Note,Comment,Class
4.0,"« Harry Potter et la Chambre des Secrets » se veut être un très bon divertissement, parfaitement dans la continuité du premier volet dont il reprend pleinement les codes, tout en proposant une trame plus sombre. On peut regretter sa longueur, mais le rythme est bien là pour une histoire qui reste plaisante et amusante par endroit. Quelques nouveaux personnages font leur apparition, là où d’autres sont plus développés. Les effets spéciaux sont plus propres que pour le premier film, et les décors restent splendides. Le casting offre de très bonnes prestations et le jeu de certains acteurs s’améliore. L’ensemble, entre les qualités et les défauts, s’équilibre pour donner un film d’un niveau similaire au précédent.",pos
4.5,"N°2. Je vais l'avouer de suite, ce n'était pas mon livre préféré mais c'est sans doute mon film préféré, ud souvenir que j'ai avant de commencer à regarder les films en VO en m'intéressant à la mise en scène (passé le regard d'un gosse enthousiasmé après avoir attendu l'adaptation du livre qu'il a lu pendant un an et demi). C'est mon film préféré déjà parce que c'est un très bonne adaptation, très fidèle. C'est évident, vu l'épaisseur des livres, et ça sera encore pire pour les quatre suivants, il manquera des détails et certains seront modifiés, mais en considérant ça, tout ce qui est essentiel et les détails intéressants sont tous là. On passe par exemple beaucoup de temps dans le livre à détailler la haine qu'ont les élèves envers Harry après un certain évènement, ici tout est très bien mis en scène par Chris Columbus durant une seule scène, donc c'est plutôt bien joué. Il y a une petite touche d'humour, la scène finale dans la Chambre des Secrets a l'ampleur qu'elle doit avoir et les séquences émotions, surtout sur la fin, sont très efficaces. Voilà pourquoi cet opus est pour moi une réussite. Comme pour le premier, les acteurs adultes sont très bons et on rajoute un peu de gars au castine avec Kenneth Branagh. Les jeunes sont un peu meilleurs, ça me fait plaisir, maintenant que je regarde en VO, de voir que Harry, Ron et Hermione, bien que n'ayant pas changé physiquement et ayant toujours quelques défauts dans leur jeu, ONT MUé. La suite sera bien différente avec certains changement d'acteurs (RIP Richard Harris) et de réalisateur. A voir sans aucun doute. Next !",pos
4.5,"Un an après nous avoir plongé, pour notre plus grand émerveillement, dans le monde des sorciers, Chris Columbus nous offrait un deuxième voyage à Poudlard en adaptant le tome 2 de la saga de J. K. Rowling. A l'image du premier volet, cette suite est très réussie. On retrouve avec grand plaisir Harry, Ron et Hermione sillonnant le château, utilisant sorts et potions, croisant fantômes et créatures fantastiques pour découvrir et enrayer la nouvelle menace qui pèse sur leur école. Un film où l'on ne s'ennuie jamais, action, rebondissements et suspense étant omniprésent. On notera également ici l'ajout d'une pointe d'humour apportée par deux nouveaux personnages, Dobby l'elfe de maison, ainsi que le professeur Gilderoy Lockhart avec la prestation remarquable de Kenneth Branagh. Une excellente suite donc, servie avec talent par les jeunes interprètes des personnages principaux ainsi que par la réalisation soignée et grandiose de Chris Columbus qui colle parfaitement à l'univers de Harry Potter.",pos
4.5,"Harry Potter et la chambre des secrets est un volet beaucoup plus sombre que son prédécesseur et tant mieux car Chris Columbus réussit parfaitement à rendre ce film encore plus passionnant pour les adultes, même si les enfants aimeront tout autant. Les acteurs sont tous de retour et toujours aussi bons, on a même droit à Kenneth Branagh(Thor) absolument hilarant qui joue à merveille Guilderoy Lockhart. Dobby(l'elfe de maison) est lui aussi hilarant. Bref, l'aventure de ce deuxième épisode est toujours aussi passionnante et riche. Côté effets spéciaux,décors et costumes, c'est toujours aussi impeccable. La musique(John Williams) est toujours aussi envoûtante et incroyable. Mais ce volet là a le même syndrome que le premier, les personnages ne font pas preuve de personnalité, regardez ma critique sur le premier volet de la saga et vous comprendrez. Je préfère encore les livres, mais bon en soit, je suis encore très satisfait du travail de Columbus qui vas bientôt laisser sa place au mexicain Alfonso Cuaron.",pos
4.0,"Chacun(e) A Droit à l'EducationUn deuxième épisode qui commence aussi magiquement que le premier, en nous maintenant captivés par une intrigue plus profonde et plus sombre,spoiler:jusqu'à ce qu'Hermione soit pétrifiée, et que les scènes de monstres un peu longues interrompent ce rythme et cet équilibre.spoiler:Néanmoins,les interprètes, menés par nos brillants enfants comédiens, Daniel Radcliffe, Emma Watson et Rupert Grint dans les rôles principaux, excellent toujours dans l'incarnation de leur personnage, qu'il soit attachant ou repoussant.Et l'approche pédagogique concernant la ségrégation scolaire est accessible à tous. Car le droit à l'éducation est un droit fondamental, qui ne doit pas dépendre de critères arbitraires et dangereux.4.2/5",pos
5.0,"1 an plus tard, voici une nouvelle rentrée. Mais cette dernière ne se débutera pas de la même façon. Toujours chez sa dernière famille toujours aussi stupide, enfermer dans une chambre et toujours privée d'une enfance ordinaire qu'il ne connaît toujours pas.spoiler:J'ai lu dans le Télé-Loisirs que l'équipe du film à pu prendre plus de libertés pour ce tournage car l'auteur J.K. Rowling n'était pas présente et donc, moins d'autorité sur l'ensemble.Je peux le confirmer par cette première grande scène avec la voiture volante bleue des Weasley qui s'offre plus qu'un rodéo aérien, mais une véritable série de montagnes russe étant donner l'apprentissage de la conduite de Ron. Puis l'elfe de maison à l'interprétation très libre et délirante ainsi qu'au visuel très enfantin. Il y à d'autres scènes courtes et de moyennes durée qui font que ce début de film est très cartoonesque.spoiler:Puis, c'est à l'instant ou nous découvrons ce premier message en sang dans l'un des très nombreux couloirs de l'école, que le film prend son aire et son atmosphère sombre.Dès lors, le côté cartoon du film disparaît, l'humour néanmoins perdure mais l'ambiance je dirais burlesque disparaît. Le jeu devient plus sérieux et dramatique. Niveau jeu justement, toute et tous ont impeccablement garder leur dynamisme, de Dumbledore à McGonagall en passant par Rogue jusqu'à Hagrid, tous notre principal casting adulte reprend à merveille ses traits si distinct. Le jeune casting lui, reste toujours aussi attachant avec bien sûr, une année de plus car on ne va pas se mentir, nos 3 héros ont grandis ensemble au même endroit. Niveau visuel, aucun soucis puisque la qualité reste toujours aussi impeccable.spoiler:Niveau histoire, on évolue avec cette menace et cette chambre qui, nous apprenne les origines de Poudlard, fondée par les 4 plus grands sorciers de l'époque et ayant donnés leur nom respectif à chacune des maisons qui la compose. Personnellement je fut surpris que Dumbledore ne soit pas à l'origine du lieu.Mais un bug subsiste, pourquoi avoir nommer cette pièce ""chambre des secrets"", si tous l'monde ou presque connait son existence et son contenu ? Enfin, et c'est ce qui fait la renommée de cette 2ème aventure, la mythique scènespoiler:des araignée de la forêt interdite. Toujours eut une trouille comme beaucoup au premier abords, un ensemble visuel dément pour une musique, mise scène et fond sonore hyper sophistiquer. Une araignée dont j'ai lu (toujours via le Télé-Loisir) qu'elle avait bien été faite en effets visuel (maquette géante) et non spéciaux (numérique). Une scène qui nous prouve l’innocence d'Hagrid et de son fameux animal de compagnie, la machination dont les deux furent victime 60 ans en arrière.Puis ce finalspoiler:avec le Basilique, lui aussi mais en partie en numérique et maquette (cela se voit facilement), une mise en scène, musicale et sonore impeccable. Une scène à double objectif, sauvée la dernière victime de cette créature et combattre Tom Jédusor (jeune homme l'ayant aider plus tôt dans le film pour avoir des réponses en tous genre), un jeune homme qui, suite à un magnifique message lumineux, laisse Harry l’identifier en tant que, Lord Voldemort.Globalement donc, une suite impeccable, évoluent sur les événements, un nouveau professeur d'un jour pas du tout fûter mais très frimeur, une atmosphère plus sombre pour de nouvelles scènes mythiques et un premier affrontement qui en annonce un autre. Tous simplement passionnant, génial et ensorcelant. Rendez-vous à Azkaban.",pos
5.0,"C'est mon film préféré de la saga avec Harry Potter à l'École des Sorciers. Dès le début du film, les choses se mettent en place et le scénario est vraiment très bien ficelé et ce jusqu'à la toute fin du film. Les décors, sont une fois de plus majestueux. Comment ne pas vouloir aller à Poudlard et encore plus avec tous ces mystères ? Et puis l'idée du journal intime est excellente aussi, et ce dernier se révélera être bien plus qu'un simple objet. La bande originale est magique aussi, tout comme la réalisation qui nous éblouit une fois de plus. Et puis on découvre de nouveaux personnages aussi, avec un coup de cœur pour Dobby.",pos
4.0,"Ce deuxième opus de la franchise ""Harry Potter"", une nouvelle fois réalisé par Chris Columbus et sorti en 2002, est vraiment très bon ! Le film est, bien-sûr, toujours adapté du roman homonyme de J.K Rowling et, étant donné que le roman est assez court et le film très long, nous avons le droit, comme dans le premier film, à une adaptation très fidèle. Mis à part évidemment quelques détails et quelques situations qui sont absents dans l’adaptation cinématographique mais le réalisateur a en tout cas une nouvelle fois réussi le pari de retranscrire la magie du roman à l'écran. Durant cette deuxième année, Harry, Ron et Hermione vont devoir découvrir le mystère de la Chambre des Secrets et enquêter sur la personne qui l'aurait potentiellement ouverte. Nous sommes encore au début de la saga, nous avons donc une aventure sensiblement construite sur le même schéma que sur celle du premier film : c'est assez enfantin, les trois amis enquêtent, ils se confrontent une nouvelle fois à Drago, un nouveau professeur est suspect et nous avons une nouvelle fois un climax construit sur un combat épique mettant en valeur le héros. Bon, à force de le voir, je commence à remarquer ces détails qui ternissent alors peut-être l'image que je peux avoir du film car je commence alors à repérer ce genre de ""défauts"". Comme par exemple le fait que j'ai eu du mal avec le jeu des acteurs, notamment des enfants que je trouve parfois vraiment poussif ou récité (ce qui n'est en revanche pas le cas des professeurs qui jouent tous très bien !). Mais malgré tout, je reste toujours réceptif à la magie du film, à ses sublimes décors, à cet humour parfois très noir, et puis à cet univers qui ne cesse de faire rêver le lecteur et le spectateur ! De même que, malgré la longue durée du film (environ deux heures trente), je ne me suis pas du tout ennuyé car j'ai été réellement happé (une énième fois) par le film. ""Harry Potter et la Chambre des secrets"" est donc, malgré ses quelques défauts, une excellente suite, tout simplement !",pos
4.5,"Un suite toujours menée par Chris Columbus qui continue de fournir un travail fabuleux. Cette fois-ci nos trois héros (Harry, Ron et Hermione) vont tenter de découvrir le mystère de la Chambre des Secrets. Un film un peu plus sombre et mature que le premier surtoutspoiler:lorsque l'on voit la scène finale où Harry découvre que le propriétaire de ce cahier était Voldemort et qu'il affronte le serpent géant pour sauver GinnyBref, si vous avez aimé le premier, il n'y a aucune raison de détester le deuxième, vous allez passer un bon moment seul, entre amis ou en famille !",pos
4.0,"Harry Potter est contraint de vivre encore avec son horrible cousin pendant les vacances scolaires. Un soir, il reçoit la visite d’un elfe nommé Dobby. Celui-ci lui annonce que de terribles dangers l’attendent dans son école de magie et qu’il ne doit pas y retourner. De retour à Poudlard, il entend en effet une voix malveillante et comprend qu’il peut parler la langue des serpents et ainsi pénétrer dans la chambre des secrets. L’épisode est plus noir que le précédent et donc plus intense. Nous suivons avec suspense le pèlerinage de Harry, Ron et Hermione dans leur quête de vérité.D'autres critiques sur notre page Facebook : Cinéphiles 44 et notre site cinephiles44.com",pos
5.0,"Une année seulement s’est écoulée et l’ensemble du casting enfant a énormément grandi ! Une fois cette surprise due à la magie de la nature, Harry Potter et la Chambre des secrets entraîne le spectateur à toute vitesse dans la suite des aventures réellement magiques de notre petit sorcier. Nos héros ont légèrement vieilli mais cela fait que l’on quitte un peu le monde de l’enfance pour aller vers un univers plus adolescent et sombre. Ainsi, Chris Columbus amène certaines thématiques plus adultes comme le racisme dont est victime Hermione qui n’est pas issue de ""sang-pur"" mais de ""sang-de-Bourbe"", c’est-à-dire que ses parents sont des ""moldus"" (des humains non sorciers). De plus, à de nouvelles thématiques, ce second volet de la saga introduit également de nouveaux personnages (Gilderoy Lockhart, Lucius Malevoy, Mimi Geignarde ou encore Dobby qui peut faire penser au Gollum du Seigneur des anneaux). Tout cela fait que malgré sa longueur (plus de 2H40), La Chambre des secrets file à toute vitesse et que, contrairement au premier épisode où on pouvait ressentir un peu sa longue durée, il est très difficile de s’y ennuyer. En outre, le scénario est très intéressant et les effets spéciaux sont encore plus réussis. Quant à la musique, John Williams étant toujours à la manœuvre, elle reste au niveau du premier. Ainsi, avec Harry Potter et le Chambre des secrets, Chris Columbus réussit à faire encore plus fort qu’Harry Potter à l’école des sorciers, à quitter progressivement le monde de l’enfance pour s’orienter vers un univers plus sombre et à signer une œuvre passionnante de bout en bout. On attend la suite avec impatience",pos
