Note,Comment,Class
3.5,"La chambre des secrets est le deuxième film de la saga, lui aussi réalisé par Chris Columbus. Selon moi il est sur tous les aspects meilleur que le précédent: intrigue sous forme d'enquête policière aux enjeux plus important que dans le 1er volet, acteurs un peu mieux, ton et thématiques légèreoe t plus matures, humour plus réussi, univers fantastique largement étoffé... Si le côté enfantin et assez cucul/niais est encore là, le film offre une certaine transition vers l'adolescence de nos héros, traitée dans  l'excellent 3e épisode de la saga.",mid
3.5,"Bien que dans la scène de la voiture volante, on voit fort le fond vert, le film est sublime. Une très belle photographie et un scénario excellent, cette fois les enjeux sont plus grands que dans le premier volet, car ce n'est pas juste Harry qui est menace mais c'est tout Poudlard. La scène du quidditch avec le cognard est excellente, tout comme le dernier acte, dans la chambre du secret qui est sublime. Toutes les créatures sont très très bien faite, Aragog, le Basilic et Dobby qui est très attachant. Jason Isaacs, Alan Rickman et l'acteur de Voldemort jeune seront les performances que l'on retiendra de ce film.",mid
3.0,"Comme l'épisode précédent, ce 2è opus est fidèle au livre de Rowling, Harry Potter est en 2è année à Poudlard et comme le 1er, on démarre l'aventure chez la famille adoptive d'Harry, les Dursley. Les effets spéciaux sont tout à fait bien menés, notamment la voiture volante, le Saule cogneur, la partie dans la foret et la transformation de nos 2 héros en Crabb et GoyleUn seul gros regret sur le sujet, le monstre final, le fameux basilic, que je trouve vraiment assez médiocre, guère impressionnant, on dirait un décor des années 80 comme dans l'Histoire sans FinPour les personnages, outre nos 3 héros, on fait la connaissance de Lucius Malefoy (très bien joué par Jason Isaacs, déjà vu dans The Patriot et parfait dans son rôle de méchant vénéneux) et de l'excellent Lockhart (avec un Kenneth Branagh qui retranscrit parfaitement le personnage du livre)Le combat final reste néanmoins moins intéressant que celui du tome 1",mid
3.0,"Second opus et dernier mise en scène par Chris Columbus ; ce dernier reste à nouveau collé au roman et distille tous les messages de J.K. Rowling à destination des enfants avec application… mais sans génie. Délesté de la présentation des personnages, des lieux et des enjeux qui plombaient le premier opus ; il peut se lancer plus rapidement dans l’intrigue en réduisant au maximum le round d’observation. C’est un avantage majeur pour un film, toujours poussif par moments, mais tellement plus rythmé et dynamique que le précédent. Le ton est surtout plus sombre tout en restant assez enfantin à l’image d’une palette chromatique plus terne (jaunâtre et verdâtre). Nos petits héros grandissent, prennent un peu plus de risque et çà apporte du piquant ; la séquence avec le polynectare en est un des clous. De nouveaux personnages apparaissent et apportent un souffle : Kenneth Brannagh virtuose en prof starlette ; Doby l’elfe de maison attachant ; et Lucius Malfoy pour le côté maléfique. Bien sage mais toujours magique.tout-un-cinema.blogspot.com",mid
3.0,"Deuxième année. Les élèves ne sont plus des bizuts, le spectateurs également. L'effet de surprise est donc moins fort ici. Les trouvailles visuelles et les personnages ayant déjà été exploités, C.Columbus reprend sa franchise là où il l'avait laissé, son excellent travail de reconstitution est toujours magnifique, mais reste identique à l'opus précédent. Le problème avec un deuxième épisode, c'est de savoir se renouveler et apporter des nouveautés et des surprises. C'est un peu le souci avec cette ""Chambre des Secrets"" qui se contente et cabotine beaucoup plus qu'il n'intrigue vraiment. Et l'omniprésence du personnage de Harry Potter nuit aux intrigues et aux riches personnages secondaires. Cette hyper-centralisation est même fatigante à la longue, au bout de 2h30 de film qu'on sent un peu passer. L'ensemble est techniquement plus que correct, mais souffre d'un déjà vu. Car on aurait préféré que notre jeune Harry Potter ait encore des ""secrets"" à nous éblouir, que cette ""Chambre des Secrets"" en soit malheureusement un peu avare. On verra la suite !",mid
3.5,"J'ai découvert l'univers d'Harry Potter il y a quelques jours en visionnant le premier opus en DVD. Je ne fais donc pas partie des fans de la première heure de ses aventures cinématographiques, ni des lecteurs assidus de toutes ses aventures. J'ai été charmé par cet univers fantastique et ses personnages délirants. De plus, l'intégration de l'histoire d'Harry Potter dans une année scolaire (avec le stress de la rentrée, l'achat des fournitures scolaires (la baguette et les livres)) nous fait replonger dans nos souvenirs d'enfance et cela a un charme certain. Pour le deuxième épisode, j'ai opté pour le confort d'une salle de Cinéma et je ne regrette pas ma séance. Ce film est très plaisant à regarder et on est émerveillé par ces nouvelles aventures de l'apprenti sorcier. Les effets spéciaux sont encore plus saisissants que dans le premier épisode et je n'ai pas compté les fois où j'ai sursauté pendant la projection (j'ai pourtant un âge avancé !). Le premier film m'a peut-être davantage plu car je découvrais cet univers particulier. Mais l'histoire du 2ème film a une certaine ""profondeur""spoiler:(je ne dis pas cela pour la profondeur du passage menant à la chambre des secrets !)et on ne peut pas reprocher grand chose à ce film, si ce n'est ses 2h40 car je trouve que c'est long pour un film de pur divertissement.",mid
3.0,"Avant Potter, Chris Colombus était surtout connu pour ses fientes de Noël à la gloire de Robin Williams ou du petit Culkin (tiens, qu’est-ce qu’il devient lui ?) ; c’est dire si la franchise british lui a redonné vie. Alors, quand Warner lui propose de reprendre du service, forcément, il accepte. S’il a pu surprendre les lecteurs les plus cinéphiles, le choix n’est finalement pas si tarte. A l’aise dorénavant dans le monde de J.K. Rowling, le cinéaste qui a raté deux fois l’avion trouve assez vite son ton, tirant d’ingrédients emblématiques du livre les doux parfums de guimauve et pop-corn qui touchent minots et grands. Parents, réveillez vos enfants ! N’ayant pas peur de cette chambre des secrets qui ne choquera personne. Si, peut-être les experts en art dramatique – jouer si mal, ça tient du prodige. Mais la magie opère toujours à Poudlard. Malgré sa laideur graphique (douze ans, pensez), l’action nous plonge dans le roman et nous rappelle les rêveries de l’âge tendre ; et devant tant d’insistance, on oublie de penser au traitement sans âme, aux fadeurs narratives, enfin, à sa montre. Certes. On est quand même content d’avoir lu l’original, sans ça tout serait effacé quelques heures après.",mid
3.5,"Le deuxième volet de la saga « Harry Potter », réalisé une nouvelle fois par Chris Columbus en 2002 poursuit les aventures de nos trois apprentis sorciers (interprétés par Daniel Radcliffe, Rupert Grint et Emma Watson) issus de l’imaginaire de la romancière britannique J. K. Rowling. Légèrement moins enchanteur que le précédant épisode car plus sombre sans être terrifiant, il bénéficie néanmoins d’une mise en scène magistrale dotée d’effets spéciaux de qualité (le match de Quiddich en particulier). Bref, cette enquête enfantine pour essayer de découvrir l'héritier de la maison Serpentard connait tout de même un énorme succès mondial auprès du public.",mid
3.5,"‘’Harry Potter et la chambre des secrets’’ est le deuxième épisode de la fameuse franchise. Le premier film ayant convaincu une grande partie du public, le réalisateur Chris Colombus est toujours aux commandes de ce second volet. A son tour, le film fut un gros succès : rapportant plus de 800 millions de dollars pour un budget de 100 millions de dollars. Pour cet opus, Chris Colombus adopte une vitesse de croisière, puisque ce second film comporte pas mal de similitudes avec le premier.Harry Potter s’apprête à entamer sa deuxième année à l’école de sorcellerie Poudlard. Un elfe de maison vient alors le voir pour le prévenir de ne pas retourner à Poudlard car un complot se trame. Malgré cet avertissement, Harry retourne à l’école. Mais l’année va être troublée par une succession d’agressions sur des élèves nés de parents moldus.  Selon la légende, l’un des quatre créateurs de Poudlard, Salazar Serpentard aurait dissimulé dans l’école une chambre secrète qui cacherait un monstre. Monstre que seul peut libérer l’héritier de Serpentard, afin d’attaquer les enfants nés de parents moldus. Qui est l’héritier de Serpentard ? Quel est la nature de ce monstre ? Harry et ses amis mènent  l’enquête…‘’Harry Potter et la chambre des secrets’’ est à son tour plutôt une réussite… pour les mêmes raisons que le premier film. Ce qui frappe, c’est à quel point les recettes sont identiques d’un film à l’autre. Bien sûr, il y a des différences, mais dans l’ensemble, les deux films ont un profil assez similaire. Cette critique essaiera malgré tout de se concentrer sur les qualités propres à ‘’Harry Potter et la chambre des secrets’’. D’abord, il y a le travail esthétique. Chris Colombus est donc toujours aux manettes : sa mise en scène a le mérite d’être (légèrement) moins sage. Dans le premier film, il privilégiait un montage efficace. Ici, Colombus n’hésite pas à donner plus de mouvement à ses plans. La caméra, grâce aux effets spéciaux n’est pas forcément sur un trépied : elle se fait plus mouvante et adopte parfois le vol d’un oiseau (voir le premier plan du film où la caméra traverse les nuages avant de descendre sur Privet Drive pour terminer sa course sur la fenêtre d’Harry). Cela permet de contempler plus à loisir les décors de Stuart Craig. En ce qui concerne la photo, John Seale n’est plus à la baguette. Il est remplacé par le chef opérateur Roger Pratt (qui travailla pour les Monthy Python et donc, pour Terry Gilliam, lequel aurait pu être le réalisateur du premier film). Cette fois-ci, la lumière n’est plus aussi sexy que les dorures effectuées par John Seale. Pratt ose même des teintes verdâtres par moment. Dans son ensemble, ‘’Harry Potter et la chambre des secrets’’ est un petit peu plus sombre que ‘’Harry Potter à l’école des sorciers’’. Certes, le film est toujours accessible au jeune public mais un élément rend le film plus noir : c’est la source de mystère et de danger. Là où le mystère du premier film est prévisible (on devine bien vite que Voldemort cherche la pierre), la présence invisible et du monstre et de l’héritier rend plus inquiétante l’ambiance générale de ce second volet. Les voix qu’entend Harry, ces araignées qui fuient les lieux des crimes… ces éléments rendent plus effrayant le monstre. Monstre qui se révèle presque logiquement moins effrayant quand il pointe sa tête en fin de film. Du côté des bizarreries trouvable dans ce fourmillant univers, on notera la présence de Dobby. Créature spécialiste de l’auto-punition, Dobby a l’inconvénient de souffrir de la comparaison avec son cousin germain Gollum (dont la première apparition dans ‘’Seigneur des anneaux : les deux tours’’ se fera un mois plus tard aux Etats-Unis). Même gros yeux, même façon de s’exprimer (c’est-à-dire à la 3ème personne du singulier), Dobby (Toby Jones) a nettement moins laissé de souvenir que Gollum. On préfère le rajeunissement de l’actrice qui interprète Mimi Geignarde, le fantôme d’une étudiante. Or, l’actrice avait 36 ans lors du tournage du film ! Côté musique, John Williams est toujours là. Si elle est est toujours impeccable, sa musique comporte une bizarrerie. Que vient donc faire  un extrait du morceau ‘’The chase thought Coruscant’’ (tiré de ‘’Star Wars : L’Attaque des clones’’ sorti aussi en 2002) pendant la scène de quidditch ? Williams était-il débordé au point d’utiliser le même thème pour deux films différents ? Bref, la saga ne connaît pas encore de réelle  évolution, juste des changements.Pour ce qui est de l’adaptation, le défi est sensiblement le même que celui d’ ‘’Harry Potter à l’école des sorciers’’. Le second livre de J. K. Rowling était un poil plus gros que le premier livre ? Et bien c’est très simple, le second film sera un poil plus long que le premier film. En 2h 25 (générique non compris), l’histoire est fidèlement traduite. Comme d’habitude avec les adaptations, on repère des petites coupes effectuées par le scénariste. Mais dans l’ensemble, rien de bien méchant. Steve Kloves retranscrit l’intrigue du livre de manière fluide et surtout retranscrit le thème du bouquin : le racisme dans un monde de sorcier. L’introduction de l’insulte ‘’sang de bourbe’’, l’établissement des notions de ‘’sang pur’’ et ‘’sang impur’’ et l’héritier d’une noble famille qui lâche son animal de compagnie sur des gens jugés inférieurs résonnent forcément avec ce mal qui dévore encore notre monde. Quoiqu’il en soit, ‘’Harry Potter et la chambre des sorciers’’ sera le dernier livre à ne pas poser de problèmes d’adaptation.Ensuite, la distribution s’étoffe. Comme dans tous les Harry Potter ? Le professeur de défense contre les forces du Mal change. Accueillons donc le célèbre Gilderoy Lockhart. Dans le rôle de ce crétin vaniteux, Kenneth Branagh est tout bonnement désopilant. C’est une constance avec les personnages secondaires dans la saga Harry Potter : tous sont campés par des acteurs qui eux, ne sont pas un poil surestimés (à la différence des trois acteurs principaux, au jeu parfois discutable). Sinon Jason Isaacs était presque un choix évident pour incarner Lucius Malefoy, le père de Drago Malefoy, tant  son visage transpire d’une élégante immondice. Un changement toutefois est repérable dans le jeu des trois acteurs Daniel Radcliffe, Rupert Grint et Emma Watson. Ils semblent avoir appris de leur erreur puisque les trois jeunes acteurs sont beaucoup moins cabotins que dans le premier opus. Les expressions ahuries totalement surjouées, les voix beaucoup trop aigues, tout cela, c’est (presque) terminé. Après, il faut être honnête : ils manquent aux trois acteurs cette élégance naturelle qui sied aux plus grands acteurs britanniques.‘’Harry Potter et la chambre des secrets’’ comporte comme on l’a vu des différences avec ‘’Harry Potter à l’école des sorciers’’. Mais dans l’ensemble, il est dans la continuité du premier film. Colombus a le mérite de restituer toute la magie de ce monde. Mais dans cette saga, il sera le seul réalisateur adepte de magie blanche (avec ces deux films pour enfant), les autres metteurs-en-scène seront sans conteste des adeptes de la magie noire. La noirceur arrive en effet dès l’épisode suivant : ‘’Harry Potter et le prisonnier d’Azkaban’’.",mid
3.0,"Ce second opus des aventures du petit sorcier fait pas en avant dans les principaux domaines: les effets spéciaux sont de bien meilleure qualité, les jeu des acteurs est un petit peu mieux (pas au point d'en être vraiment convaincant pour autant) et l'ambiance s'assombrit sensiblement tout en conservant cette touche enfantine qui caractérise les opus signés Colombus. Même s'il surpasse son aîné sur un bon nombre de points le film reste une œuvre en tout point semblable à la première, peu de nouveauté et d'inédit. Pour autant je préfère un peu ""L'école des Sorciers"" à sa suite que je trouve moins marquante. Le premier avait pour lui d'être nouveau, la découverte de l'univers se suffisait presque à elle-même et permettait de passer outre l'absence de personnalité dans la réalisation de Colombus. Et puis il n'y a somme toute pas grand-chose de vraiment mémorable dans cet épisode, enfant j'adorais le climax mais aujourd'hui je n'arrive plus à faire l'impasse sur le basilic lourdaud incapable d'attaquer avec autre chose que son pif et le côté too much du fait que Harry sauve l'école et tue le seigneur des ténèbres deux fois en deux ans. Le film reste de bonne facture quoique longuet, mais l'approche enfantine des premiers films n'est plus vraiment à mon goût. Chris Colombus faisait l'affaire pour réaliser des films destinés aux enfants mais il était temps qu'un autre prenne le relais et apporte un peu de sang neuf à la saga.",mid
3.5,"3,5 étoiles - Harry Potter et la chambre des secretsFilm plaisant et charmant ... un esprit enfantin, féérique, avec un humour subtile. Le scénario est relativement bien mené (un bémol : la partie sur la chambre des secrets est trop artificielle et en décalage avec le naturel de l'atmosphère magique qui anime le reste du film). La mise en scène est bien faite : il y a des effets spéciaux qui sont d'agréables surprises et qui s'insèrent intelligemment dans ce décorum fantastique d'un autre âge. Enfin, la prestation de Rupert Grint  est excellente : il contribue fortement à distiller la touche d'humour qui ponctue avec justesse ce film. Bref, film très distrayant.",mid
3.5,"Pour le second opus des aventures du petit sorcier à la cicatrice, c'est Chris Colombus (pixels, la série des Percy Jackson, la course au jouet, etc...) qui s'y colle.L'histoire : Harry Potter entre à Poudlard, l'école de sorcellerie pour une seconde année. C'est alors qu'une mystérieuse chambre est ouverte. En enquêtant, Harry et ses amis comprennent qu'ils vont devoir affronter de nouveaux dangers, et peut être même Lord Voldemort.Comme pour le précédent épisode, le fil narratif a été scrupuleusement respecté (à quelque détails près). Les effets spéciaux omniprésents servent avec justesse et pertinence le scénario et l'histoire (en même temps, il n'a pas trop le choix).Les prises de vues sont d'une qualité correcte sans pour autant être exceptionnelles.On voit quand même que Harry a un peu grandi (Daniel Radcliffe a 13ans, pour un rôle où Harry en a 12) et Emma Watson (Hermione Granger) n'est plus tout à fait la petite peste insupportable du premier opus.On reste pantois devant cette débauche d'effets spéciaux et l'histoire qui se déroule devant nos yeux. Cependant l'intérêt du film peut être renouvelé en lisant le livre car on y découvre des détails qui n'y sont pas expliqués dans le film. Finalement, le mérite de ce film en tout cas est de faire naître l'envie de voir les suivants. Et après tout, je pense que c'était bien la mission que Chris Colombus s'était mis en tête de réaliser.Pour tout public (excepté les plus jeunes)",mid
3.5,"Ce deuxième volet marque un tournant subtil mais notable par rapport au premier film. Il est évident que l’on s’oriente vers une ambiance plus sombre, et cela se ressent dès les premières scènes. Les jeunes acteurs commencent à évoluer, même s’ils n’ont pas encore atteint la maturité de leurs personnages dans les films suivants. Ginny fait son entrée dans cet univers magique, mais le film ne s’attarde pas vraiment sur elle, ce qui est dommage, car son rôle deviendra plus central par la suite.Les nouveaux personnages comme Dobby et Gilderoy Lockhart ajoutent une dimension humoristique et intrigante, tandis que le retour progressif de Voldemort sous sa forme humaine apporte une menace plus palpable, renforcée par l’introduction du concept des Horcruxes.Le scénario, tout en étant autonome, prépare habilement le terrain pour les développements futurs de la saga. La progression est bien maîtrisée, et la cohésion narrative est un des points forts de cet épisode. Chris Columbus réussit à maintenir l’équilibre entre magie et mystère, tout en posant les bases pour les enjeux plus complexes à venir.Côté technique, les effets spéciaux sont en nette amélioration, tout comme la bande sonore, qui mêle habilement des thèmes connus à des compositions inédites. Le rythme est soutenu, et l’humour demeure présent, adoucissant l’atmosphère de plus en plus sombre de la série.En résumé, cet épisode, bien qu’encore proche du ton du premier, amorce clairement un changement dans la saga. Les personnages gagnent en profondeur, et l’intrigue prend un tournant plus sérieux. C’est un film clé qui pose les fondations pour le reste de l’histoire.",mid
3.0,"Chris Columbus poursuit son exploration de l’univers foisonnant de J.K. Rowling. Cette seconde aventure prolonge, avec toujours autant de fidélité, la magie du premier opus, en assombrissant les contours d’un monde où l’ombre de Voldemort se fait plus oppressante. Nos jeunes héros, encore hésitants, commencent à percevoir l’ampleur du danger qui les guette.Columbus, artisan appliqué, s’attache à retranscrire chaque brique de cet univers, alternant l’éclat féerique et la gravité naissante. Cependant, la forme peine parfois à soutenir l’ambition narrative : une durée excessive et un rythme inégal affadissent une œuvre qui continue de transporter.",mid
3.5,"Contrairement au premier volet, j'avais pu lire le livre avant sa sortie et donc plus d'exigences en matière de réalisation. Consciente qu'une œuvre écrite et qu'une œuvre visuelle ne fonctionnent pas le même façon, le scénario doit cependant respecter une trame pour que le spectateur n'ayant pas lu les livres y trouve une certaine cohérence. J'ai dû plusieurs fois expliquer certains éléments à l'ami qui m'accompagnait, un peu perdu sur certaines choses mais rien de bien méchant au final. On retrouve la patte de Chris Colombus qui revient aux commandes de ce second opus, un univers très coloré mais un peu trop lisse par moments (qu'ils sont sages tous ces élèves alors! Chris Colombus aurait dû faire un tour dans un collège anglais pour se faire une idée et ces araignées sont décidément bien disciplinées, le flegme britannique sûrement...). De nouveaux acteurs sont présents au casting: Kenneth Branagh que j'ai eu plaisir à voir en Gilderoy Lockart plus narcissique que jamais mais aussi Jason Isaacs qui campe un Malfoy père plutôt crédible. Du côté des acteurs principaux, ils s'en sortent plutôt bien et c'est agréable de voir Daniel Radcliffe un peu plus convaincant dans son rôle, on sent qu'il a pris en assurance et en maturité. 3,5 étoiles pour ce film qui se maintient malgré mes attentes plus importantes mais globalement satisfaites : la Ford Anglia volante, les achromentules et cette très belle chambre des secrets.",mid
3.5,"Ce deuxième film de la saga, toujours réalisé par Colombus, est comme le premier très fidèle au livre.Il a donc les mêmes qualité et défauts que le précédent, mais rien de franchement négatif. Les jeunes acteurs ont plus d’expérience et sont un peu plus à l’aise. On explore d’avantage l’univers des romans, ce qui est toujours aussi bien fait. Les créatures magiques sont bien faitesspoiler:(même si l’araignée géante a tendance à changer de taille selon les plans). L’épée dont se sert Harryspoiler:pour tuer le basilicressemble trop à un jouet en plastique. On approfondit certains personnages, mais le trio Harry-Ron-Hermione obtient toute l’attention.Cependant, la longueur du film se fait parfois sentir, et on peut décrocher du film qui est un peu lent à certains moments.Malgré des petits défauts, ce film ne décevra pas non plus les lecteurs.",mid
