Note,Comment,Class
4.5,"L' un des meilleur de toute la saga, et de loin. Franchement, juste adorable ! L'univers du livre est respecté (ce ne sera pas du tout le cas par la suite), ce qui n'empêche pas Chris Columbus de mettre sa touche personnel, et d’interpréter à sa façon les multiples facettes de ce château que nous découvrons avec plaisir pour la première fois. Le roman est assez fidèlement adapté, les effets spéciaux ne sont pas mal du tout pour un film des années 2000 et les trois jeunes acteurs sont prometteurs, crédibles, et apportent un vent de fraîcheur dans le film. Mais l'un des gros points forts du film, c'est ses seconds rôles ! Que dire ? Richard Harris, Maggie Smith, Alan Rickman... Des légendes ! Ils donnent tous vie aux personnages que nous aimons, et leur sincérité transparaît à chacune de leurs scènes. Et puis, l'humour est présent, la magie aussi, la nouveauté également... Dommage que la saga ait perdu de son charme au fil des films et se soit éloigné de la qualité de celui-là pour pencher vers une optique totalement commerciale, car si les suites étaient restées dans la même veine que L'école des sorciers, cela aurait pu faire des merveilles !",pos
4.5,"J'ai beau avoir vu ce film, réalisé par Chris Columbus et sorti en 2001, une bonne dizaine de fois, je ne peux m'empêcher d'être toujours autant émerveillé par cet univers ! Je fais en effet partie de cette génération qui a grandi avec cette saga, avec ce film qui m'avait, dans un premier temps effrayé, lorsque je l'avais découvert pour la première fois sur VHS et j'ai donc du mal à en parler réellement objectivement. Cette saga qui a lancé la mode des séries de films adaptés de romans pour adolescents, ce qui a donné de bonnes choses comme de très mauvaises, mais en tout cas, celui-ci ne se démode toujours pas, vingt ans après sa sortie ! Le film est donc adapté du roman homonyme de J.K. Rowling et nous conte l'histoire d'un garçon de onze ans qui apprend qu'il est sorcier et qu'il va devenir élève dans une école de magie. J'apprécie bien-sûr énormément le roman mais je dois dire que le film a réussi l'exploit de réellement transposer toute la magie du livre sur grand écran et, de plus, malgré quelques légères modifications, le film est très fidèle au roman. Je ne peux m'empêcher d'être émerveillé après tous ces visionnages car ça fonctionne toujours aussi bien, tout simplement. De plus, le premier film de la saga a cette qualité que l'on découvre le monde des sorciers et son fonctionnement en même temps que le personnage principal, on plonge alors peu à peu dans cet univers tout aussi merveilleux que surprenant. Les décors sont magnifiques (autant l'intérieur du château que les rues ou la forêt), de même que les costumes et la musique de John Williams contribue énormément à l'enrichissement de cet univers. Même si je connais l'histoire par cœur, le film est tellement bien rythmé et, encore une fois, tellement riche qu'on ne voit pas les deux heures trente passer ! Malgré tout, j'arrive aujourd'hui à voir les défauts, incohérences et facilités narratives qui sont par ailleurs déjà présentes dans le livre, mais qui ne nuisent, pour autant, pas vraiment à l'ensemble, si nous ne sommes pas trop exigeants. Concernant les acteurs, les enfants jouent étonnamment très biens car il est parfois difficile de croire dans un jeu d'un enfant de onze ans, surtout lorsqu'il est aussi présent à l'écran, et les professeurs ou même la famille d'Harry ont été très biens castés. ""Harry Potter à l'école des sorciers"" est donc un excellent film, tout simplement.",pos
5.0,"Quand on aime... me revoilà donc de nouveau plongée dans ma saga fantastique préférée, mais la première fois en V.O. Je suis fan déjà pour une raison générationnelle je pense, mais aussi car J.K. Rowling a su créer un univers totalement addictif basé sur un excellent compromis. C'est à dire qu'on découvre un monde nouveau (Poudlard, les moldus, le Quidditch !! Etc. etc...) tout en connaissant par avance les principaux éléments (sorciers, baguette magique, magie noire, loup garou etc.) qui font partie des grands classiques des légendes populaires. Et bien sur le tout en soufflant un vent de modernité. Of course, j'ai lu tous les livres, mais c'est un fait, revoir les films c'est bien plus facile. Ce premier intitulé Harry Potter à l'école des sorciers, VF du titre nulle puisqu'il sera à l'école des sorciers pour les 6 (ou 7 selon le point de vu) prochains opus et que la pierre philosophale c'est quand même LE point central du récit bref, démarre très fort et plante les bases de ce qui feront le succès des autres. On ne pouvait franchement pas rêver mieux comme adaptation cinématographique, tout y est (sauf évidemment quelques éléments qui disparaissent faute de temps, mais dans le 1 c'est moins flagrant que certains autres) jusqu'au ton que prend Hermione pour s'adresser à Harry et Ron. D'ailleurs tous les personnages collent parfaitement et leur présences a bien tout de cinégénique. Chris Colombus s'en est sorti comme un chef. La musique vraiment... J'adore. C'est ça qui nous vient immédiatement en tête quand on pense à Harry aujourd'hui, pourtant j'ai connu un temps ou le succès était juste littéraire et déjà bien énorme... Je dois dire que la V.F. est très bien, même si évidemment la V.O. so british a plus de charme. À base de Nimbus 2000, de troll, d'échecs version sorcier et de Touffu le chien à trois tête... Impossible de ne pas adorer ce premier épisode, wingardium leviosa !",pos
4.0,"""Harry Potter à l'école des sorciers"" est un excellent film. Le point commun avec les deux ou trois films suivants, et c'est ce qui m'a beaucoup plu, est le côté ""monde idéal"" que peut avoir le monde des sorciers, en tout cas du point de vue de l'enfant de dix ans qu'est Harry Potter. En effet, Harry Potter est clairement un enfant maltraité, qui n'a pas connu ses parents, avec une famille adoptive atroce. On le devine aisément battu, il vit sous l'escalier de la maison...En définitive il n'est pas grand chose, un pauvre enfant qui subit les méfaits de ses ""parents"" et de son ""frère"". Voila pour le monde que l'on pourrait qualifier de réel. A côté de cela, il y a un autre monde, celui des sorciers, qui s'il n'est pas imaginé par cet enfant, pourrait aisément sortir de son imagination et de ses rêveries. Dans ce monde, en même temps facile et ô combien difficile d'accès (un peu comme les rêves en fait...il suffit de fermer les yeux devant la voie 9 3/4), tout est idéal pour Harry. D'abord, c'est une star, un héros. Ensuite, il est riche. Ensuite, il est dans un collège d'élite. Ensuite, dans ce collège d'élite, le proviseur (ou son équivalent) le regarde avec bienveillance, il a des protecteurs. Il a des amis. Il a un ennemi, et des menaces qui pèsent sur lui, mais il s'en débarrasse avec plus ou moins de facilité. Le monde est beau, avec des pouvoirs magiques. Il vole etc, etc...Inutile de multiplier les exemples, tout est parfait pour lui, et à mille lieues de la vie qu'il a dans l'autre monde, gris et terne. Donc, ce film a une très forte composante onirique, qui m'a beaucoup plu...Ce monde est comme sorti de l'imagination et des rêves de l'enfant qu'est Harry...",pos
4.0,"Voilà l'impensable est réparé ! Je n'avais jamais vu un seul Harry Potter et bien c'est désormais fait et j'en suis ravi. J'ai adoré ça... c'est magique, drôle, prenant et j'ai pris un plaisir fou à enfin découvrir les personnages, les lieux, les sortilèges... dont j'entendais parler depuis des années sans savoir ce qui se cachait derrière et maintenant j'ai hâte de découvrir les prochains volets car j'ai tellement aimé ça que je compte bien me faire la saga en entier ! Youpiii ! Vive Molly Potter !",pos
4.0,"« Harry Potter à l’École des Sorciers », le premier opus de la franchise des Harry Potter, est fort plaisant et aura séduit de nombreux fans à travers le monde. L’histoire est agréable tout en offrant une bonne dose d’originalité. La mise en scène est soignée en étant dynamique. La photographie est captivante, faite de décors enchanteurs et colorés. Le casting est tout à fait honorable. Le seul bémol serait certains effets spéciaux qui, aujourd’hui, apparaissent comme moyens. La faute à une technologie sans cesse en évolution. L’ensemble reste particulièrement divertissant et ludique.",pos
5.0,"Peu avant ses 11 ans, Harry Potter, qui était élevé par son oncle et sa tante qui le maltraitaient, reçoit une lettre d'admission pour rentrer à l'école de sorcellerie de Poudlard. Il découvre alors un monde parallèle peuplé de sorciers dont il ignorait l'existence et réalise très rapidement être célèbre parmi eux.Premier épisode de la saga Harry Potter, ce film a pour fonction d'introduire tout un univers et de présenter de nombreux personnages. L'histoire alterne de ce fait l'exposition des premiers éléments inhérents à cet univers, le fonctionnement de l'école à travers les différents cours et la progression de l'intrigue relative à une mystérieuse pierre philosophale. Le scénario reste très fidèle au roman dont il est tiré malgré le fait que de nombreux points soient écourtés ou supprimés. J'estime ainsi que Chris Columbus a réussi à en restituer l'essentiel.",pos
5.0,"Premier d'une très très longue lignée, premier d'une des plus emblématique saga de l'histoire, saga de mon enfance tous simplement. Mais surtout, première adaptation d'une saga de la grande J.K. Rowling. J'avais jamais réellement accroché aux histoires étant donné leur complexités qui en ont fait leur renommer, mais après l'avoir revu sur TF1 ce Mardi très certainement pour la énième fois, j'ai enfin fini par tous saisir. Un univers fantastique unique mêlant la sorcellerie, l'aventure, le familiale, un peu d'horreur, la comédie et donc, le fantastique. Une qualité visuel en tous point révolutionnaire pour le tous début des années 2000, aussi bien niveau décors, costumes, maquillage, effets visuels et spéciaux, mais toutes saga devient mémorable dès son premier volet si les moyens y sont investis. Une partition signée John Williams qui aura avec une déconcertante facilité, traversée les années et qui le fera pendant encore des années. On aurait tout de même pu ne pas le croire mais effectivement, Le maestro n'à pas que collaborer avec Spielberg ou Lucas, et de son thème principal jusqu'aux secondaires les notes sont ajustées pour nous faire encore mieux vivre cette première aventure. Une première partition essentiellement douce et apaisante avant d’enchaîner sur des instants bien plus dangereux. Niveau casting ah là là, ils sont devenus star planétaire en un seul film, l'un est devenu les plus chanceux, l'autre est devenu l'ami le plus connu, et la dernière la plus touchante certainement. Des personnages géniaux pour des acteurs devenus mythique, avec des caractères tellement distinctifs dès ces 2h40. Un timide mais voulant tous savoir sur son origine, un froussard et assez maladroit, une petite princesse intello qui ne peut s’empêcher de tous savoir sur le bout des doigts.Sur le secondaire, j'ai toujours pensé et le penserais toujours, les principaux profs sont à coup sur, ceux qu'on aurait toutes et tous voulu avoir en classe. Albus Dumbledore, Rubeus Hagrid, Minerva McGonagall et Severus Rogue, le directeur emblématique, la professeur de magie et que l'on peut facilement considérer comme l'adjointe, le surveillant ou homme de main et le plus sévère et tyrannique. Des personnage culte, un premier casting culte pour des interprétations magistrales mettant nos yeux et oreilles dans le bain. Niveau action/humour, ces éléments sont réunis à chaque instants et ne nous lassent à aucun moment, des scènes emblématique du Quidditch aux salles de classes jusqu'aux toilettes en passant par l'énorme chien triple tête (référence magique à Cerbère) pour enfin finir avec ce final démentiel. Un ennemi intemporel qui se montre en petit comité mais dont le but se fait désormais sentir. Premier volet culte, premier casting mémorable, première partition en or, premier visuel grandiose, les premiers pas du très jeune Potter sont une belle réussite. Quant au tout début de ce film, l'oncle, la tente et le cousin d'Harry ne montrent qu'une chose, leur stupidité mémorable. Mais je ne resterais pas plus sur eux. En route pour la chambre des secrets.",pos
4.5,"Comment ne pas succomber au monde fantastique de Harry Potter? Tout est mis en œuvre pour accrocher le public. En effet très vite on s'attache à certains personnages et on en déteste d'autres. La bande originale est merveilleusement magique et la réalisation est au top. Aussi, les décors sont incroyablement magnifiques.Dès le départ, le film est entraînant, et on n'a pas le temps de s'ennuyer tant le film passe vite.Par ailleurs, on a le droit à quelques scènes comiques et certaines répliques sont drôles ou cinglantes.C'est tellement merveilleux qu'on le reverrait encore et encore avec autant de plaisir.Ce film est magique et nous fait rêver.",pos
4.5,"Chris Columbus maîtrise très bien l'univers et dirige super bien les acteurs principaux, à savoir : Daniel Radcliffe, Rupert Grint et Emma Watson tous les trois très attachants et charismatiques comme les autres acteurs. C’est un excellent film avec de l'action, de l'humour, des sortilèges, des créatures fantastiques et quelques combats. Le film est très fidèle au livre, les décors sont beaux et la musique est vraiment très réussie, elle colle à la perfection à l'ambiance et au ton du film notamment grâce au génie de John Williams, inégalable.",pos
5.0,"Un de mes films préférés ! Première adaptation d'une superbe série de romans, Harry Potter à l'école des sorciers est superbement retranscri à l'écran par une mise en scène inspirée, un rythme parfait, des décors et costumes et creatures magiques somptueux, des acteurs au top (sauf les jeunes acteurs qui surjouent un peu)L'histoire est fidèle au roman à quelques détails près, mais le film aurait été trop long,  il fallait faire des choix et Chris colombus a fait les bons. En 2h30 on a déjà un superbe mélange de poésie d'humour d'aventure de magie et de morale, avec des réflexions sur l'amour l'amitié la mort et les désirs. Une histoire magnifique.La musique ensuite est juste magnifique. John williams a pris la magie et l'a musicalifiée. Tout au long du film il développe une grande série de leitmotiv tous magnifiques et développés impeccablement.Un chef d'œuvre à mes yeux, je ne m'en lasse jamais. A voir et revoir en famille sans modération mais seulement apres avoir lu les romans évidemment.",pos
4.0,"Le début d'une franchise qui a je pense ... révolutionnée le cinéma ! Même maintenant on continue à entendre parler d'Harry Potter !Pour ma part je n'ai pas lu les livres, du moins j'ai commencé à lire le premier et le sixième mais sans grand succès ...Ce premier opus nous fait découvrir tout : les personnages, les lieux, les sort etc ...Malgré tout je pense que c'est le moins bien des Harry Potter puisqu'il est plus enfantin que les autres.Mais c'est le style de Chris Columbus, qu'il aura également pour le deuxième volet mais en moins pire.Voilà, sinon pour ceux qui n'auraient pas vu la franchise Harry Potter en 2020, et bien je vous conseille de les regarder !!!",pos
4.5,"“Harry Potter à l’école des Sorciers” est le début d’une longue série de films fantastiques adapté du roman de J.K. Rowling. Harry Potter est un jeune orphelin recueilli à contrecoeur par son oncle et sa tante. Constamment maltraité, le garçon dort même dans le placard à balais. Le jour de ses onze ans, il découvre qu’il est le fils de deux puissants magiciens et qu’il possède lui aussi d’extraordinaires pouvoirs. Harry va intégrer l’école prestigieuse de magie Poudlard et apprendre à se servir de ses dons. ““Harry Potter à l’école des Sorciers” est l’un des films fantastiques les plus marquants de l’histoire du cinéma. Les deux heures et trente minutes sont un concentré de surprises dans une ambiance à la fois féérique et étrange.D'autres critiques sur notre page Facebook : Cinéphiles 44 et notre site cinephiles44.com",pos
