Note,Comment,Class
3.5,"On sentait un frémissement positif dans la première partie des ""Reliques de la Mort"" de la part de D. Yates, dans sa façon de s'approprier l'univers Harry Potter, de jouer adroitement de ses effets spéciaux, de ses décors, du rythme et dans le jeu de ses acteurs et personnages qui grandissent. Cette dernière partie est une forme d'aboutissement dans cette alchimie qui dure depuis 10 ans et qui au fil des années avait perdu de son aura. Cette conclusion finale s'investit davantage dans l'action, et attirera davantage les non-fans (comme moi) en allant à l'essentiel. A vouloir tout mettre le bouquin dans un épisode cinéma, certains réalisateur se sont butés les pieds dans le pavé littéraire, D. Yates en tête. Cet ultime épisode se pose moins de questions, et joue la carte du final tant attendu avec du spectaculaire. On est content enfin que cela se termine, et qu'en plus cela se fasse de la plus belle des manières.",mid
3.0,"Le scénario est basé sur le roman du même nom de J.K. Rowling. Le respect de film aurait été parfaite, si la dernière scène de la bataille avait été respect. Là, elle a été complètement saccagé. Je trouve cela sacrement dommage. Sinon le reste reste pas mal.Les personnes découvrent tous les secrets des un et autres pour enfin se lancer dans une bataille qui signera la fin de la guerre.Pour les acteurs et la réalisateurs, cela ressemble au 7 opus (normale vu qu'ils ont été tournés et monté ensemble).En général, la fin est juste beaucoup attendu. Elle est vraiment bien réalisé et c'es juste magique. Donc on le regarde après avoir vu 7 films.",mid
3.0,"Après un opus précédent décevant, celui-ci remonte le niveau grâce à un surplus d'action, de sortilèges, de duels et d'intensité, même si ils subsistent de nombreux défauts. Les histoires d'Horcruxe et de reliques en font partie tellement c'est flou, le coup de la baguette de Voldemort aussi ainsi que les explications inutiles concernant Rogue. Faut vraiment prendre le spectateur pour un idiot pour mettre en image ce que tout le monde a compris sur Rogue. Enfin, la grosse déception c'est ce final plutôt manqué avec un duel Voldemort-Potter raté, trop court et secondaire par rapport à la mission de Hermione et Ron. Surtout, le tout est bien qui finit bien et l'ambiance beaucoup trop joyeuse à l'issue de l'affrontement (malgré les pertes énormes) m'a bien déçu, on voit que l'on est dans une saga qui a voulu devenir plus adulte pour finalement retomber dans une conclusion bien stéréotypée pour un public plus jeune.Les décors, la réalisation (pour une fois Yates est pas trop mauvais), les effets spéciaux et les acteurs sont les ingrédients majeurs du film qui n'ennuie pas mais ne convainc pas pleinement.",mid
3.0,"Le dernier film de la saga Harry Potter s'inscrit dans la lignée des précédents. Il contient moins de variété que l'épisode 1 du chapitre 7 (comprenne qui pourra) puisqu'il se concentre principalement sur l'affrontement final entre les héros et celui-dont-il-ne-faut-pas-prononcer-le-nom. Un peu mou du genou, à l'image des scènes qui s'étirent en silence et sans raison, au détriment peut-être d'échanges verbaux entre les personnages, le film parait un peu avare et m'a fait une moins bonne impression que son introduction, même si les batailles et l'action sont très bien faites. Il clôture l'adaptation cinématographique fleuve de l'excellente œuvre de J.K.Rowling : prise dans son ensemble, elle ne m'a pas transcendé, mais elle a le mérite d’être assez homogène.",mid
3.0,"Il a bien grandi le petit sorcier qui essayait il y a quelques années de faire décoller son balai tout en se gavant de chocogrenouilles...Dernier épisode de la saga, l'affrontement final , avec ce qu'il faut de morts héroiques, de phrases galvanisantes avant le combat et de moments d'émotion. Comme attendu, l'ultime rempart est une Ecole de Sorcellerie, avec des adolescents à peine pubères en derniers défenseurs contre les forces du mal alors que le monde des magiciens semble pourtant dépasser les frontières de Poudlard et qu'il existe quelques adultes qui sauraient également manier la baguette...Pour conclure sur la saga, outre le fait d'avoir développé un univers riche et inventif, sa première qualité aura été de s'étaler sur 10 ans et donc de permettre à un public de grandir avec elle (de même pour les jeunes acteurs).Mais attention à ne jamais rompre ce lien nostalgique sinon les défauts scénaristiques sauteront aux yeux, de cette simplicité dans le combat bien-mal, de son super-méchant sans-nez loin du charisme d'un Dark Vador, d'un Sauron ou d'un Joker, de ces histoires faisant d'enfants des héros auxquels nous avons plus de mal à nous identifier dès que quelques poils ont poussé sur le menton, bref toute une chronologie appréciable par les plus jeunes mais dont les souvenirs devront rester en enfance.A voir bien entendu au moins une fois dans sa vie.",mid
3.0,"Nous y voici. L’ultime bataille (traditionnelle) du bien contre le mal. ‘’Harry Potter et les reliques de la mort, partie 2’’ vient conclure la saga Harry Potter, soit 10 ans après son commencement. Forcément, le fait que ce film-ci soit le dernier d’une longue série a dû pincer le coeur de nombreux fans.  La ‘’hype’’ était d’autant plus présente que ‘’Harry Potter et les reliques de la mort, partie 1’’ entretenait le suspense jusqu’au bout, quitte à terminer son film sur une fin très ouverte. Il est en tout cas clair que la division du livre en deux était une opération très juteuse : ainsi, la 2ème partie des ‘’Reliques de la mort’’, sorti en juillet 2011 coûta 125 millions de $ et en rapporta… plus d’1 milliards de $ ! Record battu pour la franchise Harry Potter ! Même si ce n’est pas vraiment une surprise qu’au bout du compte, les deux épisodes les plus rentables d’Harry Potter soient tout simplement le premier et le dernier… Mais ‘’Harry Potter et les reliques de la Mort, partie 2’’ parvient-il réellement à apporter une conclusion satisfaisante à la saga ? Et bien, le résultat est mitigé. Car deux camps s’opposent : d’un côté, la force du matériaux de base, le bouquin, d’une force inouï dans sa conclusion et, de l’autre, le réalisateur moyen David Yates et le (mauvais) scénariste Steve Kloves, prompt tous deux à saccager l’oeuvre de Rowling (comme on a pu le voir avec cette horreur qu’était ‘’Harry Potter et le prince de sang-mêlée’’). Donc, c’était du 50/50.L’intrigue reprend immédiatement après la fin d’ ‘’Harry Potter et les reliques de la mort, partie 1’’. Rien ne semble désormais pouvoir arrêter Voldemort depuis que ce dernier a mis la main sur la baguette de sureau : la baguette la plus puissante qui n’ait jamais existé. De leur côté, Harry, Ron et Hermione continue à chercher et à détruire les horcruxes. Ils vont alors découvrir qu’un de ces horcruxes est dissimulé à Poudlard, contrôlée d’une main de fer par Rogue. Poudlard serra alors le théâtre de la dernière bataille entre Harry et ses alliés contre Voldemort et ses mangemorts.David Yates a bien précisé que ‘’Harry Potter et les reliques de la mort, partie 1’’ et ‘’Harry Potter et les reliques de la mort, partie 2’’ ne devaient pas être considérés comme un seul film, mais comme deux œuvres bien distinctes. Et cela se ressent dans son approche, différente d’un film à l’autre. Il est d’ailleurs amusant de constater que les critiques (positives ou non) émises à l’encontre de la partie 1 sont en tout point opposé à celles émises à l’encontre de la partie 2. On avait une première partie quasi-contemplative et intimiste, marqué par un long voyage à travers de nombreux paysages ? Et bien on va avoir ici un film plus explosif avec beaucoup plus de personnages, et où l’intrigue se déroule dans des lieux bien précis (c’est très simple : on va à Gringotts et Poudlard, c’est tout). Ce trop plein d’action est à la fois la force et la faiblesse de cet épisode-là. D’abord, il faut rendre à César ce qui est à César : la beauté des effets spéciaux de toute la série est dû à John Richardson et à Tim Burke. Eux sont à mettre au crédit de la beauté visuelle du film. ‘’Harry Potter et les reliques de la mort, partie 2’’ regorge de morceaux de bravoure et de scènes d’action dantesques. De ce côté-là, impossible de ne pas reconnaître la magie de ces statues qu’animent McGonagall (à ce moment-là, il est possible de sentir comme un parfum de nostalgie car elles ne sont pas sans rappeler les pièces d’échec du premier Harry Potter) ou encore ce champs de protection qui recouvre Poudlard soumis à une pluie de sortilèges lancés par les mangemorts. Les fans d’effets spéciaux sont servis et ne seront à juste titre pas déçus par cet opus. Mais si le département effets spéciaux fait le job, la manière de filmer de David Yates, si elle n’atteint pas des sommets de laideur fait vraiment problème. Le bémol principal ? Un choix de photographie douteux, comme c’est très souvent le cas avec David Yates. Pourtant, lui et son directeur de la photographie Eduardo Serra avaient rendus une copie assez propre avec l’épisode précédent (surtout il parvenait à échapper à une esthétique trop systématique). Ce n’est pas le cas ici : le défaut principal, c’est bien les éclairages. Plusieurs scènes, plongées dans l’obscurité la plus totale sont tout juste lisibles et gênent à la perception et à l’admiration qu’on peut avoir pour les effets spéciaux. A mesure que la série Harry Potter avançait, une personne en est peu à peu sorti perdante : c’est le chef décorateur Stuart Craig. Il contribuait très nettement à la magie qui émanait des premiers films puisque c’était à la vue de ses fabuleux décors que le spectateur pouvait être époustouflé. Mais ce n’est pas seulement la beauté des décors en tant que telle qui comptait, mais aussi les lumières qui les mettaient particulièrement bien en valeur. Conséquence logique sous l’ère Yates : les décors ont perdu de leur superbe et même de leur pouvoir enchanteresse à cause de cette obscurité absolue et épaisse. Le problème est que cette noirceur n’est pas aussi macabre qu’elle ne devrait l’être, elle est plutôt fade et Yates dans ses visuels est, comme à l’accoutumé sans nuance. Autre interrogation concernant la musique d’ Alexandre Desplat. Peut-on qualifier sa musique de bonne ? Il est délicat d’apporter une réponse précise. Bien sûr, il y a deux morceaux qui semblent immédiatement prouver la qualité sonore du film : ‘’Lily’s theme’’ et ‘’Courtyard Apocalypse’’. Le premier, au milieu de cette noirceur vient justement apporter un peu de nuance (ce qui manque dans la réalisation de Yates) et laisse entrevoir un espoir face au Mal. Et il n’y avait pas meilleure partition possible que ‘’Courtyard Apocalypse’’ pour évoquer l’affrontement épique entre le Bien et le Mal. Seulement… et bien à part ces deux morceaux, la bo de Desplat est sans saveur, sans inspiration. On a presque l’impression que Desplat ne s’est focalisé que sur la composition de ces deux thèmes et qu’il a bâclé le reste. C’est là que l’on comprend le génie de John Williams : il était capable, pour les trois premiers Harry Potter de livrer des musiques toutes plus inoubliables les unes que les autres. Williams ne se reposait pas sur un seul morceau mais essayait à chaque épisode de trouver des partitions toujours plus ensorcelantes. Et d’ailleurs, est-ce un hasard si, Yates dans la scène finale de son film utilise une musique de Williams plutôt qu’une musique de Desplat ?Mais si le film adopte un rythme haletant, c’est aussi grâce (ou à cause, c’est selon) à la vitesse d’exécution qu’adopte le scénariste Steve Kloves. Car mine de rien, les 300 dernières pages d’ ‘’Harry Potter et les reliques de la mort’’,  d’une indéniable richesse pose de sérieux problèmes d ‘adaptation. Surtout quand ‘’Harry Potter et les reliques de la mort, partie 2’’ est des huit films le plus court (sans le générique de fin, il ne fait qu’1h53!). Que fallait-il faire ? Par défaut, condenser, condenser et encore condenser ! Attendez vous donc qu’en moins de deux heures, le film vous balance la résolution des horcruxes, la résolution des reliques de la mort (qu’on finit, ce qui est un comble presque par oublier…), les révélations sur Severus Rogue, l’explication finale du lien qui unit Voldemort à Harry…. Et, bien sûr, l’énorme bataille de Poudlard ! Le constat s’impose rapidement : trop d’éléments dans un film trop court ! Là aussi, il aurait été souhaitable d’enrichir le film d’une dizaine ou d’une vingtaine de minutes pour éviter certains raccourcis qui appauvrissent dans l’ensemble le livre de J. K. Rowling. Beaucoup de spectateurs qui n’ont pas lus les livres n’ont pas du comprendre les tenants et aboutissants de certaines scènes (spoiler:Ah ? Voldemort a fait d’une simple coupe un horcruxe ? Etrange... Hein ? La pierre de résurrection et la bague-horcruxe de Voldemort ne font qu’une ? Et pas d’explication ? Et la relique de la mort/ cape d’invisiblité ? C’est celle d’Harry ou non ? Tiens ? Lupin a eu un enfant ?Ceux sont des exemples parmi tant d’autres qui ne trouvent réponse que dans les livres...). Et puis, ‘’Harry Potter et les reliques de la mort, partie 2’’ a le même défaut que sa précédente partie. Comment être bouleversé face à la mort de personnages qui au mieux n’ont existé qu’un film (spoiler:du genre Lupin, très présent dans le tome 3 et c’est tout) au pire sont juste videsspoiler:(ah, Tonks est morte, passons à autre chose).spoiler:Une exception toutefois, le personnage de Rogue. Ici, il est difficile de dire si c’est le personnage qui est bien écrit, ou si c’est juste que ce protagoniste est superbement incarné à l’écran par le meilleur acteur de cette saga : Alan Rickman. Des maladresses et des naïvetés débordent du film : et si certaines étaient déjà  présentes dans les livres, Kloves en rajoute beauuuucoup : ainsi qu’est-ce que le pauvre spectateur a fait pour mériter ce discours dégoulinant de clichés prononcé par Neville à l'encontre de Voldemort ? Encore une fois, c’est ce genre de rajouts qui réduisent l’oeuvre de Rowling à une simple lutte entre le bien et le mal. Alors qu’en fait, les choses sont plus complexes. Et heureusement, Steve Kloves sauve l’honneur en reproduisant bien le caractère de l’affrontement entre Harry et Potter. Quelle est en définitive la différence majeure entre ces deux adversaires ? Tous les films (et même tous les livres) nous montraient un peu facilement il est vrai que c’est l’amour que peut ressentir Harry pour autrui qui le différencie de Voldemort. Car Voldemort ne peut aimer personne, à part lui-même. Or, à partir de cet amour que peut ressentir Harry, Rowling émettait l’ultime distinction entre Harry et Voldemort dans le tome 7. C’est dans leur rapport à la Mort qu’ Harry et Voldemort sont fondamentalement différents. Rowling établit deux catégories de personnages : ceux qui consentent à la mort et ceux qui l’a réfutent. Les premiers justement par amour pour autrui sont capables de se sacrifier, de perdre leur vie pour préserver celle des autres. Eux seuls dans l’acceptation de la Mort peuvent paradoxalement en devenir le Maître (car, c’est l’enjeu central d’ ‘’Harry Potter et les reliques de la Mort’’ : comment devenir le Maître de la Mort)  La deuxième catégorie englobe les protagonistes qui eux, décident d’échapper à la Mort en la combattant de toute leur force. Mais cette quête est vouée à sa perte : la Mort gagne toujours son combat. C’est en voyant cette deuxième partie que le conte des trois frères prend tout son sens. Les deux premiers frères se dotaient d’attributs vaniteux et dangereux (la baguette de sureau et la pierre de résurrection) dans l’espoir d’échapper à la mort. Le troisième frère, lui recevait un symbole (la cape d’invisibilité) qui, dans sa modestie par rapport au choix des deux autres frères lui permettait de retarder la Mort. La retarder certes, mais pas l’arrêter. Si tous les personnages sont plus ou moins interrogés dans leur rapport à la Mort, les trois véritables personnages principaux (qui ne sont pas Harry, Ron et Hermione) mais Harry, Dumbledore et Voldemort sont moteurs de cet enjeu capital. Chacun entretient une vision de la Mort qui lui est propre. Harry a sans conteste la vision la plus héroïque, et donc la moins intéressante de la Mort. Dès sa découverte de son identité de magicien, il s’est très vite rendu compte avec la mort de ses parents que c’est dans le sacrifice qu’il est possible de vaincre le Mal. Il n’hésite pas le long de la série à mettre sa vie en danger pour sauver les personnes qu’il aime. A l’opposé d’ Harry se trouve évidemment Voldemort. Un personnage aux actes bien sûr répréhensibles mais qui nourrit un fantasme très répandu : celui de l’immortalité. On peut aller plus loin en rapprochant Voldemort des seigneurs Siths de Star Wars. Pour que cette comparaison soit concluante, il faut partir du principe que deux éléments régissent le monde de Star Wars et d’Harry Potter : la Force pour le premier et la Mort pour le second. Toujours dans cette optique, il faut rapprocher la figure du héros de Star Wars, le Jedi, à celle du héros du Monde des sorciers, Harry. Or, ces deux figures ont un point commun : le fait d’accepter, de comprendre et finalement de s’abandonner à la Force (pour le Jedi) ou bien à la Mort (pour Harry). Face à eux des adversaires qui, avant de se caractériser par la dangerosité de leurs actes, se caractérisent par leur volonté de s’émanciper, de s’échapper aux puissances naturels. Le Sith ne recherche pas l’harmonie de la Force : il cherche avidement à la dompter et s’en sert comme d’une arme. Voldemort, lui aussi n’accepte pas la Mort : il cherche à tout prix à y échapper et s’en sert aussi comme d’une arme. Le Sith cherche à dompter la Force via la dépravation de ses actes et de son âme. Schéma identique pour Voldemort qui cherche à dompter la Mort via la dépravation de ses actes et de son âme. Un (faux) moyen, terrible est offert aux Siths et à Voldemort pour atteindre  leur quête d’émancipation : le côté obscur de la Force pour les premiers, la création d’horcruxes et la recherche de la baguette de sureau pour le second. Mais nul émancipation possible, à la fin, le sort est le même pour tous : la Force/ la Mort finit toujours par triompher. L’affrontement entre le bien et le mal revêt un visage identique d’Harry Potter à Star Wars : il se réalise sous la houlette d’une puissance supérieure qui touche bons comme mauvais, la Force ou la Mort. Soyons fou en disant carrément que dans leur quête, Harry s’apparenterait à Luke Skywalker tandis que Voldemort lui ferait office d’Empereur. Et Dumbledore dans tout cela ? Parce que son personnage était dans les livres le plus complexe à analyser, Dumbledore est de loin celui qui perd beaucoup dans l’adaptation de Kloves. Car dans le film, il semble tout simplement que le rapport qu’entretient Dumbledore à la Mort est le même que celui d’ Harry : héroïque et pur. Et c’est là qu’on remarque la monumentale erreur de Kloves : ne pas avoir abordé plus en profondeur le passé très noir de Dumbledore. Car Dumbledore (du moins, le Dumbledore du livre) représente une sorte d’intermédiaire entre Harry et Voldemort. Dumbledore a d’abord voulu faire comme Voldemort : s’émanciper et triompher vaniteusement de la Mort à travers sa recherche des Reliques de la Mort. Mais Dumbledore le comprendra : cette quête est vaine. Sa soif avide sera puni par la mort de sa sœur Arianna et par la contrainte d’affronter son grand amour : Gellert Grindelwald (leur relation dans les films est clairement révélé dans ‘’Les Animux fantastiques : les crimes de Grindelwald’’, sorti 7 ans après ‘’Les Reliques de la Mort, partie 2’’). Après cela, Dumbledore changera pour se rapprocher effectivement de ce qu’est Harry… du moins en apparence. Il est certain que Dumbledore accepte la Mort comme Harry : sans broncher. Leur refus de s’opposer à la Mort est prouvé justement dans leur refus de réunir les trois reliques de la Mort (alors qu’ils ont chacun à un moment donné la possibilité de les réunir : Dumbledore dans le 6, Harry à la fin du 7). Mais là où Harry accepte simplement la Mort (et a donc le rapport le plus pur qui soit avec elle), Dumbledore l’accepte mais aime aussi ‘’jouer’’ avec elle. Rowling elle même reconnaît au personnage de Dumbledore un aspect machiavélique, calculateur, qui ne fait pas de lui un bijou d’innocence. Le meilleur exemple reste les nombreuses prévisions faites par Dumbledore, beaucoup concernant la Mort de tel ou tel personnage (spoiler:Dumbledore planifie sa propre mort, mais aussi, et surtout la mort d’Harry). Et puisqu’il y a déjà belle lurette que cette critique est partie en vrille, autant aller jusqu’au bout du raisonnement : si Harry est Luke, Voldemort Palpatine, ne serait-il pas possible de rapprocher Dumbledore… d’Anakin ?! Nous sommes bien face à deux anti-héros qui veulent dans un premier temps qui leur sera néfaste s’émanciper de la Force pour l’un, de la Mort pour l’autre. Mais ce passage par le Mal permettra aux deux puissants personnages d’abord de revenir vers le Bien (en stoppant Palpatine pour l’un, en stoppant Grindelwald pour l’autre) pour finalement accepter la puissance supérieure (Anakin ne fait plus qu’un avec la Force en devenant un Fantôme,spoiler:Dumbledore planifie sa mort et va même supplier Rogue de le tuer). Tout  ceci ne peut vraiment être potasser qu’au regard des livres car l’absence du passé de Dumbledore empêche de tirer des conclusion satisfaisantes sur le personnage dans les films.Un mot tout de même sur la distribution. Pour être méchant envers les jeunes acteurs, il est clair que les acteurs les plus parfaits de cette série furent les seniors. Ainsi, revoir dans de brèves scènes des ''revenants'' comme John Hurt ou Michael Gambon fait toujours plaisir. Et Maggie Smith toujours aussi impériale nous fait comprendre comment il se fait que que les Forces du Mal ne parviennent pas à s'emparer de Poudlard. Du côté des méchants, le casting est moyen. Helena Bonham Carter en fait des tonnes et charge son personnage, déjà bien trop lourd à la base. Ralph Fiennes en Voldemort a le mérite de livrer une partition plus juste et mesuré que dans les épisodes précédents (on se souvient de son improbable comportement dans ''Harry Potter et la Coupe de Feu''). Il parvient sous cette motion-capture à être plus expressif que son grand ennemi, Harry. Et puisqu'on en est à Harry, parlons-en. Dans le livre, Harry est héroïque et brave, oui, mais certainement pas fade. Et Daniel Radcliffe, au prétexte d'incarner un héros qui ne craint même pas la mort, joue de la manière la plus neutre possible. On a presque l'impression d'être devant un héros d'un film de Robert Bresson tellement Radcliffe semble être ailleurs, peu concerné par ce qui l'entoure. Le cas Radcliffe n'en reste pas moins intéressant dans la saga Harry Potter. L'acteur fut en effet incapable sur les quatre premiers films de se créer un style de jeu propre. Sans cesse d'un film à l'autre, son jeu a changé (ahuri dans le premier, plus posé et clairement en train de muer dans le second, mélancolique et effrayé dans le troisième, de nouveau ahuri dans le quatrième). C'est avec l'arrivée de Yates que Radcliffe a eu le mérite de poser définitivement son jeu... et a eu le démérite de nous l'infliger pendant les quatre derniers films ! Car la politique du service minimum peut à l'extrême limite passer chez un acteur ultra-charismatique, pas chez un jeune adulte qui semble déjà mort, avant même de s'être pris un Avada Kedavra ! Ses deux comparses Rupert Grint et Emma Watson ont beau se démener : rien n'y fait ! Ils ne parviennent pas à eux-deux à masquer le zombie Radcliffe. Mais tout est pardonné. Tout est pardonné à la vue d'Alan Rickman. Il serait erroné de limiter l'acteur à sa simple voix. C'est aussi un acteur, qui, sans prononcer une parole exprime toute la fatalité de son personnage. Il n'y a qu'à voir le début du film où Yates semble nous donner la véritable nature de Rogue : c'est une scène muette où l'on voit juste le regard triste de Rogue se perdre au loin. Dès lors, Rogue ne s'apparente plus à un oiseau de proie, mais à un oiseau blessé,spoiler:hanté par la frustration et par la perte de son être aimé : Lily Potter. Seul Rickman est parvenu à rendre justice à Rowling en étant à la mesure du personnage. Alain Rickman, mort à 69 ans en 2016 aura été le pivot émotionnel de cette franchise.''Harry Potter et les reliques de la Mort, partie 2'' vient conclure la fameuse saga Harry Potter. Et si on devait noter le film selon les critères des sorciers, il n'obtiendrait ni un O (pour Optimal), ni un E (pour Effort exceptionnel) mais un A. A pour Acceptable car si le spectacle est total, il est regrettable que la vaine (et dangereuse) quête de l'immortalité à travers les reliques de la Mort soit à peine effleurée. Ce qui a pour conséquence de rendre difficilement lisible certains points du scénario qui passaient crème chez Rowling. Il semble cependant que ce défaut n'ait pas plus gêner les gens que ça, compte tenu de l'accueil dithyrambique, tant public que critique.Nous voici à l’heure du bilan. Quel peut-être l’intérêt d’une saga comme Harry Potter ? Les réponses sont nombreuses et variés. Il y a d’abord pour la Warner un intérêt commercial. Les huit films Harry Potter ont quasiment rapporté 8 millards de dollars ! A la base, le filon, c’est à dire les livres de Rowling s’annonçait juteux et lucratif (7 livres ? Ça nous offre une franchise toute prête!). Il le fut ! L’objectif était atteint. Pour le simple spectateur, Harry Potter est indéniablement une œuvre qui le marquera au choix par toute cette magie débordante et riche, ou par la très forte identification aux héros du films. Car il faut toujours avoir en tête que beaucoup de fans d’Harry Potter ont aussi grandi avec les personnages et ont mûri avec les intrigues. Il n’est pas difficile d’imaginer l’expérience que devait être le visionnage de chacun des huit films pour un enfant des années 90. Il découvre le premier film émerveillé de sa naïveté et découvre au fur et à mesure que la saga avance de nouveaux aspects de la vie. Enfin, Harry Potter avec ses qualités et ses défauts est aussi une série passionnante et essentielle pour le cinéphile. Pas tellement dans l’usage qui est fait des effets spéciaux (au demeurant très  bien faits, sans être révolutionnaires) que dans le rappel toujours nécessaire de l’importance de la réalisation. Huit films furent tournés, tous avec des points communs très prononcés (une année à Poudlard pour Harry : schéma basique de la grande majorité des livres et des films, mis à part le 7). En tout, quatre réalisateurs furent convoqués pour travailler finalement sur un même matériaux de base (les livres de Rowling et les scénarios de Kloves). Et c’est en observant le travail fourni par les quatre hommes qu’on se rend une nouvelle fois compte de la prédominance du metteur en scène. Car l’approche du scénario est réellement différente d’un réalisateur à l’autre. Et forcément, il y aura forcément une préférence pour tel ou tel style. On peut préférer la merveilleuse magie teinté de naïveté et de noirceur de Chris Colombus. On peut aimer (et c’est notre cas) cette magie plus mélancolique et gothique que le mexicain Alfonso Cuaron convoque. On peut apprécier le délire foufou de Mike Newell. Enfin, on peut admirer (ou non) ce ‘’réalisme magique’’ qu’insuffle David Yates à Harry Potter. L’offre est varié. Toutefois, il ne faudrait pas non plus porter aux nues la saga cinématographique. L’attachement désormais perpétuel de Yates à la saga a restreint considérablement la portée visuelle de cette dernière. Et difficile aussi de contredire les fans de Rowling qui pestent contre l’appauvrissement global et maladroit effectué sur les livres (Kloves a multiplié les erreurs et les mauvais choix tout le long de la saga). Rowling elle-même semblait être consciente de la médiocrité scénaristique qui touchait ses livres. Ainsi s’est-elle lancée en 2013 (pour une sortie en 2016) dans le métier de scénariste en écrivant l’histoire de ‘’Les Animaux fantastiques’’ (film très lointainement inspiré de son ‘’faux’’ petit manuel du même non qu’elle a publié en 2001). Elle perpétue, de façon personnelle, et au cinéma, à la survivance de ce monde des Sorciers.",mid
3.5,"Dernier film de la saga, ce second volume du tome 7 est mené tambour battant, jusqu'à la frénésie. Le rythme est très dense et les acteurs trouvent pour la plupart le meilleur d'eux-mêmes dans leur performance, après parfois des années de tâtonnement. Le réalisateur se perd cette fois assez peu en fioritures, si ce n'est dans la toute dernière scène. Certains moment de ce film sont brillants et épiques, notamment toute la scène qui précède la fameuse bataille de Poudlard. L'histoire de Severus Rogue est exceptionnel. A lui seul, il mérite de voir ce film. Le roman de JK Rowling faisait de ce personnage un homme à l'extraordinaire complexité, mais l'interprétation qui en découle est juste parfaite. Je reste juste un peu sur ma fin concernant certains épisodes de la bataille où tout est un peu trop gros. Mais j'ai pris beaucoup de plaisir à revoir ce film.",mid
3.0,"Bon, enfin on arrive au terme de cette histoire. 8 films, et la conclusion est un peu décevante. Au final une banale guerre ""gentils vs méchants"" sans fond, juste du divertissement, pour des résolutions expédiées et des conclusions d'arcs de personnages incohérents (surtout concernant Drago Malefoy, j'avais foi jusqu'au bout qu'il soit génial mais il n'est bon que dans le 6. Mais encore une fois, c'est Severus Rogue qui a la meilleure conclusion de personnage, de loin le meilleur personnage de la saga me concernant). Juste un petit mot sur McGonagal (désolé pour l'orthographe approximatif) qui était complètement inutile jusqu'à là et qui est étonnamment fun et très attachante pour le final, dommage que ça arrive très tard dans la saga mais c'est toujours ça de prit. Pour finir, les FX sont d'une grande qualité et fini de manière assez décevante et expédiée la saga, mais le spectacle est là, tout comme certains personnages. À comparer avec les autres films, ça aurait pu être bien pire pour une conclusion.",mid
3.0,"Mes très chers compatriote Poudlariens, je déclare solennellement en ce jour que ce film est une insulte à notre sacré sainte saga.Je réve ou Harry (Pour info, Il y a les beatles qui vont luifaire un procès pour usage abusif de leurs coupe de cheveux...) a le plus mauvais jeu d'acteur que je n'ai jamais vu???Bon ok, je comprends qu'il n'a pas un rôle facile le petit,je m'explique :1) il a la pire des têtes à claque du cinéma et est defiguré avec une cicatrice en plein milieu du front,2) à une fâcheuse tendance à porter malheur à toutes personne proche de sa petite personne ( voir ses parents, son parrain, sa chouette etc... Plus fort qu'un Tsunami à lui tout seul pour décimer tout son entourage le petit! ) ps: se réferer à Remy sans famille..3) et la c'est le plus important, il est surtout victime du syndrome "" héros malgé lui style -putain pq ça m'arrive à moi ?.. -"" pour plus de précision se rapporter à Jésus, John Mclane le jour de Noël ou du 4 juillet ou encore à ce pauvre Frodon Saquet de la Compté.Mais au delà de tous ces coups du sorts, il faut bien avouer, que si dans le livre on se prend d'une réelle affection pour ce petit binoclard à tête de troll qui en plus est orphelin et bien entendu "" comment il est trop gentil et mimi et altruise en plus, une vraie fraise tagada...( il a même les joues toutes roses )...dans ce film on a juste envie qu'il crève et que Voldemort triomphe bordel!!!!!Ce navet est totalement basé sur sa petite personne, on oublie l'amitie, les romances, les blessures, les peurs et le triomphe que ce dernier opus aurait du nous offrir!Au lieu de ça, on a un film sans queue ni tête avec un scérnario sans profondeurs et typiquement commercial, des acteurs ( mis à part Severus magistral) plus mauvais les uns que les autres et des batailles risibles entre Harry et son grand copain Voldemort.Les pauvres Ron et Ermione ne servent strictement à rien, ils sont inutiles et complètement bouffé par Harry,et tête de serpent ne fait plus peur du tout, mais par contre il fait beaucoup rire moi je trouve!Voila, allez quand même le voir,juste pour clore un cycle de votre vie, et oui c'est le passage à l'âge adulte qui s'opére!G.R",mid
3.5,"J'adore ce film! Dans un film aussi noir, il y a beaucoup d'humour, avec Minerva, Seamus et Neville. Par contre j'ai été très déçuespoiler:du combat entre Harry et Voldemort. En effet, dans le roman, Harry révèle à Jedusor, tout ce qu'il sait sur leur connexion et leur histoire et on ne l'a pas retrouvé. Par contre ce que j'ai apprécié, c'estspoiler:le combat entre Molly et Bellatrix, et la scène où la structure en bois se fait exploser par Neville. Et je suis vraiment déçue par la fin, sur le quai 9 3/4. Pourquoi je ne sais pas, parce qu'ils ont été très bien vieillis, et que les enfants sont très mignons, mais je sais pas....",mid
3.0,"Ça, franchement c’est trop fort. Il aura fallu arriver à l’ultime épisode pour que la saga remonte un peu dans mon estime. Je dois juste préciser que mes critiques sur les autres épisodes oscillent entre 0 et 1 étoile… Sans surprise, les persos restent plus ou moins « cucul-la-praline », mais je dois quand même avouer que les scènes d’action sont de bonne facture. Et aussi que l’on trouve beaucoup moins de longueurs. Donc si j’étais au départ persuadé que ce film s’avérerait aussi « navétique » que les autres, j’en arrive finalement à un avis plutôt mitigé. Comme quoi, il faut jamais désespérer…",mid
