Note,Comment,Class
2.5,"Premier de la saga. Je l'avais déjà vu il y a longtemps (à sa sortie en fait). Je regrette de ne pas avoir vu ce film en tant qu'enfant tant la magie n'opère qu'à un certain âge. A mon âge je passe à côté. C'est jolie, féerique mais trop académique pour m'emballer complètement.",neg
2.0,un premier volet qui annonçait une saga qui n'allait pas m'emballer mais que je devais néanmoins visionner. Je le déconseille aux moins de 7 ans.,neg
2.5,"C’est pas ma saga préférée....Aujourd’hui on s’attaque à: Harry Potter 1 l’école des sorciers"".Alors j’vais Y aller vite fait, je suis pas très fan de cette saga. Au début j’aimais bien, mais j’en ai tellement entendu parler que ça m’a soûlé. Le premier opus est bon même si pour moi le meilleur est le troisième. Il est vrai que ce film est très fidèle au livre original. C’est un point positif. Par contre, je suis pas très fan de l’univers la magie mais pas ce qui m’intéresse le plus. Mais c’est l’un des meilleurs films de magique que j’ai jamais vu. Les personnages sont assez attachant. Harry, Hermione, Rhône forme un bon trio. Le début et la fin sont mémorable, la musique est excellente, les effets spéciaux sont bons, les dialogues sont pas ouf Et la mise en scène est plutôt réussi. Les acteurs sont super,  Ça fait toujours plaisir de les revoir jeune.Sinon pour parler de la VF, elle est horrible et c’est l’une des pires version française que j’ai jamais vu. Dans les années 80 et 90, quand il s’agissait de doubler un enfant au cinéma, ils prenaient  toujours un adulte pour faire la voix car Les enfants ont moins de talent. Dans les années 2000, il est décidé que les enfants peuvent faire du doublage et on a vu avec Harry Potter,  Ça a pas très bien marché. Les doubleurs de ce film sont pas super et je conseille vraiment de le regarder en version original. Sinon voilà tout pour cette critique assez courte. Je vous conseille quand même ce film mais c’est pas extraordinaire pour moi.Bref4,75/10",neg
0.5,"Je ne comprends vraiment pas la standing ovation dont bénéficie cette bouse sans nom. Déjà, c'est une adaptation d'un livre. Nous savons tous que les adaptation de livres au cinéma sont souvent moins bon que l'original, mais quand le livre lui-même est déjà d'une qualité exécrable faut pas s'étonner ! En effet, Harry et ses amis ne sont pas attachant. Daniel Radcliffe a autant de charisme qu'une huitre et c'est sur lui que vous misez votre saga. Sinon les effets spéciaux sont dégueulasse. Et le pompon sur la Garonne, le boss final vaincu par le pouvoir de l'amour… Nan mais laisse moi rire. Bref c'est trop pour moi, une navet surcotée de plus.",neg
2.0,"Ce film, c'est toute ma petite enfance. J'ai grandi en même temps que la saga. Effets spéciaux très réussis, film éblouissant tout de même réservé aux enfants.",neg
0.5,"C'est nul, nul, vraiment nul, rarement vu quelque chose d'aussi pourri de toute ma vie, franchement une honte pour le fantastique, le cinéma, et même tout le monde de la fiction. A fuir à tout prix, très franchement.",neg
2.0,"La saga en elle même n'est pas si bonne. Mais alors le premier est une vrai purge à mes yeux. Mais grâce à des décors très convaincants et aussi grâce à la qualité du décors et sans oublier un ou deux décors réussi, le tout finit par être assez immergeant. D'où les deux étoiles.Mais franchement par contre ! La musique est une souffrance. Une espèce de fanfare qui n'arrête jamais de ridiculiser la moindre scène qui pourrait être un peu ""magique"".Le jeu d'acteur est une calamité mais bon, ils ont 8 ans.spoiler:Les épreuves à la fin sont ridicules à un tel stade, que la seule réaction que je puis leurs accorder, c'est une gigantesque fou rire bienveillant. Ron ne meurt pas, il tombe d'une statue qui culmine même pas à deux mètres de haut, pourquoi autant de plan sur leurs visages terrorisés ?!Bref ! Je le trouve très passable. C'est un film correct mais vraiment sans plus. Et malheur à lui d'être adapté de la meilleur saga de livre fantastique de tous les temps. Car il souffre évidemment de la comparaison.",neg
1.0,J'ai trouvé le premier volet d'Harry Potter ennuyant et pas super bien.Quelques acteurs sont excellents comme Alan Rickman et Maggie Smith.,neg
1.0,"Je pense que cette saga c'est soit tu aimes soit tu n'aimes pas. Personnellement je n'accroche pas du tout, je trouve le casting très mauvais, après je n'ai pas lu les livres pour juger si les acteurs correspondent aux descriptions mais personnellement je trouve le casting mauvais. De plus bien que JK Rowling l'avoue elle s'inspire énormément de Tolkien et dans chaque Film je ne peux l'empêcher de le comparer aux seigneurs des anneaux et de rabaisser Harry Potter. Pourtant je trouve cela normal de s'inspirer de ce génie qu'est Tolkien. Désolé mais Harry Potter je n'accroche pas du tout !",neg
2.5,"Ce premier volet est le moins bon de la saga.les points négatifs :Entre faux raccords,  effets spéciaux douteux et scenes où on voit les cascadeurs mieux que les acteurs, au niveau technique,  il laisse à désirer..Voldemort est malheureusement mal fait dans cet opus, Daniel Radcliffe,  on aime ou on aime pas.. Moi je n'aime pas, même si son jeu d'acteur est pas mauvais du 5 au 8, dans cet opus,  c'est une catastrophe,  mais à part lui, tout les acteurs sont vraiment bons.Pour finir, où sont les baguettes magiques ? ! on en parle, on les evoques, mais on les voit et utilise  en tout et pour tout 3 minutes dans tout le film..les points positifs :l'histoire est saisissante, l'univers magique est addictifs, le film lance parfaitement bien la saga, et met bien les bases en place. Mais le reste est tellement bien,  qu'il ridiculise certaines scènes du film.wingardium Leviosaaa !",neg
2.5,"C'est mignon pour les enfants. En revanche pour les adultes, c'est très léger, je n'y ai pas trouvé mon compte",neg
2.5,"Aie je vais me faire des ennemis!!Eh oui grand fan inconditionnelle depuis 1998 en livres, je suis tombée amoureuse des livres, du charme des mots...Alors oui c'est risqué de faire un chef d'oeuvre en un autre chef d'ouvre! Ça voudrai dire que les livres sont des brouillon...!!! Je trouve que la sortie des films a rendu le nom de ce petit sorcier trop commercial, et du coup l'engouement des films m'a parut tellement disproportionné par rapport au rendu.Si vous avez aimé la saga en films, LISEZ LES LIVRES!J'ai bien aimé les décors, mais restent trop sombre à mon gout, mon imagination de petite fille de primaire m'avait donné rendez vous dans un château lumineux, luxueux!Ensuite Daniel Radcliffe n'a pas les yeux verts, mais bon après tout ce n'est qu'un détails.Ce qui m'a gêné c'est qu'il ne joue pas très bien, mais il s'est amélioré en grandissant.Ensuite Alan Rickman est trop vieux pour le rôle de Rogue. Dans le livre, même si ce n'est pas explicitement indiqué, les derniers livres nous indique qu'il a 31 ans lors de la première rentrée à Poudlard du héro. Au passage, Maggie Smith parait plus vieille que je l'imaginait pour le livre.Mais ce film reste le mieux réalisé par rapport aux autres films.",neg
0.5,"je ne les pas aimé du tout, le film est trop dark il se rapproche trop du livre et la personne qui joue Harry Potter ne c pas faire la comédie.",neg
2.5,"Harry Potter 1 est un film à juger en connaissance de cause : il s’agit d’un film pour enfant.Des personnages principaux aux dilemmes moraux, en passant par l’écriture, l’ambiance est à l’enfance. Ce n’est pas pour autant que c’est mauvais mais cela donne indéniablement un coté simpliste à l’oeuvre. Prenons l’exemple, de la séquence finale sous la trappe, c’est d’un ridicule … Après une partie d’échec endiablée, on a le droit au grand Voldemort qui perd de sa légende dès la fin du premier film …Par ailleurs, soyons honnêtes mais, même si l’on effleure l’intéressant, le fameux lore n’est pour le moment que très peu exploité. Sa représentation n’est pas aidée par les effets spéciaux à degueuler. On notera tout de même certains décors de qualité (Chemin de Traverse et Grande Salle notamment).Je sais que ce n’est que le premier film, que la suite sera plus mature, plus réussie artistiquement ainsi que dans la réalisation mais s’il faut jugé en l’état, H.P 1 est un film moyen. N’en déplaise …",neg
2.5,"Eh ben... Rowling ne s'est pas épuisé le cerveau en faisant cette ""œuvre"" qui est un copié-collé de plusieurs romans fantastiques, dont Tolkien par exemple. Une histoire qui, au cours du film se plonge dans l'enfantin et la naïveté. Au final, le résultat donne un plutôt bon film, mais j'ai été tellement dégoûté de voir tant de scènes provenant d'autres œuvres que je n'ai même pas envie de mettre plus haut que la moyenne.",neg
1.0,ha non y'a vraiment pas moyen j'ai jamais su aller au bout malgré mes 2 tentatives... c'est trop long... trop vide... l'histoire est moyennent mauvais mais bon faut être dans l'univers... de plus je trouve Daniel Radcliffe d'une nullité effarante...Enfin bon si ça plait aux enfants tant mieux pour eux...,neg
1.5,"Film sans plus. Il respecte en grande partie le livre, ce qui est déjà pas mal. J'espérais que le film me ferait un peu plus aimer l'univers tout de même (je ne suis vraiment pas une fan de Harry Potter) mais non ça n'a pas marché. Tant pis. Je n'ai néanmoins jamais compris pourquoi le film a eut autant de succès que la série originale alors qu'aucun des deux ne rattrape l'autre.",neg
2.5,"Tes joli film sur l'enfance, l'amitié ainsi que la persévérance, le seul intéressant de la saga Car ensuite ça devient n'importe quoi",neg
0.5,"Un sénario qui aurait pu dérivés au chef-d'oeuvre. Mais la mise en scène, l'excès de magie, le jeu d'acteur pitoyable, et une enfanterie trop grande prive ce film de mon 5 étoiles. Décevant.",neg
0.5,Il est nul car le scénario fait par les acteurs est très mal fait et les rédimantricateurs on triminarucalitèrement mis le gros mot :VZUHUHEUHRUEZURHERIUHIURHURH ! vraiment de la porcherie ! à déconseiller à toutes les personnes un minimum rudimentaires!!!!,neg
