Note,Comment,Class
4.5,"La scène d'ouverture avec la caméra qui suit les mangemorts dans les airs est très bien filmée, la scène de quidditch est très plaisante a suivre, la scène ou Harry réconforte Hermione est très touchante, la scène ou les mangemorts attaquent la maison des Weasley est spectaculaire et j'adore toujours autant Helena Boham Carter en Belatrix Lestrange. L'acte final est aussi très très bon, Belatrix Lestrange qui détruit Poudlard, c'est jouissif mais ça fait mal au coeur évidemment et la scène dans la tour d'astronomie est plus que mémorable est très touchante. On a un très bon éclairage tout le long du film, surtout dans la scène ou Dumbledore et Harry vont chercher l'horcruxe qui est particulièrement belle et spectaculaire. La photographie est très sombre car on parle ici beaucoup des mangemorts et de Severus Rogue, interprété par le sublime Alan Rickman, c'est sûrement le personnage le plus intéressant de la saga et on lui donne ici une grande importance. Parlons de Lavande Brown, elle est absolument insupportable. J'aime beaucoup la relation entre Harry et Ginny.",pos
4.0,"4/5 Simplement le Harry Potter le plus intimiste de toute la saga, ce film est languissant tant dans la musique que dans la mise en scène, ce film est humain d'ou le fait qu'il y ait des histoires d'amour soit disant ""chiantes"" et ""inutiles"" alors que ceci est fait exprès pour placer l'atmosphère des 2 derniers films, de plus l'histoire générale est toujours aussi bien construite et passionnante et plein de rebondissements et les personnages sont toujours aussi attachants, c'est le film qui place les enjeux pour le combat final, ce film montre avec sincérité et passion ce pourquoi nos personnages vont se battre, à savoir l'amour , l'amitié la liberté et c'est donc pour cela que c'est le film dans lequel tout ceci est le plus marqué.",pos
4.0,"La fin se rapproche ! En effet, l’adaptation de l’avant-dernier roman des aventures du plus célèbre des sorciers (mais pas l’avant-dernier film puisque Harry Potter et les Reliques de la mort sera développé en deux films) montre que la mort occupe une place de plus en plus importante dans la saga : celle de Sirius Black est évoquée à plusieurs reprises, on peut penser à deux moments qu’un personnage important meurt (dont un volontairement blessé par Harry !) et le récit se termine avec le meurtre d’un des personnages clés des films. Cependant, à l’image d’Harry Potter et la Coupe de de feu, cette noirceur est surtout présente dans la dernière partie du film car l'aspect sentimentale est très présente.spoiler:On a assiste ainsi à la naissance de l’amour entre Harry et Ginny (au passage, Cho semble avoir totalement disparu) mais c’est surtout la relation entre Ron et Hermione qui occupe une place réellement importante dans cette histoire puisque l’accent est mis fortement sur la souffrance que ressent cette dernière en voyant Ron avoir une relation avec une autre fille (notons que, dans La Coupe de feu, c’était la situation inverse qui se produisait mais traitée de façon un peu plus légère).De même, l’aspect humoristique est assez présent dans cette partie sentimentale. Mais, si cette partie plus légère avait tendance à faire un peu décrocher le spectateur dans le film de Mike Newell, David Yates réussit à garder le spectateur attentif aux péripéties amoureuse des personnages même si cela reste tout de même moins addictif que dans les épisodes se consacrant principalement aux intrigues plus dramatiques. Ainsi, si les différents aspects qui font un film de ce calibre (interprétation, réalisation, effets spéciaux, musique…) sont toujours aussi réussis, Harry Potter et le Prince de sang-mêlé ne fait pas partie des meilleurs épisodes à cause de la grande place d’intrigues plus anecdotiques mais reste toujours extrêmement plaisant. Cependant, la fin très étonnantespoiler:(on sait désormais dans quel camp se situe un des personnages les plus ambigus de la saga et un des personnages clés disparaît à notre grande surprise)fait que qu’Harry Potter et le Prince de sang-mêlé est un film clé de la série.",pos
4.5,"Toujours réalisé par David Yates, ""Harry Potter et le Prince de sang mêlé"" est le dernier épisode se déroulant avant le grand final de la saga (bien que celui-ci soit coupé en deux) ! Il se devait donc déjà de prendre des décisions importantes, tout en mettant correctement en place la suite. Et de ce point de vue-ci, le long-métrage va réussir à le montrer, à surprendre et à bousculer son spectateur. Au niveau du ton, on retrouve évidemment l'ambiance que David Yates a déjà mise en place auparavant, et cela fonctionne bien. Malgré quelques pointes d'humour, le long-métrage se veut beaucoup plus sérieux et fait tout pour l'être. Notamment, et surtout, dans son final, qui en a surpris plus d'un.spoiler:Tuer le professeur Albus Dumbledore était un choix important à faire et c'était un risque de décevoir certains fans. Mais globalement, comment mieux entrer dans la dernière partie de la saga ? En éliminant un personnage aussi important, la licence envoie un message fort : tous les éléments présentés auront désormais des conséquences importantes. Et c'est une superbe façon de conclure cette œuvre. Une bonne saga est une saga qui sait que rester sur ces bases sans prendre de risque est une mauvaise chose. Et c'est ce qu'exécute parfaitement celle-ci.Hormis cela, pour le reste, le film respecte toujours sa proposition, en développant comme toujours, ces personnages et son univers. L'évolution de certaines intrigues sera donc assez intéressante, voire surprenante, mais tout cela fonctionnera très bien. On se laisse porter, et l'ensemble s'avère très intéressant. En proposant également un ensemble divertissant et bien rythmé, le long-métrage réussit parfaitement à nous faire passer un bon moment. Donc, globalement, ce film continue sur la très bonne lancée de la saga. Il amorce parfaitement le dernier chapitre de cette histoire, qui promet de très grandes choses. Pour conclure, une dernière étape, avant un final que tout le monde attendait avec impatience.",pos
4.0,"Avant de rentrer en sixième année à Poudlard, Harry Potter est sollicité par Dumbledore pour recruter un nouveau professeur. En parallèle, les attaques des partisans de Voldemort se font de plus en plus spectaculaires.Tiré d'un roman moins long que le précédent, les suppressions sont moins flagrantes. Toutefois, j'ai été particulièrement surpris par les différents choix des scénaristes et par la mise en scène de David Yates. En effet, le roman est pour moi le meilleur de tous, mais le film est loin de refléter ses qualités. Il reste fluide et compréhensible, cependant les relations amoureuses des protagonistes prennent une place trop importantes à mon sens au détriment de tout le reste. Toutefois, la déception est infiniment plus importante dans la dernière partie avecspoiler:l'intégralité de la scène relative à la mort de Dumbledore. Là où dans le roman ce passage met en place une tension progressive pour atteindre son point culminant dans un résultat tout aussi épique que dramatique, cette séquence est modifiée pour devenir un moment très sobre, mais dénué d'émotion. Ces choix sont préjudiciables car c'est ce que j'ai principalement retenu d'un film plutôt bien adapté hormis cela.",pos
4.0,"Dès celui-ci, on sent le début de la fin avec Harry Potter qui doit connaître le passé pour savoir comment détruire Voldemort. En plus de cela, on sent comme la dernière fois une continuité plus présente que jamais et que les événements impactent ce nouvel opus. Et encore, l’histoire est selon moi la plus tragique et la plus « torturée » de la saga : on déconstruit Dumbledore petit-à-petitspoiler:jusqu’à l’achever complètementet Drago est plus impliqué dans cette histoire mais n’a pas le courage d’aller jusqu’au bout.Comme à chaque fois, le casting est très bon. J’ai déjà évoqué les cas de Dumbledore et de Drago mais Harry apporte aussi son lot de surprise avec une plus grande implication que jamais et son alchimie avec Ron et Hermione est toujours aussi bien représentée. D’ailleurs pour rester sur Dumbledore, il a droit à l’évolution la plus tragique de la saga :spoiler:il se fait du mal pour détruire la bague des Gaunt, il oblige Harry de le forcer à boire une eau maléfique, avant de se faire tuer . J’ai aussi une tendresse pour Slughorn : il peut avoir l’air trop jovial mais je le trouve touchant dans la mesure oùspoiler:il a « appris » à Tom Jedusor comment survivreet petite mention aussi à Roger Carel qui lui colle bien et qui me fait sourire. Par contre, Lavande Brown ne sert pas à grand chose au sein du film, même si l’actrice semble s’être bien investie : si Lockhart n’était qu’une fonction dans le 2, ici elle n’apporte rien au film.Comparé à ""L’Ordre du Phénix"", c’est le jour et la nuit : c’est très sombre visuellement tel un tableau de peintre (mon esthétique préféré de la saga) et les compositions de Nicholas Hooper ont des thèmes opposés à ceux du 5 pour un excellent rendu. Ces musiques ont par ailleurs des thèmes mélancoliques accompagnés de thèmes plus joyeux. L’optimisme a complètement disparu pour faire place à l’obscurité et au pessimisme. David Yates a fait un super travail en terme de mise en scène et d’esthétique avec son directeur de la photographie ; je pourrai juste souligner que le rythme est un peu plus lent mais les touches d’humour fonctionnent. Quant aux effets spéciaux, le rendu est toujours aussi impressionnant.J’avais beaucoup sous-estimé ""Le Prince de Sang-Mêlé"" mais au final, il en plus sous le capot que je me l’imaginais. Son ambiance est certes moins réjouissante mais il faut admettre que c’est ce qui en fait son charme. Le casting ancien et nouveau reste très convaincant et certains nous offrent de bonnes surprises. La musique est tout aussi réussie comme les décors et l’aspect visuel en général. Le grand combat est à venir et on sent la fin qui approche.",pos
4.5,"Contrairement aux lecteurs des livres Harry Potter qui n'apprécient guère ce film, Harry Potter et le Prince de Sang Mêlé est mon film préféré de la saga. Si je concède qu'il est loin d'être parfait, du notamment à un manque de traitement de Rogue (même si ce choix est compréhensible pour conserver un suspense) et la romance Ginny - Harry qui sort de nulle part. Ce qui marque dans ce film, c'est la réalisation de David Yates qui se renouvèle complètement, impressionnant dès les premières minutes du film. C'est plus réaliste (car le monde ""normal"" est bien plus présent depuis que Yates a pris les reines), plus épique, plus sombre et mieux mis en scène et plus beau. Surtout la sublime photographie du frenchie Bruno Delbonnel m'a transporté dans une ambiance suivant la lignée du 3e volet de la saga, avec un aspect plus tragique et émouvant. Tous les plans sont magnifiques, certaines séquences sont grandioses tandis que d'autres débordent d'émotions. Le climax final est pour le coup extrêmement émouvant, les 40 dernières minutes étant de mon point de vu parfaites. Il en va de même pour le démarrage.Le cœur du film joue habilement entre humour et drame et les relations entre les protagonistes sont plus développées, nous permettant de plus nous attacher aux héros. Slughorn est très intéressant et bien interprété. Le ton parfois plus léger permet de retrouver un peu de candeur des premiers films avant de l'enterrer définitivement au climax. Ce passage fleurtant avec le teenage est cependant largement nécessaire pour justifier les enjeux et la défense de leurs valeurs contre Voldemort. Une préparation idéale pour le final d'une saga qui aura marqué son époque et toute une génération.",pos
4.5,"Si ce sixième volet n'est pas le meilleur de la saga ""Harry Potter"", il reste néanmoins un bon film, plus amusant et moins sombre que le précédent qui été vraiment pesant et décevant par ses quelques longueurs et sa noirceur. Enfin plus amusant une bonne partie du film, étant donné que la scène finale reste l'une des scènes les plus cultes de l'heptalogie, et surtout l'une des scènes les plus tristes de la saga! D'ailleurs ce film est en quelque sorte un pilier de l'histoire, il précède les événements intenses de l'ultime opus scindé en deux parties. Alors si niveau scénario, c'est déjà plus décoincé que le précédent film, il est clair qu'il est en-dessous les quatre premiers et les deux derniers! On prend toujours autant de plaisir à retrouver notre trio le plus cultissime de l'histoire du cinéma, toujours merveilleusement bien interprété par Daniel Radcliffe, Emma Watson et Rupert Grint. La mise en scène reste implacable, les effets spéciaux spectaculaires et la bande-originale de Nicholas Hooper est toujours aussi sublime, bref, on retrouve l'univers riche et magique des sorciers, on s'en lasse pas, les enjeux sont, dans ""Le Prince de sang-mêlé"" plus intenses et plus matures. Sixième volet, un très bon film, légèrement en-dessous les autres, mais supérieur au cinquième qui restera pour moi le moins bon (mais il est quand même bien!)",pos
4.0,"Après un cinquième opus qui m'avait laissé sur ma faim, j'avais beaucoup de réserves sur ce Prince de sang mêlé. Au final c'est une bonne surprise, le film assume bien son côté (très) sombre et terrifiant. La psychologie des personnages est privilégié à l'action, étonnant dans une telle production et c'est bienvenue car ça donne de la profondeur au film. On peut reprocher au film une écriture parfois maladroite, mais ça c'est le cas depuis le deuxième opus, et une mise en scène trop convenue.Une belle surprise qui sera captivé le spectateur.",pos
4.0,"Harry Potter et le Prince de Sang Mêlé est le sixième opus de la saga Harry Potter réalisé par David Yates sorti en 2009, bon alors que vaut ce Prince de Sang Mêlé ? Ben pour moi c'est un cran en dessous des précédents opus, bien que le film soit une adaptation plutôt fidèle au livre, il prend beaucoup de libertés qui ne m'ont pas trop pluspoiler:comme l'absence de la bataille de la tour d'astronomie, trop de romances dans le film dont celle entre Harry et Ginny un peu hasardeuse, Rogue au second plan dans le film etc...et qui m'ont fait sauter au plafond.Le film est très bien réalisé par David Yates, le tout sublimé par la photographie de Bruno Delbonel qui est vraiment très réussi, c'est la meilleure photographie de la saga Harry Potter, pas pour rien que Delbonel fut nominé à l'Oscar de la meilleure photographie. Les acteurs sont toujours au top, Daniel Radcliffe, Rupert Grint et Emma Watson nous montre que leurs jeux d'acteurs ont bien progressé même s'ils jouaient tout les trois très bien avant. Les acteurs plus vieux jouent également très bien comme Michael Gambon qui nous livre à mon sens sa meilleure interprétation du personnage, Maggie Smith, Alan Rickman, Jim Broadbent jouent très bien également. La B.O de Nicholas Hooper est très réussie bien que je préfère la B.O de L'ordre du Phénix. L'émotion est juste à son paroxysme dans ce film, on passe par toutes les émotions, et avec ce finalspoiler:mort de Dumbledorequi est vraiment poignant. En résumé, pas mon opus préféré ni celui que je considère comme le meilleur mais il reste très réussi.",pos
