Note,Comment,Class
3.5,"spoiler:C'est l'histoire d'un duel de garçon qui jouent avec leur baguette dans les toilettes des fillesL'avantage de cet Harry Potter est que le jeu des 3 acteurs principaux n'a jamais été aussi bon. Le problème c'est que le décalage entre les acteurs et les personnages devient vraiment gênant, Harry est sensé avoir 16ans alors que Radcliff en a 20 !Cet opus est probablement un des meilleurs mais la meilleur scène reste celle du logo Warner Bros habité par la musique de John Williams.Octobre 2021: revue en Rifftrax avec plaisir.Septembre 2024: à l'occasion de l'année HHB Roublard et tout en jouant à MTGAvril 2022 : revue en Rifftrax avec un plaisir renouvelé",mid
3.0,"Sixième volet de la saga, 'Harry Potter et le Prince de Sang-Mêlé' continue d'approfondir l'univers sombre et complexe de Rowling. La mise en scène se distingue particulièrement par sa capacité à plonger encore davantage dans la noirceur, un changement d'atmosphère habilement orchestré qui prépare le terrain pour la saga finale.La réalisation reste soignée, avec des séquences visuelles impressionnantes qui soulignent l'intensité émotionnelle du récit. La musique, comme toujours, soutient l'immersion et accentue les tournants dramatiques de l'histoire.Cependant, malgré ces réussites, le film souffre de grosses faiblesses au niveau narratif. Certaines intrigues secondaires semblent précipitées, et les relations entre les personnages auraient pu gagner en profondeur.En dépit de ces défauts, le film parvient à maintenir l'intérêt et à préparer efficacement le terrain pour le dénouement de la saga, offrant aux fans un apport essentiel à l'intrigue globale.",mid
3.0,"L’atmosphère étend davantage encore ses ombres funestes, contrebalançant les diverses heureuses coïncidences qui jalonnent le parcours du héros ainsi que les tendances spasmodiques au didactisme. De même, bien que les protagonistes connaissent leurs premiers émois sentimentaux les forces en présence pour l’affrontement final se précisent, respectant plaisamment l’unité d’intrigue qui pâtit cependant de ces facilités narratives récurrentes… S’annoncent de nouvelles scènes visuellement remarquables et surtout un casting de haute volée pour les ultimes coups de baguette! Et quel Prince charismatique!",mid
3.0,"Cet épisode n’est pas le meilleur de la franchise, la faute en partie à des choix scénaristiques discutables rendant inintelligibles certaines scènes pour les non inconditionnels de cette saga et aussi à des amours adolescentes trop présentes à l’écran au détriment de moments-clés du roman abordés trop succinctement. Il comporte toutefois quelques moments de bravoure fort appréciables pour les fans de SFX divers. Déjà réalisateur de « Harry Potter et l'Ordre du Phénix », c’est le Britannique David Yates qui rempile pour cette nouvelle aventure mais on se demande bien ce que cela aurait donné si Guillermo Del Toro, un temps pressenti mais finalement indisponible, avait été aux commandes ?",mid
3.5,"Encore un épisode très noir et très beau visuellement. Il possède une très belle photographie, en particulier ses lumières, et de jolies teintes sombres qui contribuent grandement à l'ambiance gothique du film. Les apparitions de Helena Bonham Carter dans un tel cadre rappellent immanquablement les films de Burton, et Dumbledore est plus que jamais proche du personnage de Gandalf. L'histoire se divise entre enquête et amourettes pour finir, encore une fois, sur quelque chose de plus épique. (Bien)",mid
3.0,"David Yates prend la main une seconde fois (et ne les lâchera plus jusqu'à la fin) sur cet épisode encore plus sombre (les couleurs sont parfois tellement délavées qu'on est en quasi noir et blanc).Ce film marque une pause dans le rythme : on assiste certes à un approfondissement des émois amoureux des adolescents...mais c'est parfois maladroit et le déroulement de l'histoire s'en trouve phagocyté. C'est très élégamment réalisé, on ne s'ennuie pourtant pas, mais on n'en garde pas un grand souvenir.",mid
3.5,"amour , émotion, tristesse tous est réuni pour ce nouveau volet de la saga Harry Potter. Toujours aussi sombre que les films précédent mais humour et arrive aussi pour nous détendre l'atmosphère.  Encore de nouveaux personnage dont un nouveaux professeur fait sont arriver à poudlard et ils pourrais avoir sont importance pour arrêter Voldemort . Des trahison., courage , rebondissements des morts et  la monter en puissant de drago malfoy (qui était quasi inexistant dans les 2 derniers film ) vons de ce 6 volet de la saga un bon divertissement et annonce l'arrivée de la corniche de histoire avec une dernière quêtes.",mid
3.0,"Un opus beaucoup plus sombre que les précédents, David Yates a mis le paquet sur le côté tragique de l'intrigue, parfois un peu trop... Au risque de froisser les fans inconditionnels, je me suis endormie devant ce sixième opus, et ai dû le remettre pour en voir la fin (failli m'assoupir de nouveau en ne voyant que la fin la deuxième fois, c'est dire). Il ne se passe pas grand-chose, au regard du livre, dans cette adaptation, au profit de plusieurs amourettes qui agacent au plus haut point (on s'en moque éperdument des flirts toutes les deux minutes, on préfèrerait avoir des explications sur l'histoire qui devient complexe...). On découvre d'un coup les Horcruxes, le passé commun de Dumbledore et Tom Jedusor, les affaires du Ministère qui se corrompt de plus en plus, et surtout cette histoire de Prince de Sang-mêlé qu'on ne saisit pas tout à fait (explications succinctes à la toute fin du film). Seule la mort d'un personnage emblématique réveille les ardeurs du spectateur dans les derniers instants (mais ayant une particulière antipathie pour lespoiler:Dumbledore de Michael Gambon contrairement à celui de Richard Harris, cela ne m'a rien fait, à l'inverse de la version papier...). La scène de la caverne est réussie mais tend parfois vers le film d'épouvante avec les cadavres rampants (attention aux tout-petits). Le jeu des acteurs est limité par les scènes de soap larmoyant, et pas un brin d'humour ne viendra nous tirer un sourire. Un film qui se prend trop au sérieux alors qu'il s'agit d'abord d'un livre jeunesse destiné à divertir tous les âges...  A l'inverse de l'intrigue riche et qui se densifie, on retient principalement les ""Je t'aime, moi non plus"" abusifs et lassants de cet opus, dommage car il est facile de s'embrouiller, et davantage de temps pour nous tout nous expliquer aurait été appréciable. Fonçons vers le dernier opus en deux parties qui est beaucoup plus intense que ce soap larmoyant.",mid
3.5,"Le sixième volet de la saga « Harry Potter », une nouvelle fois réalisé par David Yates en 2009, constitue un film de transition avant le final tant attendu. Légèrement meilleur que le précédent épisode, la tension monte progressivement avec la lutte entre le Bien et le Mal. L’intrigue s’accompagne également des premiers émois amoureux de nos trois héros (Daniel Radcliffe, Rupert Grint et Emma Watson). Bref, une œuvre qui perpétue l’univers de la sorcellerie créé par la romancière britannique J. K. Rowling grâce à des effets spéciaux de qualité.",mid
3.5,"Le moins bon épisode de la saga ""Harry Potter"", avec beaucoup moins de rebondissements, des acteurs moins bien impliqués que dans les films précédents, des effets spéciaux toujours pareils, mais même si c'est celui que j'aime le moins, ça reste quand même un bon film qui prend bien le spectateur. Vraiment, ce que je reproche au film, c'est que même si j'en ai rien à faire qu'il suive le livre ou pas, c'est qu'il passe à côté de choses essentielles à l'histoire, car même si j'ai pas lu le livre, je sais qu'il y a pleins de passages importants du livre qui auraient pu être dans le film, mais ils n'y sont pas, et c'est vraiment dommage. Au niveau des acteurs, les anciens particulièrement, je trouve que Daniel Radcliffe s'est un peu ramolli mais est toujours aussi bon, Michael Gambon montre que son personnage est démesurément puissant, vraiment, pour moi c'est lui le meilleur acteur du film. Alan Rickman (RIP) est aussi très bon et est largement meilleur que dans les films d'avant. Les autres anciens acteurs sont corrects, mention spéciale à Tom Felton qui gagne en profondeur, même si je les trouve moins biens que dans le cinquième film. Helena Bonham Carter cabotine moins que dans le film précédent, mais c'est pas encore ça non plus. Parmi les nouveaux acteurs, Jim Broadbent qui joue Horace Slughorn est plutôt convaincant, il joue pas trop mal et son personnage est assez attachant, et aussi Helen McCrory dans le rôle de Narcissa Malefoy qui joue bien et Dave Legeno dans le rôle de Fenrir Greyback qui est vraiment flippant. A la limite, le film a beaucoup plus d'humour que dans le 5, un côté nettement plus horrifique qui nous met sous tension, des effets spéciaux mais des scènes dramatiques vraiment fortes, surtout vers la fin qui est ultra émouvante (no spoil). Par contre, la romance dans le film est un peu torchée. C'est pour ça que je dis qu'""Harry Potter 6"" est le moins bon de la saga, car il a moins de qualités que les films précédents. Mais sinon, il reste très agréable à regarder et je le recommande surtout à ceux qui suivent l'histoire depuis le premier film.",mid
3.0,"Après la semi-déception de l'Ordre du Phénix, David Yates rempile derrière la caméra pour Le Prince de sang-mêlé, où il doit mettre en place une guerre qui s'intensifie entre le bien, incarnée par Potter et Dumbledore et le mal, toujours plus puissant depuis le retour de Lord Voldemort.À nouveau je retrouve dans le sixième volet ce qui m'avait déjà un peu gêné dans l'opus précédent, à savoir un scénario adapté décevant et une mise en scène qui peine à le sublimer. À partir du cinquième opus, les livres deviennent sont vraiment plus longs que les premiers et cela, David Yates a du mal à le maîtriser. Certains personnages deviennent anecdotiques (les fidèles à Dumbledore comme Lupin) tandis que d'autres sont un peu trop mis en avant, sans que ce soit vraiment bien foutu. Je pense surtout à toutes les relations d'amour/jalousie/etc, entre les élèves de Poudlard qui, en plus de prendre trop de place, sont très mal traités, certaines scènes tournant même au ridicule. De la même manière, je suis déçu que le passé de Voldemort ne soit que partiellement exploré, du coup on a un film mal construit, s'attardement trop longtemps sur des choses peu intéressantes et pas assez sur d'autres qui en valaient la peine.L'atmosphère sombre n'est pas régulièrement retranscrite, seulement lors de certaines séquences (parfois bien mémorables, comme l'attaque dans les champs en milieu de récit) et Yates a du mal à alterner entre les différents personnages. Drago Malefoy en est un bon exemple, tant il est important et qu'on a du mal à s'intéresser à lui. C'est un peu trop superficiel, s'éloignant des vrais éléments importants pour s'intéresser à des aspects pas ou peu intéressant et qui bénéficient d'un traitement qui n'est pas à la hauteur. C'est dommage mais pas non plus préjudiciable. Si plusieurs points me laissent sur ma faim, ce n'est pas non plus un mauvais moment, bien au contraire même, malgré quelques éléments irritants, les personnages sont toujours attachants, on les voit grandir, un peu comme lorsque j'ai découvert les différents livres et films à une autre époque.Là où Yates m'avait un peu déçu dans l'épisode précédent, c'était par rapport à l'émotion, je n'avais pas ressenti grand-chose et ici, avec l'excellente dernière partie il arrive à faire ressortir toute la tragédie des enjeux, mais aussi de l'intensité, rendant toute la fin haletante. De plus, quelques touches plus légères font mouche malgré un ton résolument sombre qui, lorsque Yates arrive bien à le retranscrire, provoque bien l'effet voulu. La reconstitution est toujours bonne, tout comme les interprètes, que ce soient ceux incarnant les élèves de Poudlard ou les anciens, mention (encore et toujours !) à Alan Rickman, mais aussi à Michael Gambon ou le nouveau venu Jim Broadbent.Si la magie ne prend pas comme elle avait pu le prendre lors des quatre premiers opus, Yates s'attardant parfois un peu trop sur des éléments superficiels, ce sixième opus n'en reste pas moins agréable, toujours avec des personnages attachants (et très bien interprétés) ainsi qu'un dénouement tragique osé où l'émotion est au rendez-vous.",mid
3.0,"Trois étoiles, c'est pas une mauvaise note.Je trouve que ce film est pas mal, mais comparé aux autres Harry Potter, il est bof. Le livre est super et je trouve que dans le film, ça parle trop des histoires d'amour de machin et truc au lieu de parler des choses vraiment importantes. Il y a par exemple certains souvenirs importants explorés dans la pensine dans le livre qui ne sont pas explorés dans le film, et pour mettre quoi à la place ? Des histoires d'amour cucu. Après, il y a toujours la magie des films Harry Potter, et ça parle pas QUE d'amour, mais ça parle déjà TROP d'amour comparé au livre. Et c'est pas comme si les scénaristes avaient su rendre ces histoires intéressantes.",mid
3.5,"Vu le 12/04/2019.Après avoir lu le livre, je me disais que ce film allait obtenir une des meilleures notes de  la série des Harry Potter, le livre est vraiment passionnant, il montre beaucoup de choses intéressantes notamment sur le passé de Voldemort, le début du sentiment amoureux chez nos 3 héros, etc...Dans le film, beaucoup de choses sont occultées, notamment (et c’est bien malheureux car ça aurait pu être un grand moment de cinéma) la bataille de la Tour de l'Astronomie mettant aux prises plusieurs élèves (Neville notamment) avec les Mangemorts. En principe, Rowling termine toujours ses livres sur un élément fort et là, cet élément est complètement supprimé, c’est vraiment dommage (d'autant plus que dans le livre, on a le frère de Ron qui est durement touché et on a aussi une belle déclaration d'amour de sa future femme). Pareil à la fin où la cérémonie d’enterrement de Dumbledore est occultée (alors que de nombreux personnages des films précédents y assistent y compris l'horripilante Ombrage), les Dursley sont absents du film (bon vu la tronche de Dudley, c’est peut-etre pas plus mal).A l'inverse, je trouve qu'on a bien plus le sentiment de la relation amoureuse Ron-Hermione et Harry-Gini dan sle film que le livre le laisse entendre où c’est beaucoup plus caché et bien manœuvré. Dans le film, faut presque y faire exprès pour pas comprendreVoilà, le film reste bon aucun doute mais je trouve que c’est un de ceux où le livre a été le plus occulté, c’est dommage, 20 min de plus avec la bataille finale aurait en faire le meilleur des 6 premiers sans aucun doute",mid
