Note,Comment,Class
3.0,"La saga Harry Potter change de réalisateur pour une dernière fois ; c’est donc le premier des films réalisés par David Yates.Adapté du plus gros tome de la série, le film est pourtant l’un des plus courts. Et c’est le problème majeur du film : Il survole son sujet, et à tendance à bousculer la chronologie des événements. Certains sont tous simplement passés à la trappe : Les débuts de Ron dans l’équipe de Quidditch, le récit de Hagrid,spoiler:le rôle de Kreattur dans la mort de Sirius, et surtout, le fait que Ron et Hermione soient préfets et non Harry. Ces événements sont importants, car ils ont une influence sur le comportement des personnages ; d’autres événements importants sont « amputés », ainsi Yates est incapable de restituer toute l’atmosphère inquiétante du Département des Mystères, la surprenante Salle sur Demande, l’épreuve des BUSE ou encore les quatre cent coups de Fred et Georgesspoiler:(qui ne se seraient pas permis d’interrompre un examen officiel).Le film met aussi un peu de temps à démarrer : On a vraiment l’impression que les acteurs se retiennent au début du film (surtout qu’au début du livre, les scènes de colère sont légion), mais ensuite, l’ambiance sombre du livre est généralement bien restituée. On apprécie également les petites notes d’humour qui sont rafraichissantes.Le film présente de nouveaux personnages, comme Dolorès Ombrage, qui est parfaitement interprétée par Imelda Staunton, Bellatrix Lestrange (qui aurait dû être dans un flash-back de l’épisode précédent), interprétée par Helena Bonham Carter qui surjoue (Lestrange n’est pas tout le temps aussi hystérique, mais plutôt hautaine et méprisante). Mais de ce côté-là, la surprise vient du personnage de Luna Lovegood, interprété par Evanna Lynch, un fan qui a décroché le rôle, auquel elle convient très bien.Le film est confus, mais l’ambiance sombre est assez bien restituée ; mais à mon avis, tout restera mieux dans le livre.",mid
3.5,"J'ai suivi cet épisode avec un intérêt moyen. Ça reste du divertissement pour adolescents avec de jolis effets spéciaux mais le scénario n'a pas beaucoup d'évolutions. Tout converge vers Voldemort.Je me demande si ces 8 épisodes ne sont pas trop longs, 3 auraient sans doute fait l'affaire...Ici Harry continue à se poser des questions sur ses parents, tombe amoureux, continue à être obsédé par Voldemort, continue à se faire remarquer par ses professeurs en ayant toujours une relation quasi d'adulte à adulte avec..Moins d'émotion et plus de flash-back !Je ne vois pas trop l'utilité évolutive !3,5/5",mid
3.0,"Toujours plus sombre, Harry va de plus en plus mal à mesure qu'il glisse vers le coté obscure de la force. Encore un film de qualité, plus centré sur les tourments psychologiques du héros et mettant le doigt sur les manipulations de l'opinion publique et les travers du système politique des sorciers (reflet du nôtre évidemment), mais qui se rattrape coté action avec un climax très spectaculaire. La grande bataille est annoncée, et on voit clairement dans cet épisode que les éléments se mettent en place. On note aussi l'arrivée des personnages atypiques despoiler:Luna Lovegood et Bellatrix Lestrange. (Pas mal)",mid
3.0,"Une 5e volet qui est plus sombre que les précédent qui marque aussi la monter en puissance de voldemort ainsi que de ses ailler mais aussi l'arrivée d'un nouveau personnage qui est la très droit du ministre de la magie (qui est septique sur le retour de voldemort ) elle va tout changer a poudlard et montre sa méchancetés.  certains personnage comme Drago Malfoy on presqhe disparue du paysage . Un film qui en met du temps à démarrer  un Harry potter toujours aussi arrogant voir même plus ! pas de rire dans ce volet plus de peur , larme et action.",mid
3.0,"Avec l’arrivée du réalisateur David Yates pour le cinquième volet de la saga « Harry Potter », réalisé en 2007, on a certainement le droit au moins bon des épisodes de la série. Doté d’une intrigue très commune, où l’action prend peu de place, les minutes semblent parfois s’éterniser ce qui peut s’expliquer par la nécessité d’adapter les 1000 pages du roman de J. K. Rowling. Néanmoins, nos trois héros (Daniel Radcliffe, Rupert Grint et Emma Watson) poursuivent leurs péripéties aux côtés d’une nouvelle vague de seconds rôles venant enrichir l’aventure. Bref, un petit entrainement avant la grande bataille.",mid
3.0,"Et cela continue encore et encore...l'heure de l'opposition finale avec Voldemort approche, vu que les deux ""armées"" opposées commencent à bouger leurs pions.Le bien contre le mal est souvent la base du cinéma (tous les films de super-héros, le seigneur des anneaux, n'importe quel film américain mettant en scène un soldat américain...) mais la faiblesse des Harry Potter c'est qu'en ciblant un public enfantin, un adulte aura le sentiment de regarder ""le club des 5"" où des gamins sans expérience affrontent et mettent à mal des mangemorts avec de la bouteille, où un magicien noir invincible voulant contrôler l'univers verra ses ambitions freinées par ces mêmes enfants issus d'une école de sorcier qui semble être le seul et unique rempart dans tout un monde de sorcellerie...Mais on est bien d'accord que pour un public plus jeune, cela reste une épopée géniale (et un souvenir pour les adultes qui l'auront vue dans leurs jeunes années, même s'ils ne seront plus désormais emportés par un souffle épique)",mid
3.0,"Premier de cette ""nouvelle saga"" dans la saga même, je ne m'en suis pas vraiment donner à cœur joie face à ce 5ème volet pour la simple et bonne raison qu'il n'est qu'une longue mise en place de la grande fin qui s'écoulera en 2 voir 3 grandes illustres parties. Un film qui pour ma part fait intégralement partie de ceux que je n'avais jamais réellement vu correctement, le constat est donc unanime, visuellement nous ne changeons fort heureusement pas ce cette magnifique qualité qui n'aura cesser d'être en progrès, les décors restent magiques, les costumes des élèves comme des professeurs restent les mêmes et les accessoires également inchangés tout en étant toujours géniaux à voir. Le jeu de notre grand casting reste également inchangé et se poursuit parfaitement, nos acteurs et personnages sont toujours aussi parfait.spoiler:Dumbledor et Mc Gonagall sont cependant peu présent dans ce volet mais leur apparitions resteront toujours aussi bonnes, du côtés des autres, le grand retour de ce chère Sirius, du loup-garou Remus Lupin ainsi que l'ex otage Alastor Maugrey. Un film ne cessant d'évoluer pour son départ, à croire que l'on souhaite à chaque fois découvrir comment le film débute, je fut personnellement surpris pour celui-ci car j'aurais été persuadé que cette scène d'ouverture avait été dans l'un des prochains, idem pour l'affrontement au ministère, mais comme quoi, j'ai bel et bien jamais regardé ce 5 et les suivant correctement. En parlant d'ailleurs du ministère, quelle déception car ne pas découvrir de l'extérieur cet illustre au lieu de l'univers Potter m'à sérieusement fâcher, ne voir que son département des mystères et ce hall surdimensionner ne m'à pas suffit, mais les événements s'y déroulant auront apporter le dynamisme si absent ici. Sur le plan des personnages très secondaires comme l'oncle, la tante et le cousin d'Harry, comment J.K. Rowling a-t-elle put autant réussir à imaginer des abrutis pareil, un cousin à qui le manque de neurones se fait gravement ressentir, une tante aussi potiche que blonde extérieurement qu'intérieurement et un oncle... Je m'arrête là. Niveau nouveau prof,spoiler:cette énième recrue venue tout droit du ministère reste l'un des grands symbole du film par son autorité moyen-nageuse et ses trop bonnes manière. Une confirmation et une suspicion tout de même sur son statut puisqu'il est sérieusement montrer qu'elle n'est ni pour les vrais vérités, ni pour la défense face au mal et encore moins pour le bien être des élèves. Le lèche-botte du concierge, du trio de Malefoy et quelques autres confirme leurs statu multiples. Un volet connu également pour le non vouloir des personnages de l'école, du ministère et de quelques professeurs pour reconnaître le retour de Voldemort, une volonté de nuire à Harry et son plus proche entourage. Le nouveau ministre n'est quant à lui, pas égale au précédent en terme de parler et de caractère.Egalement connu pour le nouveau statu d'Harry en tant que prof par intérim. La scène dans la salle secrète fut aussi canon que poétique.Pour quasiment conclure sur 2 points importants, le rôle de Ralphes Fiennes est encore une fois d'une immense perfection même s'il n'est pas encore présent suffisamment, mais je n'en oublierais pas de suite sa prestation lors de ""La coupe de feu"". Le combat face à Dumbledort était très efficace mais manquait cruellement de longueur (c'est vrai après tous). Puis le titre lui-même, ""L'ordre du Phénix"" ??? Jamais je n'aurais attribué un tel titre en raison despoiler:l’absence monumentale de cet élément au film. Un peu au début, plus rien par la suite, et s'en est de nouveau à la fin, illogique. Mais la scène entre mange-mort et membres de l'ordre fut d'une immense perfection chorégraphique. Je conclurais par les coups de baguette des sorciers adultes, aucun d'eux n'à sincèrement besoin de formuler le vouloir de son accessoire, ils le font d'un simple mouvement ou petit sifflement verbale, une hilarité assez exemplaire qui différencie à la perfection l'élève du professeur.5ème aventure avant les 3 grands finaux et les premières immenses révélations, un volet facilement oubliable vu qu'il n'aura été comme précédemment dit, une longue mise en place du final. Espérant que le ""Prince de sang mêler"" ne soit pas la même petite déception.",mid
3.5,"Ça y est ! Dernier arrêt à la gare des réalisateurs pour la saga. David Yates monte à bord du train direction Poudlard et ne le quittera plus. Œuvre ardue que l’adaptation d’un roman adulé pour l’homme ayant déjà mis en scènes quelques épisodes de séries et films rendus aux oubliettes aujourd’hui. « Harry Potter et l’Ordre du Phœnix », en étant transposé sur grand écran, a forcément perdu de sa richesse vis-à-vis des romans, mais ce n’est pas une raison pour blâmer Yates qui fait du bon boulot. Dans cet épisode, Harry n’a pour seul soutien que ses amis de Poudlard. Personne ne croit au retour de Lord Voldemort. Le ministère s’oppose ouvertement à l’école de magie et envoie la délicieuse Dolorès Ombrage pour faire régner l’ordre, et feindre la paix. Chaque volet cinématographique des aventures du sorcier a toujours été l’occasion de découvrir de nouveaux personnages majeurs pour seconder ou s’opposer aux héros. Le film de David Yates ne fait pas exception : il introduit de nombreux nouveaux protagonistes à l’univers. Deux sont à retenir. D’un côté la jeune Evanna Lynch, qui apporte une fraîcheur agréable dans un univers qui se révèle de plus en plus oppressant. Son personnage est adorable, très vite on s’attache à elle comme si on l’avait connue depuis « Harry Potter à l’école des sorciers ». De l’autre côté se trouve son strict opposé. Elle s’appelle Dolorès Ombrage, jouée par la parfaite Imelda Staunton, et est l’incarnation idéale des ténèbres s’immisçant dans l’école. Un personnage exquis, bien que odieuse et détestable comme nul autre. Ombrage est à la base de nombreuses scènes particulièrement réussies (spoiler:la punition de Harry dans son bureau tout plein de chats, l’affichage de ses innombrables règles, sa rencontre avec les centaures dans les bois...). Le film offre de belles scènes d’anthologie (spoiler:la salle des prophéties, le duel silencieux et magnifique de Voldemort contre Dumbledore, la mort de Sirius), mais se révèle finalement assez creux. « L’Ordre du Phœnix » est la suite directe des évènements clôturant le quatrième volet. Le monde magique subit les répercussions de la révélation d’Harry. Voldemort est bien de retour. Sauf que non, puisque le ministère ne reconnait pas les faits. Il devient alors difficile de lister les éléments jalonnant l’intrigue. Les scènes d’entrainement dans la salle sur demande sont sympathiques, mais on se situe dans une espèce d’entre-deux. Les sorciers de Poudlard se préparent, tout comme les Mangemorts, sans que la menace soit vraiment palpable. Cet épisode ne sert qu’à renforcer les liens entre les protagonistes. Les éléments intéressants ne surviennent que dans le dernier quart de l’œuvre. À la conclusion du cinquième épisode, chacun est enfin prêt à livrer le combat contre Vous-savez-qui. Cette fin présente des moments grandioses, dont le souffle épique aurait probablement tiré la première partie du film vers le haut.",mid
3.0,"Voilà enfin l'opus tant attendu, celui où Voldemort est vraiment de retour et que la guerre doit commencer à faire rage. Après l'excellent Coupe de Feu où Mike Newell s'en était sorti avec brio, c'est au tour de David Yates de s'occuper de celui-là. Dans mes souvenirs, c'était le dernier opus qui m'avait vraiment plu lorsque j'étais bien plus jeune, avant de, peu à peu, m'éloigner de cet univers.Malheureusement, et c'est la première fois que ça arrive depuis que je replonge dans l'univers d'Harry Potter, je n'ai pas vraiment réussi à retrouver toute la magie du monde de Rowling. Je me souviens plutôt bien du bouquin qui était très long (le plus long de la saga d'ailleurs) et donc assez riche et ça, David Yates ne le maîtrise pas du tout. Le scénario adapté souffre notamment d'ellipses mal maîtrisées et de personnages passés sous silence ou pas assez approfondis, ce qui peut poser problème lorsque l'on doit s'attacher à l'un ou découvrir des choses importantes sur d'autres. Même les protagonistes ont parfois tendance à un peu trop s'enfermer dans une écrire légèrement caricatural, ce qui se ressent au niveau des dialogues.Si on ajoute cela à une mise en scène trop banale de Yates, incapable de bien retranscrire tous les enjeux, ça donne forcément une déception. Ce dernier, en approfondissant pas un peu plus la relation entre Harry et Sirius, peine du coup à donner une dimension vraiment tragique lorsque le malheur tombera sur Sirius, et c'est le cas pour d'autres personnages et émotions, du coup on ne ressent pas grand-chose devant ce film, heureusement que quelques touches de légèretés et d'humour marchent. L'apothéose finale tant attendue est aussi décevante où j'ai plus eu l'impression d'un immense cirque tape-à-l’œil plutôt que d'un vrai combat intense et tragique. Et enfin, je n'ai pas vraiment ressenti cette atmosphère de peur et de noirceur qui aurait dû régner sur le récit, j'ai plutôt en l'impression d'être dans une bande-annonce de plus de 2 heures qui nous préparait pour le prochain film.Et pourtant, j'ai beau lui trouver plusieurs points gênant, je n'en reste pas moins attaché aux personnages, là où Yates bénéficie du travail des précédents réalisateurs, à l'image du trio principal mais aussi de Fred et George dont la légèreté et l'humour sont loin de me laisser de marbres. De plus, certains nouveaux apportent vraiment en plus au récit, à l'image de la loufoque Luna Lovegood ou de la détestable à souhait Dolorès Ombrage. L'ensemble est bien rythmé et j'ai bien aimé les rapports entre le ministère de la magie et Poudlard, la façon dont les premiers vont chercher à contrôler l'école de Dumbledore et rester aveugle, par parano et ambition, aux vraies menaces. La reconstitution est toujours d'excellentes qualité, tout comme les effets-spéciaux, ce qui permet de nous immerger de la meilleure des manières dans cet univers. Sinon la partition musicale est toujours impeccable, tout comme les acteurs que ce soit les jeunes ou la vieille garde anglaise.Décevant et bien plus faible que ses prédécesseurs, L'ordre du Phénix peine notamment à cause d'une mauvaise adaptation scénaristique du vaste et riche livre de Rowling, ainsi que d'une réalisation un peu plate et sans éclat... Dommage car l'univers et les protagonistes restent toujours intéressants et attachants...",mid
3.5,"Ce cinquième opus de la saga Harry Potter continue de gagner en maturité en posant la question de l'affranchissement des jeunes vis-à-vis de l'ordre social pour devenir des adultes. Mais peut être pour combler, semble-t-il, un scénario sans grande profondeur, ça part un peu dans tous les sens sans vraiment donner de fil conducteur à tout ce méli mélo alors justement que son prédécesseur avait choisi de s'articuler autour de la facette ""aventure et quête de soi"". Là, le fantastique, l'extraordinaire, le magique et l'intensité dramatique sont étouffés par la tyrannie d'Ombrage là où Yates aurait pu justement jouer du contraste pour les faire ressortir davantage. Dommage... Heureusement, le personnage farfelu d'Ombrage apporte une touche d'humour bien venue, humour rose bonbon, certes drôle, mais qui laisse tout même un peu amer quand il vole la vedette à la guerre sombre et sans merci qu'on attend de voir entre deux forces fantastiques quand on regarde un épisode de Harry Potter. Ça reste quand même un divertissement agréable mais qui aurait mérité d'être moins sage pour gagner en profondeur.",mid
3.0,"Nouveau changement de réalisateur pour un résultat que je n’ai pas trouvé à la hauteur du retour aux affaires de Voldemort. L’histoire tient passablement bien la route mais il est évident que pour permettre aux près de 1000 pages de ce cinquième tome de tenir dans un film de moins de 140 minutes, le scénariste a fait des choix vraiment (trop ?) drastiques mais réussi à nous imposer malgré tout, une présence excessive du personnage de Dolorès Ombrage. De plus, la mise en scène de David Yates manque de consistance, à l’image despoiler:la mort bâclée de Sirius Black.C’est d'autant plus regrettable que « Harry Potter et l’Ordre du Phénix » a une noirceur qui rappelle l’épisode 3 et un approfondissement plus psychologique du jeune sorcier que les quatre opus qui le précède.",mid
