Note,Comment,Class
2.0,"Cinquième Année. L'enfant devient ado. Comme dans la vraie vie, cette entrée dans l'adolescence, en plein bouleversement et questionnements, n'a rien à offrir de réellement passionnant. C'est le cas de cet ""Harry Potter"" qui semble être l'épisode de transition obligatoire entre la magie angélique des premiers opus, et cette magie noire et sombre de cet ""Ordre du Phoenix"" qui annonce un futur inéluctable et obscur. Donc, tout devient ici sérieux et sévère. (Presque) finis l'humour et les petites truculences des récits annexes, qui faisaient la ""magie"" de la saga. Non pas que D.Yates est un mauvais réalisateur, mais ""L'ordre du Phoenix"" nous présente beaucoup de bla-bla qui ne captive pas vraiment, et peu d'action qui emporte l'adhésion. Un ""Harry Potter"" déprimant, qui mûrit sans en avoir la carrure, avec l'espoir que la mue se traduise au prochain épisode par une vraie personnalité et ravive un attachement perdu ici.",neg
2.5,"Je n'ai vraiment pas accroché à celui la. L'affrontement avec Voldemort que l'on attend dès le début du film met un temps fou à venir et pour faire patienter le spectateur on a le droit à une parabole sur l'aveuglement et les manipulations des pouvoirs en place mais sans nuance qui du coup n'a que peu d'intérêt. J'en veux pour preuve le personnage du professeur Hombrage qui est trop caricatural et dans lequel on ne trouve qu'une forme de folie alors que les précédents personnages du genre s'ils étaient tous décalés étaient plus en nuance et du coup beaucoup plus intéressants. Même s'il contient quelques éclaircissements très intéressant pour la saga, ce film en lui même reste très moyen.",neg
2.5,"Plus d’une moitié de film que j’ai trouvée plutôt engageante, bien meilleure que l’épisode précédent et qui, sans atteindre la qualité du troisième volet, renoue avec le charme du tout premier: une introduction londonienne réussie, des personnages secondaires bien employés, du rythme et une intrigue qui se recentre sur le cadre scolaire de Poudlard. La suite m’a fait complètement décrocher, jusqu’à une grande scène d’action en forme d’apothéose numérique franchement laide.",neg
1.5,"Une histoire totalement inintéressante, invisible, qui n'aide en rien dans le développement de l'univers. Les personnages manquent réellement d'ampleur et on les oublient dès la fin du film. À oublier.",neg
2.0,"Épisode nettement moins bon que les deux précédents. Celui ci est longuet, scénario pauvre et pourtant parfois incompréhensible, enchaînement hasardeux et le tout est du coup un tantinet ennuyant... Bof bof quoi...",neg
2.5,"C'est un épisode dans lequel je ne suis pas du-tout rentré. Non pas que les acteurs soient mauvais ou l'histoire mauvaises, mais je suis resté hermétique à ce film. A cela s'ajoute le fait que la méchante me rappelle de mauvais souvenir à l'école, ce qui n'a pas aidé à l'apprécié.",neg
1.5,"Très mauvais scénario, beaucoup de mauvais acteurs, thèmes simplistes, grands sentiments réchauffés, péripéties insipides, dialogues poussifs, parfois carrément gênant, franchement, c'est encore plus mauvais que les précédents.",neg
2.5,"Cet Harry Potter 5 apparait comme une transition entre ce qui se passe avant et après dans la saga. Un long métrage pratiquement inutile qui enchaîne les scènes de remplissages, les mauvais dialogues et les situations inintéressantes! Reste les personnages attachants et une sorte d'hypnotisation étonnante.",neg
2.5,"Le roman étant dense, il fallait faire des coupes. Fort heureusement, et malgré quelques passages importants retirés (comme le moment ou Sirius offre a Harry un petit miroir qui aura son importance plus tard), le scénario est fluide et se base surtout sur ce qui se passe autour du sorcier à lunettes. L'ambiance est pesante, et malgré quelques moments heureux, on ressent un certain pessimisme chez nos héros. En plus Poudlard accueil Dolorès Ombrage, et cette dernière ne fera que du mal aux élèves. C'est d'ailleurs dans ce film que certains adultes sont violents avec les jeunes : coup au visage, torture physique et psychologique, usage de produits illicites sur eux... bref, avec cet épisode de transition, un brin bavard, on ne rigole plus : Voldemort prépare son retour et un Harry persécuté se transforme en professeur pour ses amis si ces derniers veulent une chance de survire au combat qui arrive.",neg
1.5,"Cet épisode est beaucoup axé sur des combats contre le mal même si des scènes habituelles d'école et de conciliabule sont fréquentes. Il y a le décalage entre le fait de parler souvent d'enfants et la tendance horrifique d'un bon nombre de scènes notamment des formes de combat mental. L'ensemble est fixé sur l'univers et le rôle des différents personnages, Potter est au centre de tout, tout en restant à certains moments considéré comme peu conséquent en tant qu'enfant de façon parfois grotesque. Dans l'intention rien de plus que de développer un épisode avec ses thématiques habituelles et quelques originalités. L'ensemble au juste ne fait qu'imposer une certaine mythologie aussi absurde que malsaine pour un bon nombre d'aspects.",neg
1.0,Le film s'ouvre à Little Whinging sur l'attaque des détracteurs contre Harry et Dudley. Mme Figg croise les garçons par hasard juste après que Harry ai vaincu les détracteurs mais elle n'est jamais démasquée. Les Dursley sont plus inquiets qu'horrifiés et ne menacent jamais Harry de l'expulser de leur maison. La représentation du Département des mystères a été encore plus décevante. En entrant dans le film j'espérais voir des effets spéciaux terrifiants et des éléments magiques bizarres mais je n'ai eu droit qu'à la salle des prophéties et à une porte mystérieuse. Pour ajouter l'insulte à la blessure la relation entre Sirius et Harry n'a jamais été développée au point que Harry se sente naturellement dévasté par la perte de son parrain. J'ai eu l'impression que leur relation était plutôt celle d'un vague ami de la famille et que Harry commençait à considérer Sirius comme une figure paternelle de substitution. Déjà que les autres films était décevant a part peut-être le premier celui-ci s'adresse clairement a un public adolescent...,neg
2.0,"De toute la saga ""estampillée ""Harry Potter"", ce cinquième volet est sans doute le plus faible. Pour moi, lui et le suivant sont ceux à qui est confiée la tâche la plus ingrate: faire de l'exposition, montrer comment le retour de Voldemort impacte le monde magique et autant dire que comme intérêt principal, c'est bien peu, au bout de cinq films l'univers si attrayant soit-il ne se suffit plus à lui-même. C'est ce que je reproche au film: il est vide. Tu m'étonnes que l'équipe artistique n'ai rien eu à montrer sur l'affiche tiens. Sans pour autant dire qu'il ne s'y passe rien (dans un film il ne se passe jamais ""rien"", sauf dans ""Nana"" à la limite) il n'y a aucun véritable fil conducteur auquel les événements peuvent se rattacher, et conséquence logique de tout ça ils n'ont pas toujours de lien évident entre eux, un reproche qui s'applique également au sixième volet. A cela s'ajoute l'impression énervante propre à ce volet de contempler un univers qui se noircit logiquement (en même temps que l'image pour un résultat parfois proche du bug d téléviseur), mais d'être encore traité comme un enfant (tout comme Harry en fait, du coup c'est peut-être bien voulu), retenez que c'est plus sombre mais pas plus adulte, et le slowburn gargantuesque autour de Voldemort pour finalement ne le voir apparaître qu'en fin de film, lors d'un climax pas franchement intense qui ferait plutôt figure de climax médian pour n'importe quel autre film. Bon tout n'est pas non plus noir au pays d'Harry et cet opus reste un sympathique spectacle visuel et lyrique (quoique niveau B.O. c'est pas non plus le feu de la joie), cet épisode charnier fait maladroitement avec ce qu'il a, et il n'a, il faut bien le dire, pas grand-chose.",neg
2.0,"En soi, je n'ai pas grand chose à dire sur ""L'Ordre du Phoenix"", à part que c'est de loin le plus oubliable de la saga, où il se passe le moins de choses, où on s'ennui pas mal, et qui, sans être aussi mauvais que ""La Coupe de Feu"", continue sur une lancée vers la maturité qui se casse pas mal la gueule. Pas grand chose à dire à part que ce n'est qu'une coquille vide.",neg
2.5,"Pour les amateurs de Potter, on retrouve l'essentiel de ce roman fleuve avec la part belle faite aux scènes d'action. L'entame offre peut être même le plus beau moment d'un film qui est longuet. Paradoxale, tant la matière première exploitable était dense. Tout tourne autour du duel à venir: Potter Vs Voldemort, jusqu'à tourner à vide. On en oublie des personnages essentiels et carrément sacrifiés dont ce pauvre Doby. Donc en fait peu d'émotions et de profondeur dans l'approche des personnages. Tant bien que Potter en est pénible à jouer son rôle de pleureuse tout çà pour mettre en avant que sa force provient des amitiés solides qu'il a su tisser.",neg
2.0,"Si les premières minutes , et quelques scènes, de-ci de-là, montrent de la part de David Yates  une maîtrise visuelle et esthétique plus personnelle et moins clichée que dans les épisodes du passé, il faut rapidement déchanter. L'Ordre du Phénix est bien un épisode longuet et doucement ennuyeux.",neg
2.5,"Assez déçu de ce cinquième volet de Harry Potter pas très fidèle au livre. Je sais que le livre est un énorme pavé et qu'il est strictement impossible de tout mettre mais l'histoire a été trop condensé. En plus le livre est le plus gros de toute la saga mais le film est le plus court! Cherchez l'erreur...Au niveau du jeu, j'ai trouvé que Rupert Grint (Ron)  était assez passif. Sinon, les autres acteurs jouent bien et l'ambiance reste super. Mais ils auraient pu faire tellement mieux...",neg
2.5,"revue en 2023 au cinéma et je trouve qu'il y a trop de lenteur dans ce film et finalement je me suis assez ennuyé. Bien sûr, on a tout l'univers de Harry Potter et ça se laisse voir et revoir mais pas tout de suite pour la prochaine.",neg
2.5,"Harry Potter grandit, l'insouciance des premiers films fait ici place à une certaine noirceur voire un certain pessimisme et même d'une certaine attirance pour la mort. Il ne s'agit pas du meilleur de la série: peu de scènes qui marquent, des personnages qui n'ont que peu à défendre, le personnage de Dolorès Ombrage pas assez terrifiant, les apparitions de Voldemort qui déçoivent, seul point positif le personnage de Luna Lovegood sympathique et étrange. Un petit cru en espérant un sursaut pour la suite.",neg
0.5,"""Harry Potter et l'Ordre du Phénix"" ou "" Obispo est de retour après sa chirurgie nasale""De retour des jeux olympiques des écoles de la magie, le gars à lunettes il est toujours pas remis de la disparition d'Edward Cullen qu'il aimait bien parce qu'il voulait en faire une boule à facettes pour sa première boum... Du coup ça marche pas trop pour lui les donzelles... Et comme en plus on dit qu'c'est le sayan des menteurs parce que c'est le seul qui dénonce le retour d'Obispo avec son LP ""mangetesmorts""... Alors y veut quand même faire une boum vu qu'il est en 5ème année de l'école, c'est comme qui dirait le printemps des p'tits niaiseux... Du coup Quand t'as pas le physique d'Apollon, ben il te reste à impressionner les filles avec tes faits militaires... C'est ce qu'ont fait tous les gars plus petits que la moyenne pour marquer l'Histoire... Y en a plein les manuels... Mais pour commencer il faut qu'il se constitue une army comme son tonton. Celle d'onc' Lucius s'appelle ""l'ordre du Phénix"".... c'est un nom qui claque... pour des gars qui sortent en balais... du coup l'gars qu'a les lunettes y se dit que la sienne s'appellerait la Dumbledore's army en hommage à son prof qui s'est fait viré de l'école vu que ça s'est quand même bien vu que chaque année il s'était arrangé pour toujours faire gagner l'équipe au gars à lunettes dans les concours de l'école... Pour remplacer Dumbledore c'est Maggie Tatechère-Bachel'eau qui est nommée à la tête de Poudlard. Et elle aime pas ceux qui font de la lèche à dumbly... Du coup, le mec à lunettes et ses potes y sont obligés de faire la révolution dans l'école pour que le classement de l'année soit annulé... Comme quoi quand on est mauvais joueur, on en devient tricheur pour pas perdre... et c'est nul pour la compète...A la fin du film, le gars à lunettes y perd son tonton... C'est triste.... mais il avait qu'à savoir où il range ses affaires... Mais au moins au ministère de la magie ils ont vu qu'Obispo avait sorti son LP... du coup le gars à lunettes et ben il est plus considéré comme un gros menteur... juste comme un fayot à son Dumbly.",neg
2.5,Bof c'est pas le meilleur et encore une fois l'histoire ne se passe pas totalement comme dans le livre .on demande pas de faire exactement pareille mais la ils ont quand même pas mis l'examen qui est très important...,neg
