Note,Comment,Class
3.5,"Drôle d'épisode que cet avant-dernier ! On peut dire qu'il s'agit du calme avant la tempête... La Warner ayant décidé de diviser le dernier volet de cette saga en deux parties (entamant ainsi cette mode ayant cours encore aujourd'hui à la sortie de chaque épisode final d'une saga littéraire pour ados à succès), Yates, de retour une dernière fois pour adapter le précieux bouquet final, a disposé de plus de libertés pour adapter ce 7e tome, et donc ici sa première partie. Le réalisateur des deux (très décriés) volets précédents a alors opté pour un style film d'auteur à l'européenne, de type road-movie. Un choix qui visiblement a plu à beaucoup (comprenez : on abandonnait ainsi le style blockbuster, qui sciait tant notamment au 4). Pourtant, pas moi. En effet, j'ai surtout apprécié de ce film toute sa première partie, jusqu'à l'échappatoire du ministère de la Magie. Les scènes s'enchaînaient bien, les protagonistes secondaires se succédaient (avec des retrouvailles sympathiques en terme de lieux comme de personnages), l'action était permanente, difficile de s'ennuyer. Mais après le ministère, plus rien ! Le trio est contraint à l'exil alors que Voldemort a pris le contrôle du monde des sorciers, et gambade de paysages en paysages... Une rupture de style qui fait grandement son effet dans une salle de cinéma. Et c'est bien dommage ! Il aurait à mon avis fallu accélérer quelque peu certaines scènes de ce passage, au risque de sortir un film plus court (qui aurait pourtant duré autant de temps que la 2e partie, plus courte). Yates a voulu trop s'attarder sur le trio, expérimentant certaines scènes afin de rester plus longtemps avec ces personnages qu'on a vu grandir, en même temps que nous pour certains (moi). Une démarche louable, mais rendant du coup le film un peu morne et étiré en longueur malgré tout. Je saluerai cependant pour finir la réussite de certaines scènes dans ce deuxième acte, notamment le conte (animé) des trois frères introduisant magnifiquement les Reliques de la Mort (qui pourtant ne prendront pas toute la place qu'on semble leur donner dans la suite du récit), ainsi que la tirade et le baroud d'honneur de Dobby, le petit elfe de maison de La Chambre des Secrets, enfin de retour alors qu'on aurait bien aimé le retrouver bien avant ce volet tellement il est attachant.",mid
3.5,"Avec Les Reliques de la Mort – Partie 1, la saga Harry Potter embrasse une tonalité plus sombre et mature, témoignant de l’évolution des personnages et de la gravité croissante des enjeux.Ici, fini les lumières chaleureuses de Poudlard : place à une photographie désaturée, à une Londres étouffante et des étendues désolés, amplifiant la solitude et la vulnérabilité des protagonistes.Au cœur de cette noirceur, le film excelle à explorer la profondeur émotionnelle des relations entre Harry, Ron et Hermione. Les tensions, les doutes, mais aussi l’amour indéfectible qui les lie, confèrent, plus que jamais, une empathie indéfectible.En cela et bien plus, certaines scènes se distinguent par leur inventivité et leur portée symbolique : l’animation du conte des Trois Frères ; l’infiltration au ministère de la Magie ; et la danse entre Harry et Hermione, suspendue dans le chaos, cristallise un moment d’espoir fragile.Cette approche contemplative, si elle sublime l’introspection et le poids des décisions, souffre néanmoins de quelques lenteurs,  particulièrement dans sa partie centrale.Les Reliques de la Mort – Partie 1 s’impose comme un chapitre transitoire, un choix narratif, assumé, qui privilégie la gravité des émotions, l’amitié, le sacrifice et l’endurance face à l’adversité.",mid
3.0,"Film visionné au cinéma.La bataille lors du prologue est exceptionnelle et, allié au 4DX, se révèle même spectaculaire et jouissive. Malheureusement, ce moment ne se répétera pas (pareil pour la 4DX qui se limite globalement à bouger des sièges sans raison).J'ai le sentiment que l'histoire a été compactée, avec pour conséquence un rendu très discipliné. Les scènes d'actions sont majoritairement simplifiées. On aimera ou pas, mais cet épisode se concentre sur les tensions entre notre groupe d'adolescents (sans grand intérêt) et, également un pendentif, nous évoquant franchement le Seigneur des anneaux.Il reste que l'univers fascine toujours autant et nous invite à l'intérieur pour quelques heures. Un bon moment.",mid
3.0,"""'Harry Potter et les Reliques de la Mort - Partie 1' marque le début de la fin pour la célèbre saga, mais déçoit par un rythme lent et un récit qui s'étire inutilement. Ce film souffre d'une adaptation sur deux parties qui ne se justifie pas véritablement, diluant l'intensité et la progression attendues.L'obscurité et la tension de l'ambiance restent des points forts, offrant une atmosphère lourde et captivante soutenue par une photographie soignée. Visuellement, le film est impressionnant, et parvient à traduire un sentiment de désespoir et de danger croissant.Toutefois, la caractérisation des personnages principaux laisse à désirer. Au lieu de l'évolution attendue, ils apparaissent souvent plus caricaturaux qu'authentiques, ce qui ternit quelque peu l'expérience pour ceux qui ont suivi leur développement depuis le début.Malgré ces défauts, 'Les Reliques de la Mort - Partie 1' réussit à maintenir une certaine ambiance et prépare le terrain pour la conclusion épique de la série, tout en peinant à captiver avec la même force que ses prédécesseurs.""",mid
3.5,"C'est dans la première heure du film qu'on trouve les scènes les plus fortes et les plus ingénieuses. Puis la quête des sorciers livrés à eux-même dans des paysages désolés se met à ressembler fortement à celle des hobbits à travers le Mordor, un horcruxe en guise d'anneau. Le rythme est bien géré dans l'ensemble et une pointe d'humour bienvenue vient détendre l'atmosphère quand il le faut. La séquence du conte, très Burtonnienne, reste ma partie préférée du film. La fin en cliffahanger est très frustrante. (Bien)",mid
3.0,"« Harry Potter et les Reliques de la Mort – 1ère partie » est un bon film fantastique que nous aurons cependant jugé en dessous de ses prédécesseurs. Bien que l’histoire soit divertissante et que les effets spéciaux soient impressionnants, on n’arrive pas à se défaire de l’idée qu’il y avait là une volonté forte de proposer un simple prélude à la deuxième partie, et conclusion de cette saga. Le rythme est plutôt lent et il n’y a que peu d’action. La distribution est pleinement campée dans les personnages et le focus est plutôt orienté vers Harry, Ron et Hermione. L’approche émotionnelle est toutefois bien orchestrée. Un film que seuls les fans de la franchise pourront apprécier pleinement. Ceux qui débarquent à ce stade de la franchise seront tout simplement largués…",mid
3.5,"Un 7 volet qui est sombre très sombre sans aucune dose d'humour et très peux de scène heureuse voir pas du tout . Ce film parle de la recherche des Horcrus (dans lequel voldemort a enfermer son âme ) par Harry et ses amies  et aussi de la façon de les détruire.  Les méchants sortent de leur cachette et attaque Harry et ses amies sont en danger , il y a des mort dans un camps.   Des dispute , des complication, le début de la recherche des réplique de la mort . Des anciens personnage réapparaîssent,  d'autre prenne le pouvoir , des hésitation,  des conflit , Des secret qui commence à ce révéler, certains de nos héros sont en mauvaise posture . Des Méchant qui sont prêts à tout pour tuer Harry et ses amies .",mid
3.0,"La saga Harry Potter est comme le phénix de Dumbledore : immortel car capable de renaître de ses cendres. Car après la médiocrité affligeante des deux précédents volets (‘’Harry Potter et l’Ordre du Phénix’’ en 2007 et ‘’Harry Potter et le Prince de sang-mêlée en 2009), il était tout à fait justifié de faire son deuil et de considérer la saga comme morte. Mais les producteurs ne l’ont pas entendu de cette oreille. Pour rendre le final d’Harry Potter encore plus titanesque, il fut décidé (quoique David Heyman, l’homme fort de cette franchise cinématographique s’était dans un premier temps opposé à cette idée-là) d’adapter le dernier tome de Rowling, ‘’Harry Potter et les reliques de la mort’’ en deux films. Cette idée dispose de nombreux avantages : faciliter l’adaptation et donc la compréhension du livre, ne pas se prendre la tête avec la durée (s’il n’y avait eu qu’un film, nul doute qu’il aurait fait au moins trois heures !) et surtout faire plus d’argent ! Car on ne va pas se le cacher, faire deux films, c’est faire au moins deux fois plus d’argent. Et la stratégie s’avère payante une fois de plus puisque pour un budget de 150 millions de dollars, ‘’Harry Potter et les reliques de la mort, partie 1’’ en rapporta plus de 960 millions de dollars ! A sa sortie, le film était le second volet le plus rentable de la franchise.  Mais si l’idée est bonne, on peut se demander si les tomes précédents (disons du quatre au six) n’auraient-ils pas mérité eux aussi d’être divisé en deux ? Quoique qu’il en soit, ce épisode parvient-il à relever le niveau de la saga. ? La réponse ici.Le monde des sorciers a basculé. Depuis la mort de Dumbledore, plus personne n’est en mesure de défier à armes égales Voldemort. Le ministère de la magie finit par tomber. Traqués, Harry, Ron et Hermione ne retournent pas à Poudlard et se lancent dans la recherche des horcruxes, secrets de l’immortalité de Voldemort.Il y avait tout à craindre de cet épisode-là. Pourquoi ? Tout simplement parce que David Yates, l’homme qui réalisa, et accessoirement détruisit les deux précédents films est une nouvelle fois metteur-en-scène. Et il va falloir s’y habituer car désormais, David Yates est le réalisateur officiel de la saga. En même temps… en même temps après l’étron ‘’Harry Potter et le Prince de sang-mêlée’’, il était difficile de faire pire. En d’autres termes, ‘’Harry Potter et les reliques de la mort, partie 1’’ ne pouvait qu’être meilleur que le sixième film. Et c’est le cas : le film se tient. Pas entièrement bien sûr. On retrouve évidemment les carences des épisodes précédents : David Yates est toujours aussi moyen. Il pêche notamment dans ses scènes d’action. C’est particulièrement flagrant avec la scène des sept Harry, attaqués dans les airs par les Mangemorts. Envolée la montée en tension qu’instillait dans ses pages Rowling, la séquence est ici brouillonne  et surtout expédiée. Aucune montée de stress, rien. Juste un truc illisible. Autre toc de David Yates : la colorimétrie abusivement uniforme. Mais là encore, visuellement, le six avait été une telle purge qu’il était impossible de faire pire. Heureusement, le directeur de la photo Bruno Delbonnel parti, le franco-portugais Eduardo Serra le remplace avantageusement. Esthétiquement, on ne peut réfuter le fait que Yates ait atteint son objectif : filmer de manière brut, en prise avec ce monde noir. En somme, rendre réaliste et frontal ce monde. Après, c’est le principe même qui est douteux : rendre plus crédible certes, plus noir certes, mais plus réaliste ? Dans un monde qui n’est pas le nôtre ? Mais indépendamment de ce contre-sens, il est clair que Yates livre un travail plus juste et précis que ses précédentes réalisations. Il parvient même à livrer des plans de toute beauté dans les scènes dites ‘’tranquilles’’. Et ces scènes abondent dans cet épisode qui a surtout comme but premier de préparer le terrain pour la bataille ultime, dans la seconde partie. Yates se permet même dans une séquence très stylisée de passer à un film d’animation pour présenter les reliques de la mort (et fidèle à lui-même jusqu’au bout, la scène est vidée de ses couleurs!). Les critiques les plus négatives pointent d’ailleurs du doigt le rythme (trop) lent du film. Cela peut surprendre, mais cette lenteur est en fait un atout (c’est ce qu’on verra dans quelques instants avec l’adaptation). Les fautes de goût visuelles sont amoindris par rapport au sixième film. A noter pour finir sur les aspects esthétiques du film qu’il y a un nouveau compositeur. Arrive au poste l’un des compositeurs français les plus tendances du moment : Alexandre Desplat. Il livre une partition fidèle à son style : classieuse, élégante, manquant peut-être de génie (car le fameux ‘’Lily’s theme’’ ne sera présent que dans la deuxième partie). En cherchant des partitions plus délétères, il s’inscrit dans la prolongation de son prédécesseur Nicholas Hooper (bon exemple avec le thème ‘’Obliviate’’ et surtout le court mais impressionnant ‘’Snape to Malfoy Manor’’). Une chose toutefois est sûr : on est loin de la rêverie qu’entraînait l’écoute des musiques de John Williams.Mais passons au gros morceau : l’adaptation. Car oui, si le tome 7 a été divisé en deux, ce n’est pas seulement pour l’argent : c’est aussi pour se donner les moyens de livrer la meilleure adaptation possible. Et la question est de savoir si Steve Kloves a réussie à adapter non pas les quelques 800 pages du bouquin, mais ‘’seulement’’ les 500 premières pages… en un film de 2h09 (interminable générique non compris). La réponse est oui et non. Oui car les lignes directrices du livre et les nombreux thèmes sont bien présents. Kloves met notamment en valeur l’extrême solitude de nos trois héros, qui sont dans leur quête absolument seul. Et c’est ce facteur qui précisément rend ‘’Harry Potter et les reliques de la mort, partie 1’’ bon. C’est un film concentré autour des trois héros, et c’est tout. Car une chose qui au fil du temps a fini par devenir un trait de caractère à la saga cinématographique (et non littéraire) Harry Potter, c’est l’inexploitation total des personnages secondaires. Cette lacune trouve sa source dans l’épisode 4 qui introduisait sans rien en faire une flopée de nouveaux protagonistes, tous très creux (inutile d’en faire une liste). Et là, enfin, voilà un Harry Potter qui, en plus de prendre son temps, met en scène uniquement nos trois héros pendant une bonne partie du film. Par conséquent, on est heureux de ne plus trop avoir dans le décor des coquilles vides. La découverte des reliques de la mort est traité avec soin et attention. Les péripéties s’enchaînent sans trop d’ellipses folles et l’intrigue est fluide. Mais l’adaptation est toujours un peu boiteuse car il ne faut pas oublier que Kloves n’est pas le meilleur scénariste du siècle et qu’il semble apprécier d’escamoter l’oeuvre de J. K. Rowling. Le défaut n°1 est la conséquence de l’ensemble du travail  qu’avait livré Kloves sur la série (pour rappel, il fut le scénariste de tous les épisodes d’Harry Potter, excepté le 5 où ce fut le malheureux et probablement masochiste Michael Goldenberg qui s’y colla). En effet, le fait d’avoir sacrifié les apparitions de  personnages dans les volets précédents a un impact sur les émotions sensées être véhiculées par le film. Le dernier tome de Rowling est marqué par un nombre inouïe de morts, toutes sidérantes et fortes en émotions. Et pourquoi cela ? Simplement parce que ces personnages qui décèdent, on a appris à les aimer, on les a découvert, même quand ils n’avaient pas beaucoup de scènes. Et dans les films, vu que ces personnages n’existent pas à l’écran, on peine à ressentir justement de la peine pour eux !spoiler:Ainsi, cette première partie voit deux personnages héroïques mourir : Maugrey Fol’Oeil et Dobby. Zut alors ! Maugrey est mort, le personnage que l’on a littéralement vu que dans une seule scène dans ‘’Harry Potter et l’Ordre du Phénix’’ (techniquement, il n’est pas présent dans ‘’Harry Potter et la coupe de feu’’ puisque nous sommes confrontés à un imposteur!). Et Dobby… Ah Dobby ! Oui, c’est vrai que sa mort a fait hurler dans les salles de cinéma beaucoup d’enfants ! Mais quand même ! En plus d’être introduit n’importe comment dans le film (le prétexte pour le faire venir au 12 Square Grimmaurd est un peu facile), l’elfe de maison n’est plus qu’un personnage fonctionnel qui apparaît toujours au bon moment (là où dans les livres, un vrai propos se développait autour de Dobby). Et d’ailleurs puisqu’on en est à parler d’elfes de maison, quid de Kreattur ? Et bien une nouvelle fois, s’il y avait bien un passage fort à retenir du tome 7 (en fait, il y en a plein), il n’est pas présent dans le film. La scène atrocement poignante dans les livres de la rencontre entre Kreattur et Voldemort (où ce dernier torture la malheureuse créature) est passée sous silence. Kloves décidément semble être extrêmement méprisant envers les elfes de maison puisqu’après avoir supprimé totalement Winky du tome 4, il rend inintéressant Kreattur dans l’épisode 7.Pour finir concernant les erreurs dus aux épisodes précédents, une personne qui n’a pas lu les livres ne pourraient tout bonnement pas comprendre l’origine du morceau de miroir que conserve Harry. Car Michael Goldenberg avait dans l’adaptation du cinquième tome supprimé ce miroir qu’offrait Sirius à Harry. Donc, on se retrouve devant un objet sorti de nul part. Kloves (on peut commencer à tirer une conclusion sur son travail) est maladroit car il semble effrayé dès qu’il s’agit d’introduire les nuances de Rowling. Le tome 7 est  celui où tombe les masques de deux personnages cruciaux : Dumbledore et Rogue. Pour le moment, taisons-nous sur Rogue, au centre de ‘’Harry Potter et les reliques de la mort, partie 2’’. Mais le traitement de Dumbledore est un bon exemple de cet incapacité qu’à Kloves à nuancer un peu ses personnages. Protagoniste au passé très noir dans le livre, son histoire est complètement appauvri, et réduit au presque rien dans le film. Quand on voit  le scénario loin d’être parfait de Kloves, on se dit que les producteurs ont décidément bien fait de réaliser deux films à partir d’un livre. Ça permet de limiter un peu la casse !Par rapport à la distribution, aucun nouveau rôle n’est très marquant. On peut signaler que le grand Bill Nighty (éternel Davy Jones de ‘’Pirates des Caraïbes’’) interprète le rôle du ministre de la magie Rufus Scrimgeour le temps de deux scènes. Mais sinon, le film ne laisse de place qu’à ses trois acteurs principaux : Daniel Radcliffe, Rupert Grint et Emma Watson. Et le constat est le même que pour les derniers Harry Potter. Daniel Radcliffe prouve son incroyable capacité à changer de registre de jeu, en témoigne les expressions sur son visage, qui s’élèvent au nombre sidérant de deux (et ce chiffre n’est même pas mensonger…). Non, en vérité, le jeu de l’acteur est bien trop restreint pour incarner toute la complexité d’Harry Potter. A côté, ses deux compagnons de voyage Rupert Grint et Emma Watson lui volent sans difficulté aucune la vedette.L’importance de la Mort et des morts, si présente dans les livres n’est pas réellement retranscrit à l’écran. Steve Kloves galère toujours autant, on commence à y être habitué. David Yates se la joue toujours Dark Knight, ça aussi, on connaît. Et pourtant… pourtant, le rythme pour un film-blockbuster est bien singulier. Entre un début et une fin placés sous le signe de l’action, le milieu du film se pare d’un côté quasi-contemplatif, où le spectateur se trouve au plus près de nos héros. ‘’Harry Potter et les reliques de la mort, partie 1’’ , c’est le calme, le calme juste avant la tempête, qui elle s’annonce à grand fracas, compte tenu de la scène finale du film. C’est aussi, et ça se fête, le premier bon Harry Potter réalisé par David Yates !",mid
3.5,"Après un Prince de sang-mêlé indigeste, comme une digression adolescente alors que le pire se prépare, on était en droit d'attendre de cette première partie des Reliques de la Mort, dernière opus de la saga littéraire, un retour à la source et une véritable dramaturgie.Le prologue, en cela, est magistral, émotionnellement puissant, et la partition d'Alexandre Desplat vient ajouter de la tragédie en dépit de la magie. La suite vient confirmer ce revirement vers le concret, avec une poursuite à balai au milieu d'une voie rapide, comme si la magie n'avait plus ce caractère féerique mais portait soit la marque de la mort soit servait à s'en protéger.Passée cette première demi-heure au visuel très différent, cru, très anglais en quelque sorte, le film ne raconte plus rien, et l'errance des personnages devient la nôtre. Pas que l'on s'ennuie, mais ces enjeux, que Dumbledore a teasé à la fin du film précédent, restent à l'état larvaire jusqu'à un final qui reprend du poil de la bête, bien trop vite, et tout en restant flou sur les réponses apportées.Reste que cette maturité grandit ses personnages, les rend véritablement attachants et c'est bien à eux qu'on se raccroche. Pour David Yates aussi, c'est l'heure de la maturité, son style s'affirme, même s'il a tendance à se regarder filmer par moment - mais dieu que l'image est belle.",mid
3.0,"Le septième volet de cette saga reste pour moi le plus difficile à noter aussi bien qu'à appréhender, parce qu'il ne ressemble à rien de ce que la franchise a pu nous habituer. Un tournant annoncé sans tarder puisque pour la première fois le trio ne se rend pas à Poudlard. Le film est lent comme aucun autre blockbuster et pour cause ce n'en est plus un, davantage un road movie mêlé à un film de guerre. Le parallèle entre la seconde guerre des sorciers et 39-45 pourrait difficilement être plus clair entre propagande, discrimination du sang, rafles, police politique, délation et autres parodies de procès. Nombreux sont les visuels évoquant les ghettos et les avions, même les baguettes magiques semblent être devenues de banals flingues ce qui est assez représentatif de l'un des défauts du film: la magie se fait rare tant au sens propre qu'au sens figuré. Que toute sensation de magie et d'émerveillement a complètement disparu c'est parfaitement logique mais les éléments de magie eux-mêmes se font plus discrets que jamais dans cet univers que l'on a du mal à reconnaître. Ils sortent quand ils sont utiles au script comme le polynectar, ou comme deus ex machina facile, mal intégré et au fonctionnement incompréhensible comme ce foutu transplanage et ce miroir qui n'ont aucun sens qui font que les situations se résolvent pour la plupart d'elles-mêmes. Une poignée de scènes savent apporter un petit quelque chose comme celle des multiples Harry ou l'infiltration assez prenante au ministère de la magie même si dans l'ensemble l'action ressemble à s'y méprendre à celle d'un blockbuster classique un peu molasson du slip. Mais après tout ce volet est bien plus axé sur l'émotion que l'action, et il faut admettre que l'importance accordée à l'anecdotique est très bien rendue, le mariage de Bill et Fleur et scène de danse étant les seules étincelles de bonne humeur du film et ça marche à merveille. En revanche je déteste toujours autant David Yates pour son esthétique monochrome moche de jour et juste illisible de nuit, et la pauvre musique d'Alexandre Desplat semble malade et incapable de se remuer. Cette première partie reste relativement appréciable de par ses personnages attachants mais je continue de penser que David Yates aux commandes dessert la saga.",mid
