Note,Comment,Class
2.5,"Troisième aventure pour Harry Potter, qui se retrouve cette fois traqué par un dangereux évadé de prison. On sent qu'un virage s'amorce dans la franchise, avec le remplacement de Chris Columbus par Alfonso Cuaron. Qui apporte une touche plus personnelle, une mise en scène plus dynamique, et un univers plus sombre. Cependant, on ne gagne pas en subtilité !La pluie et le froid, numériques et lourds, sont là en permanence pour nous rappeler que le danger rôde, et les personnages n'ont pas beaucoup évolué (les sales gosses, nos héros intrépides, les professeurs rigides ou sympathiques, etc.). Il y a tout de même quelques arrivées sympathiques, et des acteurs enfants/ado qui continuent de monter en compétences.On bénéficie aussi de la BO de John Williams, et de CGI de plus en plus raffinés. Les plans aériens ou les séquences en balais ont clairement gagné en qualité par rapport aux précédents films ! Tandis que les séquences d'action sont plutôt bien fichues (merci Cuaron !).On note quand même quelques emprunts, dont la séquence en bus du départ, qui pour certaines idées & plans, a été repompée sur la scène de la ""batmobile folle"" de ""Batman Returns"" !Le souci se trouve surtout, comme le second volet, au niveau du scénario. Invraisemblances ou sous-intrigues inachevées sont légions. Je n'ai pas lu les livres, peut-être des détails ont-ils été simplement écartés, toujours est-il que ça fait tache à l'écran.spoiler:Comment Sirius Black s'est-il échappé d'Azkaban, et comment évite-t-il les Dementors ? Pourquoi veut-il rejoindre Hogwarts alors qu'il ignore que Pettigrew est en vie ? Ne pouvait-il pas simplement écrire à Harry pour lui expliquer la situation ?
Pourquoi Pettigrew est-il resté caché 12 ans comme un rat ? Sa présence sur la carte, le nombre de témoins qui l'ont vu, ne prouvent-ils pas l'innocence de Sirius ?
Dommage aussi d'avoir sous-exploité le dernier acte, dont le concept est pompé sur ""Back to the Future 2"", mais qui sert finalement peu. Nos héros ne pouvaient-ils pas en profiter pour arrêter Pettigrew directement, sachant où il allait se trouver ?",neg
2.0,Bien en dessous des deux premiers de grosses longueursHumour un peu moyenEffets spéciaux moyen également... la note générale ne reflète pas la qualité du film,neg
1.5,"Malgré un univers parfois intéressant, l'on caresse simplement la surface de ce qui aurait pu être une saga majeure, mais qui en devient finalement anecdotique.",neg
2.0,Un début extrêmement lent et poussif. Ensuite le film gagne en rythme et en suspense mais cela n'arrive pas à sauver le film. Dommage.,neg
2.5,"Je n'ai pas vraiment accroché à ce film, que ce soit l'histoire ou les personnages. De plus n'aimant pas les histoire despoiler:voyages temporels, le dénouement final me laisse plus que de marbre.",neg
0.5,"Film très mais alors très surestimé. L'ambiance Harry Potter que Chris Colombus transcrivait parfaitement n'est plus là. Ici c'est parfois kitch parfois cul-cul parfois se veut grandiose sans l'être. Aucune récompenses pour le film ! Bingo ! Le film ne vaut rien par rapport au livre. Les gros points faibles ce sont le jeu d'acteurs (surtout Radcliffe, le pire premier rôle... Et même les autres se plantent sauf Gay Oldman bien sûr !!! ) et le peu d'humour (la plupart du temps ça ne passe pas). La musique de John Williams a beau être belle mais pas dans ce film... à la rigueur ça passe à peu près c'est tout. Nadal ! Finalement Harry Potter à l'école des sorciers reste de loin le meilleur de toute la saga parce qu'après ça dégénére pas mal.",neg
2.5,"Au risque d'en faire bondir certain, ce troisième volet de série Harry Potter est probablement le plus raté. J'ai franchement eu la sensation que le réalisateur a voulu laisser sa marque plutôt que de se soucier de l'adaptation de l'oeuvre originale. Les personnages sont des ados normaux, exit la différence moldu/sorciers tous les lieux sont modifiés sans raison. ex: Pour aller chez Hagrid, il faut presque corde, piolet et matos d'alpiniste, alors que dans le livre, Le chateau est sur une prairie. Mais bon! Le pire est ce pauvre loup-garou à peine digne de Diablo II! Indigne pour une telle production. Neil Marshall a réussi des bestiolles bien plus crédibles avec bien moins d'osier. A oublier!!!!!!!!!!!!!",neg
1.0,Harry Potter est la plus grosse daube que le monde est connuDes personnages fade sans aucun intérêtÀ éviter à tout prix ( tous les Harry Potter ),neg
2.0,"C'est incroyable comme Alfonso Cuaròn a redressé radicalement la barre. Il n'a pas fait qu'améliorer le jeu des acteurs, la mise en scène ou le montage, il a mis Harry potter sur les rail et en a fait, pour la première fois dans la saga, un bon film.Cette fois-ci notre Harry Potter n'est plus un attardé qui subit, Hermione n'est une casse-couille, et Ron a finit pas arrêter de trop faire de grimaces. Il y a de nombreux plans intéressant tandis qui les précédents n'en avait Aucun. Sans compter qu'il n'y a plus de longueurs ni d'élément bourratif. Et cette fois-ci nous pouvons enfin réfléchir (puisque cette épisode prend en compte le voyage dans le temps).C'est sans aucun doute que les précédents sont quasi-mauvais tandis que celui-ci est enfin un long métrage qui peut faire partie de ceux que je conseillerai pour tout cinéphiles.Les dialogues sont très bon, et rien que le fait d'avoir Gary Oldman ça fait toute la différence !",neg
2.5,"3ème volet plutôt décevant au niveau de la réalisation et des choix scénaristiques contrairement au deux premiers opus. Alfonso Cuaron projette le film dans un ton apocalyptique alors que le roman ne l'ai pas. Certains choix de réalisation ne sont pas adapté à l'œuvre ou le changement de personnage comme pour le barman Tom. De plus le scénario est plutôt médiocre car il ne montre pas des scènes plutôt ""drôle"" comme celle du chevalier pas mis dans la version final. Ou encore le raccourci des cours de soins aux créatures magiques et de divination ou encore la scène de la cabane hurlante et le conflit entre Ron et Hermione à propos de pattenrond. Il change aussi des passages comme l'arrivée de l'éclair de feu de Harry qui arrive à Noël dans le livre pour uniquement parler de Sirius Black, qui est l'intrigue principale, mais oublie les autres histoires qui font la beauté du livre. Pour moi, ce film ne tiens pas suffisamment compte de l'œuvre de JK Rowling et modifie des passages qui ne sont pas essentiel mais qui ont une importance tout de même. Malgré tout certains point sont plutôt positif comme le fait de montrer les personnages sans leurs tenues de sorciers ou le nouveau décor de Poudlard tel que la cabane de Hagrid.",neg
2.0,"Voix françaises nulles, difficile de faire pire...  bien mieux en anglais, bien mieux joué... avant je croyais que Radcliffe ne savait pas jouer, mais c'est surtout la voix française qui détruit tout... Dans les différents films on ne voit pas du tout leurs progression en magie, c'est un peu dommage..es livres sont évidemment beaucoup plus richesDans ce film , beaucoup de choses sont oubliées",neg
1.5,"J'avais hâte de regarder le film après avoir dévoré le livre, et ma déception s'est avérée immense. Autant le livre était excellent, émouvant et passionnant, autant le film m'a paru ennuyeux et long. En plus d'être infidèle au livre, il n'est ni drôle, ni captivant et au final pas très agréable à regarder. Mou, manquant de finesse, trop simple, incohérent et avec une ambiance colérique, à mon goût il ne vaut pas la moyenne et certainement pas 4,5 étoiles avec son jeu d'acteur pas terrible. Je trouve que ce film fait tâche dans la saga des films.",neg
1.0,"Un des HP les moins captivants avec Le Prince de Sang-mêlée. Beaucoup y trouvent leur compte avec ce film et je suis bien content pour eux. Quelques blagues passent, d'autres un peu moins mais ça s'essouffle, l'histoire et les acteurs aussi, surtout Radcliffe et Thewlis dont quelques scènes cul-cul comme leur conversation avec les parents d'Harry dans le film et l'enseignement du Patronus. Les cours consistant à affronter les epouvantards, le plaisir d'Harry de voler sur un hyppogriffe ne passe pas. Comment peut-on survivre en faisant une chute de trente mètres même dans le monde de la magie ? Et puis rien n'est très drôle ni très captivant. J'ai eu une opinion mitigé en lisant le livre mais je veux bien le croire c'est un chef d'oeuvre. Un chef d'oeuvre mal filmé par quelqu'un qui ne s'y connaissait en rien. Même les partitions de John Williams ne passe pas (il a fait des musiques geniaux mais pas tellement dans HP a part le thème principal)",neg
0.5,"Ce film est un gros nanard, encore pire que les deux premiers que je fais l'effort de regarder avec mes enfants qui eux aussi j'ai déjà vu plus captivés.L'ambi",neg
0.5,"Alors je vais donner mon avis quant à ce film très ... particulier (Attention spoiler !) : Après les deux opus de Chris Columbus, le changement est radical : Mise en scène, musique, décors ... Cela peut être un peu déroutant aux premiers abords après être habitué aux deux chefs-d'oeuvre que sont Harry Potter à l'École des Sorciers et Harry Potter et la Chambre des Secrets, mais ce n'est pas le pire, loin de là ! Dès les premières secondes du film, on est pris au dépourvu : ""Lumos Maxima"", qu'est-ce que M. Cuarón nous a inventé là ? De quel droit se permet-il d'inventer des sortilèges ?Bref, passé la première (Mauvaise) surprise, ça ne s'arrange pas : Si la scène de la Tante Marge qui gonfle est réussie, la suite est catastrophique ! On voit des scènes tournées en dérision, s'écartant totalement de l'esprit de Harry Potter, et qui plus est encore une fois sorties tout droit de l'imagination débordante de M. Cuarón, si au moins elles faisaient rire, mais non, c'est pas drôle : La femme de ménage qui tape à la porte et se prend un souffle de je ne sais pas quoi en pleine tête, ouah, hilarant !!Pire encore : La chorale dans la Grande Salle, encore une fois sortie d'on ne sait où, encore une invention de la part d'Alfonso Cuarón, et depuis quand le professeur Flitwick est chef d'orchestre ???Pauvres personnages d'ailleurs, qui sont totalement ridiculisés : La Grosse Dame du tableau d'entrée dans la salle commune des Griffondor est une timbrée qui ne sait pas chanter, c'est nouveau ça ! Où est passée la gardienne bienveillante et sérieuse qui protège l'entrée ??? Hermione aussi a droit à une part de ridicule :spoiler:Lorsqu'elle imite le cri du loup-garou à la fin !C'est tout bonnement ... pathétique, même les personnages principaux y ont droit ! Et ne parlons pas du personnage inventé qui nous sort des répliques morbides encore une fois surgies de nulle part (""C'est comme essayer d'attraper de la fumée""), no comment !Mieux encore : La scène où Dumbledore ralentit la chute de Harry pendant le match de Quidditch, il le fait ... sans baguette !! Alors certes on peut faire de la magie sans baguette dans le monde de Harry Potter, mais ça s'écarte totalement de l'image du sorcier dans la saga, les deux seules scènes où l'on voit Harry pratiquer de la magie sans baguette sont des cas de sortilèges lancés accidentellement (Lorsque Harry fait disparaître la vitre dans le premier opus et lorsqu'il gonfle la tante Marge dans le troisième opus). Qu'est ce que cela aurait coûté de munir Michael Gambon d'une baguette ?? Peut-être l'acteur l'avait-il perdue, qui sait ?? Et au passage, ""Aresto Momentum"", ça sort d'où ça ?? Hein M. Cuarón ?? Au passage, le personnage de Dumbledore est très mal interprété : Où est passé le caractère bienveillant du directeur de Poudlard ?? On ne voit pas une seule fois le personnage sourire de tout le film !L'ensemble du film dégage un effet comique qui ne cadre pas du tout avec le ton de la saga, comme le témoignent certaines scènes représentant les décors et le contexte, je pense notamment à l'oiseau qui se cogne contre le Saule Cogneur. On sent qu'Alfonso Cuarón a volontairement détourné l'univers de Harry Potter pour faire un véritable navet à sa sauce (Oups ! Jeu de mot involontaire), mais qu'a-t-il bien pu lui passer par la tête pour qu'il se permette de massacrer un épisode de la saga la plus populaire qui soit ???!!! POURQUOI invente-t-il des scènesspoiler:(Notamment celle où Rogues protège les trois héros, ce qui diffère totalement du comportement du personnage dans le livre)?? Qu'est-ce que cela lui apporte ?? On dirait qu'il a estimé que livre était trop sombre et a décidé d'y ajouter sa touche d'humour, sauf qu'il a eu la main un peu lourde ! Mais l'univers de Harry Potter ce n'est pas ça M. Cuarón ! Tes gags pas drôles n'ont rien à faire ici ! Heureusement que ce n'est pas toi qui a réalisé les films suivants !De toute la saga, ce film est le pire !",neg
1.0,"Ce film m'a déçu comparé au 2 premiers que j'ai adoré,scénario et réalisation décevant.Changement trop radicale par rapport aux deux premiers film et trop de coupure par rapport au livre.",neg
