Note,Comment,Class
2.0,"Si ce n'est une séquence d'animation, mettant en scène la mort, assez somptueuse, le film de David Yates ne propose pas grand chose. Cette première partie des Reliques de la Mort n'est qu'un enchaînement de situations, alternant scènes d'action réchauffées et temps mort ennuyeux. Rien ne vient ébouriffer le spectateur pris dans un cercle sans fin où les scènes sont interchangeables et l'épique absent.https://www.facebook.com/La-7eme-critique-393816544123997/",neg
1.5,"Harry Potter est vraiment la saga la plus sur-estimée de l'histoire de la littérature... Ce 7ème film n'y déroge pas, et c'est même de pire en pire car en se voulant plus adulte à mesure, l'excuse de roman pour enfants disparaît graduellement et on se rend alors compte combien tout ceci est finalement quelconque, patchwork sans inspiration de diverses sources, légendes et ouvrages de bien meilleure qualité, le tout mis au service ici d'un roman pour ado avec tous les thèmes éculés de cet âge. Le fait que le monde réel soit de plus en plus présent est également une affreuse idée, annihilant de facto la seule chose de vraiment plaisante dans la saga, le côté conte de fée, pour lui substituer une sorte de parabole sur la montée de l'extrémisme assénée avec une finesse toute panzerienne. Vide et ennuyeux, rempli grands de thèmes simplistes, de grands discours mal écrits et d'analyses psychologiques superficielles, il est vraiment impossible de ne pas se barber devant un tel film, et je ne crois pas que Yates soit le vrai responsable, même si tout ceci manque d'audace et que le choix simpliste de couleurs mortes pour rendre l'idée de désespoir et de chute soit vraiment le degré 0 de la recherche stylistique, tout en étant franchement moche. Non, perso, JK Rowling n'est tout simplement pas ma tasse de thé. Peut-être suis-je trop vieux, si j'avais vu tout ceci avant 10 ans il est possible que j'aie alors aimé ces histoires... mais même pas sûr tant je trouve mauvais. Je ne le saurais jamais, mais là en tous cas ce fut un pensum, comme tous les précédents films de la saga. Un bon point quand même: Radcliff s'améliore enfin ici, il faut lui rendre hommage.",neg
2.5,"Assez inégal avec des bons moments (en particulier l'animation pour raconter l'histoire des 3 frères, à la limite la mort de Dobby même si un peu bâclée) mais aussi des longueurs...durant quasiment tout le film où cela transplane, cela enquête, cela questionne, cela répète des scènes qui auraient pu être raccourcies et tout ça fait que l'on voudrait accélérer le temps. C'est le problème d'un film en deux parties qui aurait certainement été trop condensé en une mais qui ne mérite pas non plus d'être étiré sur près de cinq heures.",neg
0.5,"Quel dommage et quel gâchis, le film commence super bien avec un excellent début qui est le meilleur de la saga. Après, il se passe des choses intéressantes mais au final ces éléments ne servent strictement à rien comme Ron qui n'aime plus Harry et Hermione, la scène avec Nagini... . Tout traîne en longueur, au milieu du film, tous ça pour faire deux parties alors qu'une seule aurait suffit. De plus, à la fin, on a une histoire sur les reliques de la mort qui est pas mal mais après il y a des énormes incohérences comme : les mangemorts qui ne reconnaissent pas les amis d'Harry alors qu'ils ont été repérés au Ministère ; Béactrice et les autres ne sont mêmes pas foutus de remettre le vrai visage d'Harry avec leur sort, Tobby intervient trop tard... . C'est le plus mauvais de la saga Harry-Potter. J'étais très déçu lors de sa sortie alors que j'adore les autres films de cette saga.",neg
1.5,"La suite du combat contre le mal sur fond de magie. Au juste les baguettes sont utilisées un peu comme des sabres lasers. Comme le montre l'affiche cet épisode est relativement sombre et consiste en une forme de fuite qui est en même temps une enquête. Le tout toujours axé sur un manichéisme dominant, on est dans des formes de désespoirs et de réussites pour pouvoir surnager lié à des objets magiques fortement associés à une personnification de la mort. Ce sont des formes d'usage des choses les plus mauvaises dans un climat assez malsain malgré les quelques moments où nos héros devenus de jeunes adultes jouent aux héros pour pouvoir poursuivre l'histoire à travers aussi divers sacrifices de ceux qui les aident. La fin approche, le méchant et ses sbires sont un peu ridicules et assez peu efficaces malgré les démonstrations de force et l'aspect épouvante du personnage ce qui montre bien qu'il n'y a pas trop de suspense mais le fait d'un univers construit.",neg
2.0,"Un côté sombre qui s impose parfaitement et donne un caractère affirmé au film, mais c’est lent pénible, et personnellement je trouve ça navrant, même si je suis seul. Je le déconseille aux Moins de 10 ans. 2/5",neg
2.5,"Avant dernière partie, avant dernier tour de piste et avant derniers face à face pour notre trio épique, un trio que nous auront vu grandir, mûrir et s'épanouir avec plus ou moins de facilité. J'avais précédemment noté que la saga fut d'abord coupée en 2 grandes principales parties : 4 films montrant la découverte de nos tous jeunes héros, leur entrée respective à Poudlard et le premier contact avec leur professeurs et camarades, les premiers dangers qui environnaient l'école et ce jeune sorcier pas comme les autres. Puis ""La coupe de feu"" fut le point culminant montrant le final de cette grande partie avec la naissance officielle ou plutôt, la renaissance du plus grand super sorcier obscur dans une mise en scène photographique magistrale avec tous son lot de doute, de tourmente, de peur et de crainte dans sa globalité. Une partie que je connaissais pour ma part très bien, puis sont arrivés ces fameux volets dont je n'avais ni entrevu le contenu avec concentration et compréhension. De ""L'ordre du Phénix"" au ""Prince de sang-mêler"" qui n'ont finalement pas été pour moi été une immense révélation compte tenu d'un récit longuet, d'une longue mise en place des événements, des titres devant être évocateurs mais qui n'ont pas du tous exploités à leur juste dosage le fait devant l'être. Du coup niveau action, révélation et coup de boost, trop sur ma faim. Puis arrive cette épopée nouvelle, ou Harry et sa petite troupe légendaire découvre et comprennent que Voldemort à parsemé la moitié de son âme dans des reliques qui, une fois détruites, l'affecteraient en grande partie. Mais des reliques qui sur les 2 volets que sont ""Le prince de sang mêler"" et maintenant ""Les reliques de la mort part 1"" ne nous parviennent qu'à allure très modérée. Si j'en viens maintenant aux principaux faits, cette première partie du grand final est un mélange de doute, de confrontations entre nos 2 amis depuis le départ, une relation mise sur le gril ou les peurs de chacun sont mise à rude épreuve. Un volet ou nous revoyons une fois encore l'Ordre pour une scène épique mais qui une fois encore n'est pas suffisamment exploité. C'est pour moi le grand point faible des derniers films, ne pas avoir mis en avant cette organisation pas si secrète que çà et avoir sous exploité Rogue dans son second rôle mystère qui fut d'un illogique sans nom. Ce volet est donc en partie sauvé par son jeu toujours aussi efficace, la relation compliquée entre Harry et Ron plus le côté romantique avec Hermione. Une très bonne séquence ou ces derniers sont dans la peau de fonctionnaires du ministère (le jeu d'adultes dans la peau d'ados me fera toujours kiffé). Puis si je parle du début, un très bon déroulement avec et ce n'est peu être qu'un détail, mais le montage entre le logo Warner, une première scène puis le titre apporte un démarrage carrément plus moderne et qui montre une grande évolution. La musique y est énormément pour quelque chose aussi. Puis l'action reste très fluide et exploite le côté sombre et apocalyptique parfaitement entre les 2 mondes jusqu'à cette baisse de régime malheureusement. Niveau photo, rien à dire tellement la lumière et les caméras sont parfaitement utilisées, seul bémol pour les caméras sur épaule que je n'accepterais jamais. Le personnage de Malfoy est lui une fois encore montré dans sa tourmente et sa crainte de ce rôle donner par son nouveau maître, drôle de voir cet aspect pour un jeune homme s'étant toujours montrer confiant, riche, droit et bourgeois dans ses bottes vis à vis de ses adversaires. Le voir craintif aux côtés du maître obscur et des manges-mort le fait radicalement tomber de haut. Enfin, le dernier plan avec Voldemort prenant la baguette de sureau et déclencher cette foudre magique ajoute la gravité parfaite et conclu superbement le film, cela peut paraître anecdotique, mais les mouvements de caméras sur Lord sont d'une perfection admirable, et rare sont les super-méchants du 7ème art à être aussi bien mis en lumière. La route pour le combat final est maintenant prise, avec je l'espère le déroulement que j'entend voir, qui me fera peut être oublié l'unique mauvais souvenir que j'en ai. Mais si action, musique, jeu, photo et effets sont présents, je ne pourrais  être que comblé, C'est après tous les ""seuls"" souhaits ou éléments que l'on souhaite voir pour le final d'une grande saga. Nous le verront.",neg
2.5,"Je suis beaucoup moins fan de ce film, tout d'abord parce qu'il est diablement long ! Quel manque de rythme pendant les trois quarts du film, on pète tout autant un plomb que Ron. On insiste sur de petits détails alors qu'il y avait tellement à dire même pour cette première partie. Et le réalisateur termine par un combat symbolique qui nous fera verser des larmes.... juste pour nous faire revenir pour la suite (il pense vraiment qu'on s'est tapé toute la saga pour ne pas voir le final !). Même si une fois de plus le film reprend la trame principal, cela semble brouillon, parfois peu cohérent avec le fil de l'histoire mais également de l'évolution des personnages. D'où mon étonnement de voir autant d'erreur alors que le scénariste reste inchangé depuis le premier et que le réalisateur travail depuis plusieurs films... Autant j'ai dévoré le livre, autant le film m'a déçue. Pour le coup je n'arrive pas à me détacher du livre et cela s'en ressent, je ne sais d'ailleurs qu'ajouter. Les acteurs s'améliorent encore davantage, ils prennent surtout de l'assurance car il y a encore quelques fausses notes dans leur jeu.",neg
2.5,Le film est un peu long et on s'ennuie vite.Seulement quelques scènes restent en tête.Mais le film reste sympa à regarder.,neg
2.0,"Bon alors arrivé à ce stade de la saga, pour moi ça aura été un grand huit, du meilleur (""Le Prince de Sang-Mêlé"") au pire (""La Coupe de Feu""). Donc je ne sais plus trop quoi penser de cette saga qui m'aura surprit dans tous les sens. Mais pour ce septième film, ça se ramasse encore une fois. On doit encore se taper des histoires d'amour niaises qui n'avancent pas l'intrigue, une musique trop générique, une réalisation trop plate, et les personnages pourtant au meilleur de leur forme dans le film précédant retombent dans leurs travers passés. Assez déçu sans forcément en attendre grand chose.",neg
2.0,épisode de transition on s'emmerde du début jusqu'à la fin pas très intéressant mais est super utile pour la partie 2,neg
0.5,"""les reliques de la muerte - partie 1"" ou ""le gars à lunettes à la Société des auteurs et compositeurs de musique"".Le gars à lunettes il sait qu'il faut casser toutes les maquettes des disques précédents du Pascal Obispo pour avoir la chance de sauver la pop française. Mais manque de bol y en a une qu'est gardée à la Société des auteurs et compositeurs de musique. Du coup, avec son pote rouquin et la fille qui sait tout mais fait pas choisir son keum, le c'ui-là qu'a les lunettes il décide qu'il faut se déguiser pour approcher de la maquette de ""plus que tout au monde"" et la détruire...Bon, ils y arrivent mais comme ça s'est vu Obispo et son groupe ils sont vénères et cherchent à récupérer au moins la pochette... Du coup le gars à lunettes il est obligé de partir se cacher dans le maquis corse... Là le poil de carotte  y se fâche avec le gars à lunettes parce que ça fait maintenant 8 films qu'il y en a que pour lui tandis que l'aut' y peut même pas se serrer une p'tite"" demoiselle parce qu'elles veulent toutes tâter de la cicatrice à Harry...Du coup tout le monde fait la tête... et le gars à lunettes il se retrouve tout seul pour aller à la piscine de la forêt... Mais comme l'eau est froide et qu'en sortant ça lui en fait une toute petite, le rouquin il s'estime plus verni au fond... Et la fille qui sait tout ben elle a fait son choix... comme quoi c'est pas ceux qu'en parlent le moins qui sont les plus sages...",neg
1.5,"Quelle déception ! C’est le plus mauvais film de la saga. Même si cette première partie est peu propice à l’action et à un rythme endiablé, il faut avouer que l’on s’ennuie beaucoup pendant près de deux heures. Seules 30 minutes mises bout à bout sont intéressantes et font réellement avancer l’histoire. A l’exception de Daniel Radcliffe, la plupart des acteurs assurent le minimum syndical. Quant à Ripert Huppert et Emma Watson, ils paraissent avoir même tourné le dos à l’histoire. Ils sont justes là pour donner la réplique et récupérer leur cachet sans beaucoup d’effort. Hormis pour un coup commercial avant de baisser le rideau sur la saga, ce film ne parait pas justifié. A oublier et à passer rapidement à la seconde et dernière partie bien plus intéressante : le dénouement final avec le duel tant attendu entre le jeune sorcier Harry Potter et le prince des forces du mal Lord Voldemort.",neg
1.0,"""Alors oui les Relique de la Mort on va faire 2 parties parce que le livre il est gros et si on veut tout mettre alors voilà quoi."" J'ai ri en pensant à cette citation en sortant de la salle de cinéma. L'histoire ? Quelle histoire ? Il ne se passe rien de tout le film ! Et comme avec le 6ème, il ont remplacé la superbe BO de John Williams par 2 coups de tambour à intervalle semi-régulier. Acteurs ? Mmmh... Allez soyons gentils : Ils sont pour la plupart pas terrible (et Daniel Radcliffe, toujours aussi nul) mais qu'ils sachent que même avec d'excellent acteurs la note n'allait pas bouger. Définitivement, jamais David Yates n'aurait du toucher à cette franchise. Ô joie : C'est lui qui réalisera les 3 préquelles !",neg
2.0,"J'ai bien aimé la première heure ainsi que les 20 dernières minutes mais par contre le reste à savoir tout le milieu où ils sont à la recherche des Horcruxes restant, c'est juste d'un ennui terrible et fait que ça devient l'opus en dernière position dans mon classement des films Harry Potter ( à voir si le dernier fait pire ou pas). Egalement le fait que l'imagination de romance entre Harry et Emma par Ron était un peu chiant. Ici, il y a le retour de pas mal de personnage pas apparu dans le précédent et même le retour de Dobby vu dans le second volet. Pour la première fois, on ne voit pas une seul fois l'école de Poudlard.Helena Boham Carter est toujours aussi incroyable dans la peau de Belatrix Lestrange malgré qu'elle soit encore très secondaire. Au moins ici, elle est vraiment mis en avant dans une grosse séquence chez le manoir des Malfoys.Cette partie 1 est une belle déception et j'espère que la partie 2 rattrapera qualitativement.",neg
